seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6989043533369084,0.301793636430057
14,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6950610407723379,0.2898450260185676
28,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6610948154833534,0.3165003436487451
42,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.7048001889774043,0.2813949741135671
34,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.6977454244865645,0.305346839266063
20,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.7031672847549364,0.2589477628257324
6,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6659906977540986,0.307449089018762
12,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6490549584951814,0.3152240992576551
48,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6395060872633782,0.3160677382382284
1,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.641571852450399,0.3207458030934536
29,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6574892604821244,0.3109678977216301
15,beta,54,none,1.0,0.5,pca,none,,54,31.0,10,0.7294106460379488,0.2582132375009415
43,beta,54,none,1.0,0.5,pca,none,,54,31.0,10,0.7068314958131735,0.2652292248277842
18,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6729506159690417,0.2942044076244806
35,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.6969073234856609,0.2633417818342886
7,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.7009932659932661,0.2851386522062529
13,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.7055465521085216,0.2916825608055376
21,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.621998457170056,0.30287255855872
46,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.639552436750583,0.3046465259290998
30,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.611399086521889,0.3081867092774582
2,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.7269096702450707,0.2433309480281301
49,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6362917068984014,0.2977369119080142
4,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6313477357388415,0.3140064407723745
44,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6546794998571648,0.2891533811858338
26,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6340049202578895,0.3140106879620317
22,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.7037370190967382,0.3102813401188961
24,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6487378083763626,0.3116838406970841
10,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6942486574606828,0.2900625020326969
38,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.6165311044203777,0.3216759459712808
36,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6340530431825909,0.3203538774886513
16,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6422102958987522,0.3103751661520677
40,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6408016259829621,0.3201828438328898
8,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6575845125786164,0.2994501832399048
32,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.630850709849157,0.3061734181623415
27,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6318571485798983,0.297813525663453
5,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6096143540846684,0.3100568876444817
25,beta,54,none,1.0,0.5,pca,none,,54,31.0,10,0.7265202691303203,0.2656164167924766
39,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.7120795886222551,0.2978996363131482
19,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.651556160316675,0.2980529229586666
37,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.6795337133183363,0.2950475185116364
47,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6403431495930867,0.3147718697745308
11,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6384647251496404,0.3118917745081033
3,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.626169722361941,0.3180390952650327
41,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.6387915536731771,0.3028982395792218
9,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.676923076923077,0.3078252179766753
31,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6978752192700981,0.3029937494399644
45,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.6618382258684784,0.3132717616292483
33,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.5955563048985097,0.3287214466756437
17,beta,54,none,1.0,0.5,pca,none,,54,29.0,10,0.654107930293337,0.3045583842653288
23,beta,54,none,1.0,0.5,pca,none,,54,30.0,10,0.6570525886669383,0.2855369560929888
