seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl,knn_selection_version
1,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5775608526980238,0.4795922759531745,2.0
2,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5136889996150721,0.4496710283445157,2.0
3,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5531646759046867,0.4649807704005295,2.0
0,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5458083491769447,0.4744901625122967,2.0
15,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5202780214589379,0.4650452121166194,2.0
4,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5910109454451434,0.4637224955512587,2.0
6,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5323030339369229,0.4792419526484656,2.0
7,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5627904040404041,0.445627469220483,2.0
5,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5641249514939852,0.4772179895239691,2.0
10,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5763649149725099,0.4555000183208055,2.0
8,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5452594339622642,0.4686270552575115,2.0
43,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,50,0.4972522180549103,0.5053856299332307,2.0
31,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5876625807555726,0.4272231962335218,2.0
12,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5847451388967532,0.4715563847908113,2.0
30,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5809096001378834,0.4473389977653407,2.0
19,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6104082137555665,0.4240331725097274,2.0
47,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6077451368163677,0.4265283277468646,2.0
39,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5366132404181185,0.4723143483815175,2.0
16,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5423180772692423,0.4686203459404029,2.0
23,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5303680624308428,0.4895547205768205,2.0
32,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5612984324164448,0.438936243196948,2.0
27,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5413091375235348,0.478292654600014,2.0
24,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5215780063776702,0.5130899999114283,2.0
36,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5765503622525044,0.4777299308414188,2.0
42,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5642991544890279,0.4620457274071912,2.0
14,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.585275951384738,0.4338040743879185,2.0
11,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5495923596552527,0.4631431952852047,2.0
35,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5566241164193217,0.4588767067449633,2.0
34,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.618730498765892,0.4263778671206274,2.0
20,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,20,0.5224912034521505,0.4464422918663603,2.0
38,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5319307758754125,0.4595276235199336,2.0
46,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.586495479119696,0.4521883953061892,2.0
44,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6066319467334695,0.4249150100044044,2.0
18,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,0.6250374044601331,0.4357652672606102,2.0
28,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5214914259927796,0.5010293854644425,2.0
40,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5781505979685452,0.4535556588258199,2.0
22,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5571813144689155,0.4878036910244699,2.0
48,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.603426763794016,0.4381747662118617,2.0
26,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5632740922972514,0.4783341978588111,2.0
29,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5355055611729019,0.4571942095938864,2.0
17,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5477795380470429,0.4580072431418452,2.0
25,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,20,0.5068603712671509,0.4886237964717771,2.0
45,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5418592684138999,0.4964059763311172,2.0
37,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.57318391550164,0.4637277975962635,2.0
9,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.6130382196419932,0.450061323040659,2.0
49,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5754709028767606,0.4547875749762471,2.0
33,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5712521645914076,0.4576276816232484,2.0
13,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5715345303630532,0.4777891288315784,2.0
41,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.6141351046649807,0.410266970267776,2.0
21,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5513674834911725,0.4465319850898761,2.0
