seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
42,bernoulli,54,none,1.0,0.5,raw,54,50,0.5909652700531455,0.4120929226596888,2,2,30,2
15,bernoulli,54,none,1.0,0.5,raw,54,50,0.5649328099048769,0.4039584415737962,2,2,30,2
1,bernoulli,54,none,1.0,0.5,raw,54,50,0.5259820227900064,0.4286633684535469,11,2,30,2
46,bernoulli,54,none,1.0,0.5,raw,54,50,0.5373712121212121,0.4150460635324042,10,2,30,2
29,bernoulli,54,none,1.0,0.5,raw,54,50,0.6015035916655513,0.4251516744696195,9,2,30,2
11,bernoulli,54,none,1.0,0.5,raw,54,50,0.5703812965557932,0.4225604176068689,12,2,30,2
17,bernoulli,54,none,1.0,0.5,raw,54,20,0.5565062809344319,0.4121002268566793,3,2,30,2
9,bernoulli,54,none,1.0,0.5,raw,54,50,0.5855912162162161,0.4308459012647501,29,2,30,2
41,bernoulli,54,none,1.0,0.5,raw,54,50,0.5913541419416093,0.4146078045809719,23,2,30,2
30,bernoulli,54,none,1.0,0.5,raw,54,50,0.6118112342067087,0.3969976363351924,2,2,30,2
21,bernoulli,54,none,1.0,0.5,raw,54,50,0.532610848467626,0.4060411283092475,10,2,30,2
7,bernoulli,54,none,1.0,0.5,raw,54,50,0.5821015834503895,0.4047108617689406,6,2,30,2
5,bernoulli,54,none,1.0,0.5,raw,54,50,0.5739890855066707,0.4322109683292454,19,2,30,2
3,bernoulli,54,none,1.0,0.5,raw,54,50,0.5896113478594769,0.4298473754308378,12,2,30,2
33,bernoulli,54,none,1.0,0.5,raw,54,20,0.5527172660212079,0.4224997239422319,5,2,30,2
43,bernoulli,54,none,1.0,0.5,raw,54,50,0.5340741331843754,0.4321964017236784,10,2,30,2
39,bernoulli,54,none,1.0,0.5,raw,54,50,0.5385502847877603,0.4286721631287777,12,2,30,2
37,bernoulli,54,none,1.0,0.5,raw,54,50,0.5606227939106521,0.4284371998881173,20,2,30,2
25,bernoulli,54,none,1.0,0.5,raw,54,50,0.5542270169480238,0.4396831673284622,20,2,30,2
48,bernoulli,54,none,1.0,0.5,raw,54,50,0.5896876329270774,0.40062963283675,4,2,30,2
38,bernoulli,54,none,1.0,0.5,raw,54,50,0.6018445441630775,0.4236549691737117,17,2,30,2
13,bernoulli,54,none,1.0,0.5,raw,54,50,0.599692490140379,0.4166570741820819,2,2,30,2
6,bernoulli,54,none,1.0,0.5,raw,54,20,0.5496514075243356,0.4347808499339542,3,2,30,2
0,bernoulli,54,none,1.0,0.5,raw,54,50,0.5240745273646168,0.4330523435745275,20,2,30,2
22,bernoulli,54,none,1.0,0.5,raw,54,50,0.5476901753394425,0.4205850731320062,2,2,30,2
31,bernoulli,54,none,1.0,0.5,raw,54,50,0.5643151278716948,0.3988969248463547,6,2,30,2
27,bernoulli,54,none,1.0,0.5,raw,54,50,0.5376722499406035,0.4130796968606431,2,2,30,2
44,bernoulli,54,none,1.0,0.5,raw,54,20,0.5787215787215787,0.4029394757870432,8,2,30,2
23,bernoulli,54,none,1.0,0.5,raw,54,50,0.5860721557830738,0.4304926351577416,18,2,30,2
19,bernoulli,54,none,1.0,0.5,raw,54,50,0.6174317267659304,0.4269995975592993,24,2,30,2
26,bernoulli,54,none,1.0,0.5,raw,54,50,0.5616007315170911,0.4211284778832942,3,2,30,2
35,bernoulli,54,none,1.0,0.5,raw,54,20,0.5854652495802732,0.4132033016776408,3,2,30,2
34,bernoulli,54,none,1.0,0.5,raw,54,50,0.5582362301729891,0.3965899134390163,2,2,30,2
47,bernoulli,54,none,1.0,0.5,raw,54,20,0.5772506892290141,0.4007349162246643,14,2,30,2
2,bernoulli,54,none,1.0,0.5,raw,54,50,0.5426085992907801,0.4057001831547449,3,2,30,2
14,bernoulli,54,none,1.0,0.5,raw,54,50,0.6173573156339714,0.4285337216529845,28,2,30,2
10,bernoulli,54,none,1.0,0.5,raw,54,50,0.574896019013666,0.4090308599278562,3,2,30,2
18,bernoulli,54,none,1.0,0.5,raw,54,20,0.5555228950290679,0.4272050587157702,30,2,30,2
12,bernoulli,54,none,1.0,0.5,raw,54,50,0.580643879173291,0.4051108712154632,3,2,30,2
36,bernoulli,54,none,1.0,0.5,raw,54,50,0.5576597280535054,0.4192565259999922,6,2,30,2
24,bernoulli,54,none,1.0,0.5,raw,54,10,0.5258309421329508,0.44591661934997,14,2,30,2
20,bernoulli,54,none,1.0,0.5,raw,54,50,0.5766686200727901,0.4051458870430066,5,2,30,2
4,bernoulli,54,none,1.0,0.5,raw,54,50,0.5768548349442032,0.4078964468542889,3,2,30,2
49,bernoulli,54,none,1.0,0.5,raw,54,50,0.5541136363636364,0.4268504899781225,29,2,30,2
8,bernoulli,54,none,1.0,0.5,raw,54,50,0.5447478772918557,0.4140888601585401,7,2,30,2
40,bernoulli,54,none,1.0,0.5,raw,54,50,0.5632396964633807,0.4025615361958304,2,2,30,2
45,bernoulli,54,none,1.0,0.5,raw,54,50,0.5718222772980159,0.4264208338316868,2,2,30,2
28,bernoulli,54,none,1.0,0.5,raw,54,20,0.5699779666351905,0.4301456609739679,4,2,30,2
16,bernoulli,54,none,1.0,0.5,raw,54,50,0.5213504155124654,0.4351613172855894,24,2,30,2
32,bernoulli,54,none,1.0,0.5,raw,54,50,0.5767391523205477,0.40399071715921814,8,2,30,2
