seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
3,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5862927608487776,0.3010726359496208,3,2,30,2,2.0
0,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5735488876972326,0.3186537779700655,12,2,30,2,2.0
1,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5519186574393862,0.3171762351680653,10,2,30,2,2.0
16,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.572946876006978,0.3288459011175366,13,2,30,2,2.0
9,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.570440251572327,0.3165393243385578,9,2,30,2,2.0
2,beta,54,none,1.0,0.5,raw,none,,54,30.0,20,0.5477150250203157,0.2771386879408446,6,2,30,2,2.0
6,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5719617802751272,0.3252483473595775,22,2,30,2,2.0
10,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5672288550057537,0.327585662638624,22,2,30,2,2.0
14,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6113269575612672,0.3235806885334583,14,2,30,2,2.0
8,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5561654874213836,0.3060197680039246,19,2,30,2,2.0
38,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5766263724741234,0.3063854443510292,4,2,30,2,2.0
42,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.6113276477200529,0.3129133471026307,10,2,30,2,2.0
18,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6127028082507899,0.2991825694428362,7,2,30,2,2.0
26,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6013763997285375,0.3180117903688936,12,2,30,2,2.0
46,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5973881091876458,0.3168656698993941,20,2,30,2,2.0
30,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5888228197173389,0.2956488913586089,5,2,30,2,2.0
22,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5274188911346529,0.3209920165125349,15,2,30,2,2.0
34,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.6654723373538862,0.3191795082638006,10,2,30,2,2.0
44,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6065000988858857,0.3233989439203633,27,2,30,2,2.0
36,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.549211414223315,0.3393866545254956,29,2,30,2,2.0
20,beta,54,none,1.0,0.5,raw,none,,54,30.0,20,0.5677954031113667,0.2783423297940498,4,2,30,2,2.0
12,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6022134015831851,0.3109520242643859,6,2,30,2,2.0
