seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch,knn_selection_version
1,beta,1,max,1.0,0.5,raw,none,,max,286.0,20,0.6214399912677213,0.4432553912995129,2.0
2,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6446392275774833,0.4313479851239337,2.0
3,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6587393924486533,0.4363478407678632,2.0
4,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6488560468068664,0.4482867648828226,2.0
0,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6451300868386552,0.4453479518498089,2.0
36,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6281134649910233,0.4598881042222677,2.0
16,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6776365999380507,0.4199483109070621,2.0
10,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.680466766126843,0.4291577975581963,2.0
42,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6725760205704834,0.4415330789028544,2.0
31,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6927922228756975,0.4213390124424637,2.0
13,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6269477044971309,0.4529793768403021,2.0
37,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.651735025134446,0.4434958764565117,2.0
30,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6257074587706148,0.453638706377575,2.0
38,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6688521216308589,0.4236232420568835,2.0
17,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.5944499314128944,0.4612298943239181,2.0
21,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6618850962213795,0.4237415031830296,2.0
32,beta,1,max,1.0,0.5,raw,none,,max,286.0,20,0.6165667270952446,0.4484676384185397,2.0
14,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6016292208645382,0.4413554069472205,2.0
5,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7139008803278504,0.4017780920092835,2.0
24,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6411097091066971,0.4276182112747305,2.0
28,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6412712937388776,0.4435673364593566,2.0
40,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6707179820536352,0.419282008746779,2.0
44,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6221924187839526,0.437130601791953,2.0
18,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6728051285705876,0.4294734942092225,2.0
8,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6686334117852162,0.4306292876651613,2.0
23,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6463478830289819,0.4275213085407569,2.0
12,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6382066610319707,0.4275928594168324,2.0
20,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6706730203899249,0.4155029576606008,2.0
48,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.5987526888145316,0.4505964961672981,2.0
26,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6093525089326349,0.452933879535155,2.0
34,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6676568297000411,0.4352094600614818,2.0
46,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6898779775582108,0.4279201748520602,2.0
6,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6151299420402411,0.4458230755716251,2.0
22,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6214801005106589,0.438792635158467,2.0
29,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.7007844240548644,0.413968273453702,2.0
25,beta,1,max,1.0,0.5,raw,none,,max,286.0,20,0.6371697739706306,0.4324481366874573,2.0
9,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6788240952705666,0.4352409417350831,2.0
33,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6384687808965832,0.439748571474879,2.0
49,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6412746200442526,0.4580424932107287,2.0
41,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6253687886865031,0.4436763017194785,2.0
45,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6978000306176664,0.4105512442751022,2.0
35,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.698675159563637,0.4266808831123854,2.0
19,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6546366967926815,0.4254136379662185,2.0
7,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6622465099286291,0.4325372523047113,2.0
15,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6494307281619918,0.4425033001049281,2.0
27,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.610469708264859,0.4530486831852614,2.0
11,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6404109517774684,0.4471219094275995,2.0
43,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6445951628802024,0.4416738222400251,2.0
47,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6843063229155046,0.4180717697815327,2.0
39,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6735770175815262,0.420892436610943,2.0
