seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
42,bernoulli,54,none,1.0,0.5,raw,2,0.4120929226596888,0.5909652700531455,0.2628500670482483,0.947712108275622
42,bernoulli,54,none,1.0,0.5,raw,3,0.4053944969911273,0.5822441601779755,0.2569030993005889,0.9407235240173292
42,bernoulli,54,none,1.0,0.5,raw,4,0.4074502234686401,0.5984079532814238,0.2568350962345864,0.934731050184992
42,bernoulli,54,none,1.0,0.5,raw,5,0.4077019786518167,0.5942636880484489,0.2407122952163973,0.9450241912532016
42,bernoulli,54,none,1.0,0.5,raw,6,0.4095165895983895,0.577393091088864,0.2661766046899353,0.9320747557157764
42,bernoulli,54,none,1.0,0.5,raw,7,0.4082502493054574,0.5979174391298974,0.2565200080950218,0.927410429118047
42,bernoulli,54,none,1.0,0.5,raw,8,0.4187388233572144,0.5797722778395749,0.2436772335694903,0.9448660784871772
42,bernoulli,54,none,1.0,0.5,raw,9,0.4118484828325924,0.6073028673835126,0.2510445647382383,0.9412611074218132
42,bernoulli,54,none,1.0,0.5,raw,10,0.4133837192470592,0.567652329749104,0.2536442358422284,0.9343832020997376
42,bernoulli,54,none,1.0,0.5,raw,11,0.4171926655253106,0.5491981831664813,0.258015119519891,0.9348101065680045
42,bernoulli,54,none,1.0,0.5,raw,12,0.4155774741857752,0.5791774811518972,0.2537124040545099,0.9272206937988172
42,bernoulli,54,none,1.0,0.5,raw,13,0.4145655005979189,0.6165183537263625,0.2532799993833604,0.9371976093349778
42,bernoulli,54,none,1.0,0.5,raw,14,0.4176077665365871,0.614216413298727,0.251301076949613,0.9422097840179616
42,bernoulli,54,none,1.0,0.5,raw,15,0.4288674766094117,0.5755314547027561,0.2541740472430722,0.9441545710400656
42,bernoulli,54,none,1.0,0.5,raw,16,0.419244068389268,0.596248918551477,0.2479338425942777,0.9367232710369034
42,bernoulli,54,none,1.0,0.5,raw,17,0.4191941276027499,0.6055262019527871,0.2454551024136622,0.9431900831673148
42,bernoulli,54,none,1.0,0.5,raw,18,0.4288847968289789,0.5778642936596218,0.2543805900165713,0.9418935584859122
42,bernoulli,54,none,1.0,0.5,raw,19,0.428019476506464,0.5691161475713755,0.252256757545504,0.9402017518894475
42,bernoulli,54,none,1.0,0.5,raw,20,0.4226110889048731,0.5993773946360152,0.2437533702372815,0.9433640072099422
42,bernoulli,54,none,1.0,0.5,raw,21,0.4225401755987717,0.5704409220121123,0.2555771647234295,0.9414350314644404
42,bernoulli,54,none,1.0,0.5,raw,22,0.4309638746570998,0.5762034977135088,0.2503320604651565,0.9349524080574266
42,bernoulli,54,none,1.0,0.5,raw,23,0.4244076857809739,0.5907876035100729,0.2504508007183743,0.9409923157195712
42,bernoulli,54,none,1.0,0.5,raw,24,0.4240817528488643,0.6021466753182549,0.2467885427345421,0.9407709578471366
42,bernoulli,54,none,1.0,0.5,raw,25,0.4245700407365137,0.5461546780373254,0.2526947019825871,0.9380197957183064
42,bernoulli,54,none,1.0,0.5,raw,26,0.4232248680327707,0.614900043257941,0.2489285007596135,0.9377035701862568
42,bernoulli,54,none,1.0,0.5,raw,27,0.4244304894306636,0.578590409096527,0.2416939243545962,0.93433576826993
42,bernoulli,54,none,1.0,0.5,raw,28,0.4255237850832338,0.553670745272525,0.2512653040613744,0.9289599342250894
42,bernoulli,54,none,1.0,0.5,raw,29,0.4243322441911666,0.6216320603139289,0.2527335743250243,0.9329443759289126
42,bernoulli,54,none,1.0,0.5,raw,30,0.42563833235418724,0.5759717587442837,0.2512060370580473,0.9343515795465326
