seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
42,beta,1,max,1.0,0.5,raw,2,0.433134523124645,0.6662666414936073,0.3660132319515657,0.8538782972055367
42,beta,1,max,1.0,0.5,raw,3,0.433167101615202,0.6725459696864975,0.3636764304821233,0.8401810372132049
42,beta,1,max,1.0,0.5,raw,4,0.4340588420771463,0.6647967612986424,0.3665979806911006,0.8500427865727955
42,beta,1,max,1.0,0.5,raw,5,0.4345581052972981,0.6637635988416037,0.3649069598577255,0.8530003389585636
42,beta,1,max,1.0,0.5,raw,6,0.4356646528216932,0.6630325784246413,0.3645786375924116,0.8495857481815706
42,beta,1,max,1.0,0.5,raw,7,0.4359855666374488,0.655640387604141,0.3677829216510616,0.8434122569639315
42,beta,1,max,1.0,0.5,raw,8,0.4356326886816176,0.6633366803049773,0.3686712197024921,0.8471671954790707
42,beta,1,max,1.0,0.5,raw,9,0.4364833429343805,0.6568567951254853,0.3656703774096724,0.8509415824363896
42,beta,1,max,1.0,0.5,raw,10,0.4367423138206898,0.6555770194357359,0.3617174885935859,0.8557050615959947
42,beta,1,max,1.0,0.5,raw,11,0.4369489230426734,0.6437778011506876,0.37215316530814,0.8564385457010608
42,beta,1,max,1.0,0.5,raw,12,0.4376901315623322,0.6496726740125834,0.3631537839344427,0.8576512949884143
42,beta,1,max,1.0,0.5,raw,13,0.4377896167729766,0.6540934203589513,0.3661442810430853,0.8571942565971896
42,beta,1,max,1.0,0.5,raw,14,0.4376363031049375,0.6590674949387125,0.3640541141182711,0.8539213616132205
42,beta,1,max,1.0,0.5,raw,15,0.438566304901827,0.6528743997172605,0.3600833587365442,0.8549368481298933
42,beta,1,max,1.0,0.5,raw,16,0.4391362722195038,0.6508289797659559,0.3669222015352115,0.8545909436939816
42,beta,1,max,1.0,0.5,raw,17,0.4388272724411587,0.6557501386586982,0.3634628334301806,0.8539185832643376
42,beta,1,max,1.0,0.5,raw,18,0.43899722717122,0.6549939669583998,0.3626191864073639,0.8562301695348489
42,beta,1,max,1.0,0.5,raw,19,0.438729805658214,0.6566699570207031,0.3681526688247034,0.8524988469852136
42,beta,1,max,1.0,0.5,raw,20,0.4390990123296344,0.6620836890987805,0.3604957891541049,0.8554105566144152
42,beta,1,max,1.0,0.5,raw,21,0.4393301049869041,0.6557919485842442,0.3592839540338502,0.8550007501541983
42,beta,1,max,1.0,0.5,raw,22,0.4394340680546784,0.6596815782201645,0.3550356857402798,0.8604602057089514
42,beta,1,max,1.0,0.5,raw,23,0.4384695787447126,0.6572481098973892,0.3670784402767265,0.8565580147030223
42,beta,1,max,1.0,0.5,raw,24,0.4399374264146516,0.6545438569786971,0.362858228602732,0.8577874340836728
42,beta,1,max,1.0,0.5,raw,25,0.4400465624729289,0.6418052219290445,0.366871535530174,0.8590154642898818
42,beta,1,max,1.0,0.5,raw,26,0.4401564839734534,0.64534861311904,0.3679099179675323,0.8539491451020489
42,beta,1,max,1.0,0.5,raw,27,0.4414342854466624,0.6424398835332262,0.3637729311790569,0.8557453476547957
42,beta,1,max,1.0,0.5,raw,28,0.4400347780983344,0.6492924650021527,0.3670998123654265,0.8546937426026461
42,beta,1,max,1.0,0.5,raw,29,0.4402110366930851,0.6541345770044104,0.36127382849937,0.8575846146152265
42,beta,1,max,1.0,0.5,raw,30,0.4406621281557968,0.644663322308143,0.3624116888668541,0.8580569339253069
