seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive,knn_selection_version
3,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3002698687840939,2.0
0,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5,0.3092583730291905,2.0
1,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3142583729683837,2.0
16,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3038620281651915,2.0
9,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.3012452942729973,2.0
2,beta,54,none,1.0,0.5,raw,none,,54,30.0,20,0.5,0.2501190021525918,2.0
6,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3047779389186593,2.0
10,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2974915752299901,2.0
14,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.291156350743693,2.0
8,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2911113735112151,2.0
38,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.3015033179601925,2.0
42,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5,0.2917859551609184,2.0
18,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.5,0.2926058874467819,2.0
26,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3062497338468991,2.0
46,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3009511665853683,2.0
30,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2851220724448055,2.0
22,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3133246270493695,2.0
34,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.3053926109587044,2.0
44,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2847182554974038,2.0
36,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3127242594942924,2.0
20,beta,54,none,1.0,0.5,raw,none,,54,30.0,20,0.5,0.2628261141250235,2.0
12,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3081942398666471,2.0
4,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2992082932639581,2.0
32,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2857620258445672,2.0
28,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3207137339576159,2.0
40,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3029290096587733,2.0
24,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3131517884793434,2.0
48,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2959480621724942,2.0
37,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.3002791114649197,2.0
5,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2962345694293757,2.0
25,beta,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5,0.2870042829144135,2.0
49,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2980412363941385,2.0
7,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.284230086848653,2.0
33,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3096854299712839,2.0
17,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2909124050523941,2.0
31,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.29457481122853,2.0
39,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.310426904788997,2.0
29,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3061718607496378,2.0
19,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2870537580740795,2.0
35,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.2721032833980412,2.0
13,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5,0.3016341736959991,2.0
23,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.2784669322589275,2.0
41,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.2865354549745524,2.0
21,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2866589912691854,2.0
45,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3099061005224537,2.0
27,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2926566686998947,2.0
43,beta,54,none,1.0,0.5,raw,none,,54,31.0,20,0.5,0.2734719935867682,2.0
15,beta,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5,0.2713928617294868,2.0
11,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.292586917006604,2.0
47,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.2985717571309538,2.0
