seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
1,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.68886166464657,0.4155168901825227
2,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,2,0.7391364783371113,0.3704299008301351
3,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.643522791967676,0.4113699439835468
0,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,2,0.7151521799184257,0.4049413216433066
15,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,50,2,0.7398977970541505,0.3770359126283684
4,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6814521148745056,0.4053678103952454
6,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6704726500265534,0.4120948571997131
7,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.7188888888888889,0.3773987068609473
5,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6350984903080363,0.4150697225577867
10,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.7041778544943103,0.3969849118901627
8,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6736851415094339,0.3993266413368879
43,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,50,2,0.6890190701732519,0.4016070612069113
31,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6993913917768365,0.3835085166199345
12,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6845860276547795,0.4023396945489731
30,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6875150810065495,0.3870471754251184
19,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.7284957941613063,0.3757464807171711
47,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6545431663730179,0.3943321934484955
39,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.7201393728222997,0.3960560143005799
16,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6780281564941054,0.4047038844558649
23,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,2,0.6866752081998718,0.4000990573596886
32,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,2,0.6013198757763976,0.4136971355214581
27,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.687729840163442,0.3996673377874263
24,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6552155465716688,0.4340803320114467
36,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.69683911803939,0.4098648307576496
42,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.7327191567697896,0.3845618042166925
14,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.7139868499701135,0.3776383176246417
11,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.690175867691591,0.3976574723500349
35,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,2,0.6845054831009789,0.3893984994486643
34,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,2,0.7184371070646859,0.3924959390879685
20,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,20,2,0.6868376212657533,0.3826070545640413
38,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,2,0.6683992670151839,0.3979659562598824
46,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.7236997105700442,0.3951122236482155
44,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6611664139582921,0.390256784461979
18,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,2,0.6791229858649179,0.4022931557852817
28,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6621832798502473,0.425540838701252
40,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6941913089777194,0.3913348424041371
22,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6934720867019794,0.4115220716659264
48,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6833551785849319,0.3891024289458046
26,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6635688836104514,0.419504339537835
29,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.7169211324570274,0.3896865634861073
17,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6722182419955399,0.3976988584103504
25,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,20,2,0.7120998116760828,0.3934450209719115
45,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6636612730847212,0.4150850517374211
37,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,2,0.6995726318791776,0.3981522679834515
9,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,2,0.6658381712626995,0.4006623811287647
49,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.69606265422165,0.3974256757611079
33,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6349303207718314,0.4143294787251917
13,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,2,0.6849865377030062,0.4196472334416158
41,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,2,0.7204363326122064,0.3683965136352694
21,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,2,0.6796138548317385,0.38445352589571413
