seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive,knn_selection_version
1,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4361837375291115,2.0
2,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.3886389598615221,2.0
3,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4155682948157828,2.0
0,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5,0.4312499336574337,2.0
15,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5,0.4013615628704602,2.0
4,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4177843917259453,2.0
6,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4261151150983375,2.0
7,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3963136728314809,2.0
5,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4195270367629253,2.0
10,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4130093478722059,2.0
8,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4120091320896079,2.0
43,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5,0.418834253631706,2.0
31,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3954150055681932,2.0
12,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4188489291775892,2.0
30,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3992653082407177,2.0
19,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.389745351264493,2.0
47,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3986050309663791,2.0
39,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4195689470343323,2.0
16,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4210538289639739,2.0
23,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.417859321601367,2.0
32,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5,0.3915761049895205,2.0
27,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4145095319411189,2.0
24,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4505459791306528,2.0
36,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4297946622907143,2.0
42,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4108266165934189,2.0
14,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3959291262746022,2.0
11,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.410560172870119,2.0
35,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.403217792181388,2.0
34,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.4123670125212599,2.0
20,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,20,0.5,0.3902744436838106,2.0
38,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.4078078843363453,2.0
46,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4166351326294844,2.0
44,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3927606376637547,2.0
18,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5,0.4076230065625441,2.0
28,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4404084735506466,2.0
40,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4032606584153761,2.0
22,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4315730771336867,2.0
48,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.3944486210475826,2.0
26,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4355014383881352,2.0
29,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4085411789226716,2.0
17,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4036377588100264,2.0
25,bernoulli,54,none,1.0,0.5,raw,none,,54,31.0,20,0.5,0.4214748321386245,2.0
45,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4319816209042517,2.0
37,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.4161295130477211,2.0
9,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.4102629386563148,2.0
49,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4166327363345181,2.0
33,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.4211152441027601,2.0
13,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5,0.4361586102288348,2.0
41,bernoulli,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5,0.3798722018056918,2.0
21,bernoulli,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5,0.39223453801973096,2.0
