seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
6,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.586671412751147,0.443832296477088,23,2,30,2,2.0
22,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6181567642052362,0.4389332727062752,16,2,30,2,2.0
29,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.652897044720944,0.4347191544997688,28,2,30,2,2.0
25,beta,1,max,1.0,0.5,raw,none,,max,286.0,20,0.5919976425280737,0.4374467783299692,23,2,30,2,2.0
9,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6592926550094977,0.4228814975635133,2,2,30,2,2.0
33,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.640857297670582,0.4341415862175249,10,2,30,2,2.0
49,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6348912975377483,0.4454803150593151,11,2,30,2,2.0
41,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6187123207747888,0.4409203682429691,30,2,30,2,2.0
45,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6611230680102418,0.4242735600760458,17,2,30,2,2.0
35,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6562483177651026,0.4329061985157654,29,2,30,2,2.0
19,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6377417888239834,0.4316516374244771,29,2,30,2,2.0
7,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6680382817248159,0.4257436088232382,11,2,30,2,2.0
15,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6244288176327356,0.4398986761784302,20,2,30,2,2.0
27,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6057037587192142,0.4519755978548527,28,2,30,2,2.0
11,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6190944410801947,0.4450357313223145,19,2,30,2,2.0
43,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6155075140541577,0.4407451033079497,24,2,30,2,2.0
47,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6304257485877642,0.4267938280075382,29,2,30,2,2.0
39,beta,1,max,1.0,0.5,raw,none,,max,286.0,50,0.6468856604403731,0.4246751434291346,21,2,30,2,2.0
