seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
1,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5837514716295882,0.332230665124391
7,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5528619528619528,0.3025442079878555
3,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5639595620139399,0.3253792136802811
6,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.555149641101194,0.3161778626512418
2,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5843152559770755,0.2659973171840984
0,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5881026666016672,0.3209153294543275
4,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5951669587367252,0.3167803401371365
14,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.617589523447264,0.3058832376070035
5,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5710590017924128,0.3157305389939985
11,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6223037502911717,0.303991721522083
8,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5945754716981132,0.3104594365466691
12,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6289140799293342,0.3194747646369726
10,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5883159122874313,0.3125433891692045
26,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5810570071258907,0.319153094660902
38,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5546368279932293,0.3203268629435989
42,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5941913884951858,0.3076976004962573
39,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5406411149825784,0.3385063801006404
15,beta,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5729008827733437,0.2970590522834105
31,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6156516065545715,0.3052533836880159
19,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6180455220188026,0.2958593940785223
35,beta,54,none,1.0,0.5,raw,none,,54,30.0,20,0.5618592959029531,0.2930236256386485
23,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.560765243724885,0.2989748675507087
43,beta,54,none,1.0,0.5,raw,none,,54,31.0,20,0.5728587130182543,0.2964090656233256
27,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5998517806353403,0.3046814600027955
18,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6083816421445561,0.3155931456703891
46,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5821559801221691,0.3104197163826734
22,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5174545232785057,0.3388924053384046
30,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5821785591175457,0.3040987954231259
47,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6215466302302446,0.3131401776539523
34,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.622141759418805,0.3018630008010788
32,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5884261313220941,0.2957995409985167
36,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5844492977270944,0.3187598068000269
16,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5606742446970454,0.3193283546784029
37,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.6065683121949423,0.3078980389941124
25,beta,54,none,1.0,0.5,raw,none,,54,31.0,50,0.5673594296475652,0.3115270010526123
44,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6123365636055991,0.2961016294090235
28,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5659972924187725,0.3375760085558874
24,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5416383140535564,0.3313677272682061
33,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5491176713119486,0.3277763944475883
20,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5630529164446649,0.294622901296444
49,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5839004092142167,0.3048106824849241
17,beta,54,none,1.0,0.5,raw,none,,54,29.0,20,0.5792676158666412,0.3095282276319887
48,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5824427192297028,0.3173284748219532
40,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5497778096330275,0.3312852332432833
21,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6027158183837489,0.3066939532322265
41,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.5618330844937384,0.3035456953041
29,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5293528816986856,0.3353323920429801
13,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.6294095453687983,0.3007603675231763
9,beta,54,none,1.0,0.5,raw,none,,54,30.0,50,0.6286768263183358,0.3004866184985771
45,beta,54,none,1.0,0.5,raw,none,,54,29.0,50,0.5740492327450092,0.32536072290234114
