seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,0.5,raw,max,0.7848133328313097,0.3951252346756168
31,beta,1,max,1.0,0.5,raw,max,0.8094035088875381,0.3661012205435426
20,beta,1,max,1.0,0.5,raw,max,0.759923405493756,0.3836529322884146
4,beta,1,max,1.0,0.5,raw,max,0.7696935198984379,0.3976772947307425
16,beta,1,max,1.0,0.5,raw,max,0.7738021260765298,0.3907130332930689
24,beta,1,max,1.0,0.5,raw,max,0.7529102898078801,0.399494023235382
36,beta,1,max,1.0,0.5,raw,max,0.7416430879712748,0.4084816124173367
44,beta,1,max,1.0,0.5,raw,max,0.7437196301957159,0.3997870571347162
8,beta,1,max,1.0,0.5,raw,max,0.7866072466294747,0.3866500986217756
12,beta,1,max,1.0,0.5,raw,max,0.7880186287157341,0.3807861257686273
32,beta,1,max,1.0,0.5,raw,max,0.7330985915492958,0.4085308931043197
28,beta,1,max,1.0,0.5,raw,max,0.7720834627640472,0.3994632121766655
40,beta,1,max,1.0,0.5,raw,max,0.7700217319261752,0.3841018760863759
48,beta,1,max,1.0,0.5,raw,max,0.6967920948852773,0.4261982127302082
9,beta,1,max,1.0,0.5,raw,max,0.781318493984706,0.384783420054422
11,beta,1,max,1.0,0.5,raw,max,0.7669740272982855,0.4003172644421727
38,beta,1,max,1.0,0.5,raw,max,0.7631904078751217,0.3878622008144161
5,beta,1,max,1.0,0.5,raw,max,0.8053736443860743,0.361765292903537
42,beta,1,max,1.0,0.5,raw,max,0.7603033702066391,0.4003958538923525
41,beta,1,max,1.0,0.5,raw,max,0.7599217665126443,0.399020535107932
33,beta,1,max,1.0,0.5,raw,max,0.7729012272475022,0.3923800713769498
35,beta,1,max,1.0,0.5,raw,max,0.811421175446275,0.3745211086563247
37,beta,1,max,1.0,0.5,raw,max,0.7695882234539994,0.3917151117631377
14,beta,1,max,1.0,0.5,raw,max,0.708483585787488,0.4177085922443351
7,beta,1,max,1.0,0.5,raw,max,0.8227483415121385,0.3679485752868128
34,beta,1,max,1.0,0.5,raw,max,0.7718573437765222,0.3885086330181238
21,beta,1,max,1.0,0.5,raw,max,0.7514015311139205,0.4001197643098363
49,beta,1,max,1.0,0.5,raw,max,0.7668652867680762,0.4027616497168746
25,beta,1,max,1.0,0.5,raw,max,0.7201626835588828,0.4101035129611995
6,beta,1,max,1.0,0.5,raw,max,0.7420531849103278,0.406308335004043
43,beta,1,max,1.0,0.5,raw,max,0.7645535807403371,0.396541196763452
15,beta,1,max,1.0,0.5,raw,max,0.766572194288967,0.3993995122894151
2,beta,1,max,1.0,0.5,raw,max,0.7559797203385723,0.3890204855052963
17,beta,1,max,1.0,0.5,raw,max,0.7746742112482854,0.4009627557710353
10,beta,1,max,1.0,0.5,raw,max,0.766157473807619,0.388512909551996
39,beta,1,max,1.0,0.5,raw,max,0.8027881151745032,0.3693205985076903
26,beta,1,max,1.0,0.5,raw,max,0.7464795526377052,0.4046618523442264
30,beta,1,max,1.0,0.5,raw,max,0.7479432158920539,0.4175960982962555
22,beta,1,max,1.0,0.5,raw,max,0.7416065494042311,0.4075054978953459
23,beta,1,max,1.0,0.5,raw,max,0.7748370107228115,0.3864604009931146
46,beta,1,max,1.0,0.5,raw,max,0.7863685757506128,0.3888040825736412
18,beta,1,max,1.0,0.5,raw,max,0.7995553710250634,0.3856082925314892
27,beta,1,max,1.0,0.5,raw,max,0.7171247169806092,0.4210940125699897
29,beta,1,max,1.0,0.5,raw,max,0.790842234867392,0.3859649401342269
13,beta,1,max,1.0,0.5,raw,max,0.7867390774229155,0.390045785631088
45,beta,1,max,1.0,0.5,raw,max,0.7811689344751921,0.3806410726276291
19,beta,1,max,1.0,0.5,raw,max,0.760286702303538,0.3914346315369259
47,beta,1,max,1.0,0.5,raw,max,0.8130303427660708,0.3663844396936262
3,beta,1,max,1.0,0.5,raw,max,0.7649833968761529,0.3953782234289641
1,beta,1,max,1.0,0.5,raw,max,0.7647536983768235,0.3977374490451651
