seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
0,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.628776215039483,0.5101289879143623
4,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6271274907545399,0.5162420626438852
8,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6688809952735162,0.4818064977143589
12,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6565944764010034,0.4774058337506003
1,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6410956441339634,0.4990286929456628
2,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6153743653042332,0.5051907867320948
28,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6672375094588303,0.4922486070513451
3,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6485094084368466,0.5030039612081336
23,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6302379138442727,0.5028040460476862
5,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6671133605669961,0.4663092328611458
39,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.67429119253799,0.4724791328928832
26,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6150168935333385,0.5082989929929969
6,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6175579957141418,0.5142994517192703
7,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6993524421780493,0.4649066401661598
24,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6390070416802345,0.4962472002493338
32,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6014942128015619,0.5253828253752059
16,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6634594566977158,0.4787775373880737
20,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.653119561510783,0.4799791803662849
40,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6411902850005098,0.494480935621208
36,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.5948872531418312,0.5277253924550558
44,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6118347171123422,0.515591909329332
48,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.5581609255497133,0.5487686885266951
30,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6182361944027988,0.5180167876417435
11,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6370928304022742,0.5053099074618632
19,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6190834068114185,0.5049802291418071
10,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6341571230543404,0.5012788808498041
13,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6578588711427124,0.490855670570725
15,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.625254298032023,0.5114966922626956
35,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6769143540569069,0.4798599200441724
14,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6181751975524147,0.5142621032559023
18,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6842898795009003,0.4774417114881046
25,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.5866869571216048,0.5215808907678331
42,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6434590004684019,0.5043527266395301
34,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6507211013846117,0.4981546621932073
31,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6773831116734294,0.4746989099011502
27,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.5862717235569128,0.5287803578961874
22,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6140697301507307,0.5164960093551787
43,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6182443320784679,0.5134012067601548
47,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.671793707550561,0.4721261827506071
9,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6491095781988212,0.4955579312080599
38,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6290796031702015,0.5041000230212169
46,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6312908097809437,0.5071694043328271
17,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6249115226337449,0.5086000644274276
37,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6521230736279275,0.4970183579548645
33,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6361251450439998,0.4973578829709234
21,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6146049304677623,0.5131893429856058
45,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6555212357530296,0.4876447572731975
41,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6429076071509555,0.5001407067679201
29,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6608517036189993,0.4863209857952865
49,beta,1,max,1.0,0.25,pca,none,,max,286.0,5,2,0.6411717376895657,0.5075469276266837
