seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
1,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6916467885855642,0.4115388183905866
2,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7377468158638858,0.3830511166895762
3,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6475074873896596,0.4107567161062068
7,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.705033851554664,0.3787254806803073
5,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6305223094223299,0.4099038028386616
0,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7316904670628075,0.4024798709266833
6,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7065384394474599,0.4051368942962871
4,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6782182436462945,0.4009930056820524
9,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6339257280351014,0.3946256052628214
8,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6669250445701884,0.3988043274537532
36,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7013249524502337,0.4011278947385173
21,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,5,2,0.5817725921303774,0.431919629127612
22,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6777300387239535,0.4101236784581474
26,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6774255298784443,0.4161264334665705
18,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7128302047056825,0.3837103338274692
41,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,10,2,0.6440161822025336,0.4088752724936127
27,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6729695702781671,0.4016195279011892
14,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7103912349566492,0.3814412684697463
30,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6655017006802721,0.3932346149934497
39,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7259075702668427,0.3979944121553182
46,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,10,2,0.6631176973496723,0.4125592456522261
37,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7312023165617663,0.394364765657126
49,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6898546184678327,0.3970693960709323
42,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7429500520291363,0.3810366486972764
11,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6655771543239661,0.4017517400940086
29,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.7011535673518359,0.3973435549598662
23,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6804226644358949,0.4134713036982537
15,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6572339270815614,0.4086140111564147
38,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.675809729429131,0.4006676808562325
35,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7283427916052252,0.3901719326889852
10,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6808386463008264,0.3994008554079831
43,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.658620096537341,0.4237055271577312
12,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.659828039168856,0.4019722195344861
34,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6955599701595124,0.3900810650791675
20,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7589478643726341,0.3767137508622318
19,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.7084603043507152,0.3743389581643809
24,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6449423521902179,0.435954241277349
17,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6755863753471409,0.3918144807824812
47,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6982008517917301,0.3742420961746885
45,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6689866958264991,0.4133686874572091
31,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7238539917142537,0.3724981736452018
33,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6208878883877713,0.4173798913991813
13,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6913123512450475,0.4125459898251558
44,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6585101088113136,0.3883988653228776
25,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7361347859831862,0.403496765995892
16,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.670682820364349,0.4087832768044939
28,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7033907917637009,0.4131081577394045
40,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6872134894165483,0.3855626328174834
48,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7181554322547565,0.372382566131219
32,bernoulli,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6397262568820632,0.38626380130344556
