seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
1,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5726948788173278,0.3208568297592428,28,2,30,2,2.0
2,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6000998944663299,0.3032657635649304,13,2,30,2,2.0
6,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.5700780419861577,0.3088196277872825,10,2,30,2,2.0
0,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.583261452942304,0.3285699733633786,28,2,30,2,2.0
16,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5771717666622125,0.3138910328436431,18,2,30,2,2.0
3,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.573344892812106,0.3137537482406315,30,2,30,2,2.0
7,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5706055667001003,0.3116649796424093,13,2,30,2,2.0
4,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.609379501767229,0.3140617920976698,26,2,30,2,2.0
28,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5690351875285785,0.3244419937924872,27,2,30,2,2.0
23,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.5839392140384423,0.3272320882406507,15,2,30,2,2.0
40,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5845037359872794,0.3253068818478442,24,2,30,2,2.0
5,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6016525643646887,0.3055497220715554,20,2,30,2,2.0
14,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5914829832204633,0.3293416310730936,20,2,30,2,2.0
12,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5715488416527348,0.334465204977306,30,2,30,2,2.0
24,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.5199523258597303,0.3276073255017713,13,2,30,2,2.0
32,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6156933678643872,0.3167870667017537,28,2,30,2,2.0
43,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5478959948112075,0.3191004593599313,30,2,30,2,2.0
20,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.5936235804454841,0.3179413443899674,23,2,30,2,2.0
8,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5423726842880396,0.3222101337167647,15,2,30,2,2.0
36,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5700080323111081,0.3101722088606799,27,2,30,2,2.0
48,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5721286784229705,0.3300254712064373,26,2,30,2,2.0
15,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.595206272832576,0.3211169376029392,23,2,30,2,2.0
44,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5908655991487316,0.3202256806108382,16,2,30,2,2.0
19,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.663754639782037,0.3133234380916417,28,2,30,2,2.0
27,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5978236770632903,0.3118484499720795,21,2,30,2,2.0
39,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.5463635097859914,0.3281906039640221,30,2,30,2,2.0
35,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6011402058477442,0.3150239230146693,23,2,30,2,2.0
31,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6152099428955324,0.3338442056551541,19,2,30,2,2.0
47,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6070281545094344,0.3196692870425152,28,2,30,2,2.0
11,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.565776674861944,0.3324203903577489,24,2,30,2,2.0
46,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5814971026883252,0.3206942307311033,25,2,30,2,2.0
26,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5700779530154949,0.3147593718831004,27,2,30,2,2.0
42,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5773953413911791,0.3247479405840737,25,2,30,2,2.0
18,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6102798776862313,0.3108496359703813,29,2,30,2,2.0
22,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5452019177576987,0.3175040615002233,13,2,30,2,2.0
30,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.5958524659863945,0.3099679889610002,21,2,30,2,2.0
38,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.564864223882367,0.3156241771007423,21,2,30,2,2.0
34,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.594079261699399,0.3183124484248094,26,2,30,2,2.0
10,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.5508927711539573,0.3447180576734219,22,2,30,2,2.0
33,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5616738713150954,0.3285254124329889,21,2,30,2,2.0
45,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5459631857116822,0.3131541320056132,12,2,30,2,2.0
41,beta,54,none,1.0,1.0,sae,none,,54,32.0,10,0.5969971272155672,0.3054285208317192,6,2,30,2,2.0
37,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,0.5949167673160742,0.3299020376526413,27,2,30,2,2.0
21,beta,54,none,1.0,1.0,sae,none,,54,32.0,5,0.5896298267508442,0.3298453012101974,25,2,30,2,2.0
17,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.5687004383176633,0.3126593898556435,22,2,30,2,2.0
49,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6282882570067709,0.3312345595629883,23,2,30,2,2.0
13,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6156082145091355,0.3002869768242708,10,2,30,2,2.0
29,beta,54,none,1.0,1.0,sae,none,,54,32.0,10,0.5252501687232854,0.3338865839692095,17,2,30,2,2.0
25,beta,54,none,1.0,1.0,sae,none,,54,32.0,10,0.5804403647098931,0.3270376672675576,30,2,30,2,2.0
9,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,0.6127039029050636,0.3207755115142542,9,2,30,2,2.0
