seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl,knn_selection_version
16,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5512857630692025,0.476986321396105,2.0
30,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5708524659863946,0.4505730324936366,2.0
18,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.6136116537840822,0.4399389336756787,2.0
28,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5320593937976088,0.4920800712449331,2.0
48,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.617347873061217,0.4200410718079567,2.0
40,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.5727487742329821,0.4381255548177082,2.0
46,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5971634843735156,0.4524344905042304,2.0
22,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5442706988751613,0.4850238945079274,2.0
11,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5507149805074945,0.4602908431459856,2.0
21,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5563977389516958,0.4347113219808385,2.0
38,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5434152365297251,0.4674218754080572,2.0
10,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5754068994741607,0.4569179851020846,2.0
34,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5971094123268035,0.4355502620274519,2.0
7,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5554831160147109,0.4468948459886718,2.0
27,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5479012756253414,0.4565648853936829,2.0
15,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.555454302447085,0.4589840828103292,2.0
43,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5378086668601714,0.4905652301365834,2.0
39,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.538698036028103,0.4774222982058602,2.0
23,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5728753055103663,0.4804067028889437,2.0
35,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5894998287084618,0.4603653444048733,2.0
19,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5995690105279147,0.4290891642943253,2.0
41,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.6126249759780032,0.4130522621803504,2.0
31,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5913514723995072,0.4252590862314873,2.0
47,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.6199621231956153,0.4130707866514541,2.0
29,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.5548059057315925,0.4622129960987971,2.0
49,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5783256214192438,0.4551441815940667,2.0
9,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.5950492728495099,0.4420292095839763,2.0
37,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.5685253674015949,0.4686043990026401,2.0
13,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.5421295597212934,0.4843674013095537,2.0
33,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.5569531359727836,0.4679755966628199,2.0
25,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.5531632852904695,0.4914413579095367,2.0
45,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,0.5375123018042647,0.4880526198135593,2.0
17,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,0.5423051828554221,0.4567831458241406,2.0
