seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
1,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6935849014930648,0.4101573944075831
2,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7778173864707445,0.3770139971191291
3,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6703578184110972,0.396299422398006
4,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6974325470415653,0.3982763712581566
0,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7371473867484506,0.4001794211498438
6,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6981365411676863,0.4042701159481271
5,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6665087366119875,0.4039343715300447
8,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6933842337803271,0.3947279222739617
36,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7143395697409202,0.398506027761219
44,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6790924381285828,0.3834506379715988
26,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6820587536734339,0.4125561394203321
24,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.6873454081225565,0.4273642240428205
14,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7472544536945174,0.375945627500431
12,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7049259613088129,0.3939652112134831
32,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.642243643146914,0.3948592154187925
42,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7762386936684544,0.3774767189236355
20,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.7465902259914542,0.3797509521085696
16,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7216456579513905,0.4003220103948431
30,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7182440476190476,0.3800117058268565
18,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7164932472606812,0.3845668221039706
28,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7003689958421505,0.4139410056602635
48,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7206779102345767,0.3723576154860579
40,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.6750399730707733,0.3879313098972263
46,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7365327253728506,0.3941347944057109
22,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7161239166513,0.4037308900698153
11,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7086234231750189,0.394199156030422
21,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.685818437087065,0.3801547060557668
38,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7094419705835449,0.3953487688698396
10,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7295240479996918,0.3914208696874833
34,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.732290592702492,0.3826179204508297
7,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7465646940822468,0.3738638833860206
27,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7304123017475513,0.3909846176368062
15,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.729273488696103,0.3887032922670096
43,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7194128207609035,0.4119992583624636
39,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7414718311714215,0.3969902607109908
23,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7340614181849022,0.4008657288331217
35,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7366318125623724,0.3914470795980853
19,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7529737324257872,0.3680889751248667
41,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.6939597613075851,0.3772581970975048
31,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7403224722875378,0.3727602231832381
47,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7063565830584211,0.3748777508152964
29,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.6859247285846407,0.3973197780072752
49,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.7286739785173498,0.3900792123667473
9,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.6856202009836878,0.3912144600323501
37,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.6525026068821689,0.4091978956737088
13,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.7371288766169798,0.4015746311477917
33,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.6641430889995162,0.4134043915712808
25,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.7617979443360436,0.3930832000367197
45,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,50,2,0.6910552214324768,0.4086244589824485
17,bernoulli,54,none,1.0,1.0,raw,none,,54,32.0,20,2,0.7077596446615585,0.38760392195254667
