seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
1,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6926333303884323,0.2943150928712804
2,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7372372735255496,0.266534999600537
6,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6845581689210534,0.2870665927074458
0,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7267986071177561,0.2864464222714722
16,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6745356554273751,0.2825593800928332
3,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6450602931904162,0.2878966792801548
7,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7028878301571381,0.2708632272336921
4,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6863787429341277,0.2787761635967892
28,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7086031681890846,0.2907762374937854
23,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6911280560674166,0.2891345449827249
40,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6710825283354813,0.2893254656240193
5,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6395459478162402,0.2815896341245097
14,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.697467972221024,0.2820115243665504
12,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6760608231828676,0.2825103969264292
24,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6368686667198595,0.299557947770885
32,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.660904447986091,0.2744698518672083
43,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.665702726624454,0.2885387934646135
20,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.7411618007830905,0.2768081543874808
8,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6762072707542051,0.2790375819727278
36,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.705172505247524,0.2763965308042408
48,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7135087622919299,0.2712371578780297
15,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6621993795209512,0.2899077018453896
44,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6591923248549755,0.2779017463198189
19,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.7183474306761978,0.2694225091925081
27,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6657006437513362,0.2806872725263925
39,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.7301090928248607,0.2867874624463372
35,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7316755291419038,0.2772824259913302
31,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7211465681334678,0.2701520404962072
47,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7005506973172051,0.2763595849598915
11,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6608380628508842,0.2833441416114094
46,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6776897501662391,0.2878207004054013
26,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6916265203319473,0.2836800341534554
42,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.753341871448011,0.2675644112295722
18,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.7187505308757326,0.2678168408410405
22,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6741508390189931,0.2905438714976107
30,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6808886054421769,0.278465821894732
38,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6688583847528388,0.2913439517889456
34,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.698070426903379,0.2819337612953653
10,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.6648958915191556,0.2892537128948729
33,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6159935392250191,0.3077281933270378
45,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.662715509385821,0.2881344382628931
41,beta,54,none,1.0,1.0,sae,none,,54,32.0,10,2,0.6462459162605512,0.2981568819668442
37,beta,54,none,1.0,1.0,sae,none,,54,32.0,20,2,0.7533776940908169,0.2740199561247997
21,beta,54,none,1.0,1.0,sae,none,,54,32.0,5,2,0.5645325576273674,0.3117727161243983
17,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.671002442533543,0.2775120426047917
49,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6869315136738654,0.279342874326954
13,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.707045322173566,0.2743573520476544
29,beta,54,none,1.0,1.0,sae,none,,54,32.0,10,2,0.6899595064114848,0.2908757789037461
25,beta,54,none,1.0,1.0,sae,none,,54,32.0,10,2,0.7182782907669208,0.2913365610568204
9,beta,54,none,1.0,1.0,sae,none,,54,32.0,50,2,0.6288745975018576,0.28542130053487397
