n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,6,0.004,0.4679460465873672,0.708203125,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.7932376861572266, 2.934062957763672, 2.9420719146728516, 2.928297281265259, 2.7900521755218506, 2.791001558303833, 2.956526279449463, 2.915738344192505, 2.9349730014801025, 2.759096622467041, 2.836245059967041, 2.9108550548553467, 2.9556784629821777, 2.9460248947143555, 2.959658622741699, 2.912550687789917, 2.9005136489868164, 2.87827205657959, 2.943403720855713, 2.9478156566619873, 2.8541781902313232, 2.923886299133301, 2.928877115249634, 2.8170692920684814, 2.9387712478637695, 2.8636038303375244, 2.8919079303741455, 2.9116320610046387, 2.8484408855438232, 2.9021828174591064]",sae,Pre-4
1,beta,7,0.004,0.5342466043963272,0.6253787878787879,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.918869733810425, 2.866607666015625, 2.971116304397583, 2.8441147804260254, 2.7977774143218994, 2.891942024230957, 2.892225742340088, 2.8740439414978027, 2.898144245147705, 2.896202325820923, 2.902650833129883, 2.9966957569122314, 2.8317034244537354, 2.8410804271698, 2.820634126663208, 2.8668110370635986, 2.9167730808258057, 2.833285093307495, 2.8576619625091553, 2.8296549320220947, 2.8799071311950684, 2.769719362258911, 2.922800064086914, 2.904789686203003, 2.891094207763672, 2.9462640285491943, 2.850998878479004, 2.9625320434570312, 2.9370203018188477, 2.925382137298584]",sae,Pre-4
1,beta,28,0.002,0.4782264458488828,0.6980216498693542,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9018142223358154, 2.914701461791992, 2.7773303985595703, 2.9899189472198486, 2.969625473022461, 2.9240922927856445, 2.850916862487793, 2.847078323364258, 2.961742877960205, 2.911357879638672, 2.958472728729248, 2.907862663269043, 2.989563465118408, 2.8925487995147705, 2.8920984268188477, 2.9047350883483887, 2.8548238277435303, 2.8219361305236816, 2.915910243988037, 2.849074602127075, 2.929588794708252, 2.939330816268921, 2.9633002281188965, 2.8677825927734375, 2.9582908153533936, 2.9155876636505127, 2.905357837677002, 2.9149999618530273, 2.8850395679473877, 2.8557913303375244]",sae,Pre-4
1,beta,29,0.002,0.4803646874354439,0.6546651180797523,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.919956922531128, 3.0325584411621094, 2.93780517578125, 2.8620166778564453, 2.9565932750701904, 2.9691081047058105, 2.9141154289245605, 2.996649980545044, 2.9280946254730225, 3.0086774826049805, 2.955333948135376, 2.9758787155151367, 2.9445245265960693, 2.950688600540161, 3.0216877460479736, 2.9030933380126953, 2.9103312492370605, 2.9598870277404785, 2.908895254135132, 2.9118664264678955, 2.9472734928131104, 2.9186477661132812, 2.9971158504486084, 2.979921817779541, 2.9347314834594727, 2.9748005867004395, 2.938838481903076, 2.9838154315948486, 2.9317500591278076, 2.962435483932495]",sae,Pre-4
1,beta,48,0.015,0.4619406113848175,0.6983302411873842,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.514356851577759, 2.4746577739715576, 2.5795745849609375, 2.531489610671997, 2.603928565979004, 2.4320499897003174, 2.51377534866333, 2.519974946975708, 2.454448938369751, 2.3853816986083984, 2.4905712604522705, 2.4283251762390137, 2.5598597526550293, 2.5313374996185303, 2.530242919921875, 2.4877898693084717, 2.592831611633301, 2.46740460395813, 2.444685935974121, 2.5380096435546875, 2.5223915576934814, 2.537083864212036, 2.469278335571289, 2.5755226612091064, 2.531787633895874, 2.5272629261016846, 2.464310646057129, 2.4574766159057617, 2.4771547317504883, 2.5450403690338135]",sae,Pre-4
1,beta,49,0.015,0.4662846743855038,0.7007243614182235,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.5458202362060547, 2.563509941101074, 2.5627574920654297, 2.5787785053253174, 2.611292600631714, 2.4736926555633545, 2.5968780517578125, 2.5153002738952637, 2.5863184928894043, 2.5740673542022705, 2.5346806049346924, 2.5931355953216553, 2.57938551902771, 2.5651793479919434, 2.58750581741333, 2.534945011138916, 2.586531639099121, 2.55779767036438, 2.4997198581695557, 2.525902271270752, 2.585360288619995, 2.6005492210388184, 2.4925317764282227, 2.5925135612487793, 2.537627935409546, 2.5119287967681885, 2.587890863418579, 2.5561161041259766, 2.574199914932251, 2.5507972240448]",sae,Pre-4
1,beta,40,0.005,0.4483002602185241,0.684407796101949,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.765284538269043, 2.7598564624786377, 2.729149103164673, 2.853147029876709, 2.8012914657592773, 2.8401286602020264, 2.8487629890441895, 2.809157133102417, 2.71565842628479, 2.741098642349243, 2.8028645515441895, 2.827768325805664, 2.784651517868042, 2.851128578186035, 2.7904012203216553, 2.827444076538086, 2.8338234424591064, 2.816199541091919, 2.8360886573791504, 2.694504499435425, 2.80277943611145, 2.7684526443481445, 2.8122806549072266, 2.8594019412994385, 2.8767709732055664, 2.73999285697937, 2.7851858139038086, 2.7500569820404053, 2.806198835372925, 2.726947546005249]",sae,Pre-4
1,beta,41,0.005,0.4827673752076384,0.6587121212121212,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.8257248401641846, 2.7831742763519287, 2.866611957550049, 2.757298231124878, 2.7417821884155273, 2.721999406814575, 2.7995753288269043, 2.801471471786499, 2.670321226119995, 2.789029598236084, 2.8417582511901855, 2.6261370182037354, 2.7368404865264893, 2.833479881286621, 2.779956579208374, 2.8481228351593018, 2.8168017864227295, 2.831087350845337, 2.7733309268951416, 2.7231593132019043, 2.761781930923462, 2.6964759826660156, 2.819498300552368, 2.8720390796661377, 2.6802589893341064, 2.783426523208618, 2.8176567554473877, 2.828665256500244, 2.7671737670898438, 2.8229761123657227]",sae,Pre-4
1,beta,48,0.032,0.4485889498069482,0.6957328385899814,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.8557811975479126, 1.7198830842971802, 1.833897352218628, 1.7971497774124146, 1.8611482381820679, 1.723059892654419, 1.8316999673843384, 1.8201041221618652, 1.716683030128479, 1.673140525817871, 1.7542816400527954, 1.66654634475708, 1.8173191547393799, 1.8650315999984741, 1.7800287008285522, 1.7936911582946777, 1.862625002861023, 1.767029047012329, 1.6912790536880493, 1.8295856714248657, 1.8326103687286377, 1.8398489952087402, 1.7776049375534058, 1.8568602800369263, 1.8674038648605347, 1.8345870971679688, 1.7011288404464722, 1.7499349117279053, 1.7678964138031006, 1.7924457788467407]",sae,Pre-4
1,beta,6,0.022,0.4612710037204712,0.709375,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.319462299346924, 2.45579195022583, 2.468662738800049, 2.45270037651062, 2.311098337173462, 2.313595771789551, 2.4813072681427, 2.436899185180664, 2.467099905014038, 2.2813560962677, 2.3603272438049316, 2.444464921951294, 2.4844624996185303, 2.4747073650360107, 2.4839301109313965, 2.437551975250244, 2.422743082046509, 2.400402307510376, 2.4693846702575684, 2.4771475791931152, 2.3823320865631104, 2.4489400386810303, 2.4506077766418457, 2.347696542739868, 2.4646828174591064, 2.389064073562622, 2.4140896797180176, 2.4383621215820312, 2.3732693195343018, 2.428556442260742]",sae,Pre-4
