n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,24,0.0151,8313,0.5018507262995148,0.6778574844571976,27,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29]","[0.0018626984674483538, 0.003821194637566805, 0.0024566075298935175, 0.006600278429687023, 0.004323119297623634, 0.0026767603121697903, 0.00045241849147714674, 0.0029922076500952244, 0.0021046665497124195, 0.0037245135754346848, 0.002701964695006609, 0.0024620238691568375, 0.0016436127480119467, 0.0021200974006205797, 0.0, 0.0012309651356190443, 0.0017807803815230727, 0.006271090358495712, 0.001069114776328206, 0.0019488646648824215, 0.0028582054655998945, 0.0007059858180582523, 0.003086560871452093, 0.0016053414437919855, 0.0029689520597457886, 0.00303472438827157, 0.003939656540751457, 0.001203932799398899, 0.004070938564836979, 0.0010026501258835196]",raw,Pre-8
1,bernoulli,34,0.0151,8326,0.5074186117935091,0.6432920536635707,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.008640795946121216, 0.009582674130797386, 0.008514947257936, 0.010930463671684265, 0.0017670474480837584, 0.011161530390381813, 0.0123005835339427, 0.004529974423348904, 0.007356677204370499, 0.009763261303305626, 0.008475287817418575, 0.009743334725499153, 0.010237853974103928, 0.010123387910425663, 0.004469670355319977, 0.009670402854681015, 0.0021027885377407074, 0.005897406954318285, 0.015506980940699577, 0.004282255191355944, 0.0026546779554337263, 0.010216624476015568, 0.004635821562260389, 0.004232350736856461, 0.0020070853643119335, 0.011069818399846554, 0.009991656988859177, 0.014978032559156418, 0.010200037620961666, 0.009371613152325153]",raw,Pre-8
1,bernoulli,8,0.0151,8318,0.513934891234045,0.6090230574436892,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.005784379318356514, 0.004217180889099836, 0.0033884337171912193, 0.003024888690561056, 0.005282779689878225, 0.00476536899805069, 0.0033789435401558876, 0.002432561945170164, 0.002667105058208108, 0.007335030939429998, 0.004170795902609825, 0.003544907784089446, 0.003482506610453129, 0.006921529304236174, 0.002967237960547209, 0.0019657535012811422, 0.0032005636021494865, 0.002802754519507289, 0.002564019523561001, 0.0019298905972391367, 0.0029071003664284945, 0.0021273086313158274, 0.004882976412773132, 0.004681596998125315, 0.003865941660478711, 0.004709016066044569, 0.005041466094553471, 0.00274690636433661, 0.0033211754634976387, 0.004115628078579903]",raw,Pre-8
1,bernoulli,9,0.0151,8339,0.4711721307636491,0.6771452702702703,24,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20, 21, 23, 25, 27, 28, 29]","[0.009240900166332722, 0.006165854632854462, 0.00561752961948514, 0.0033401998225599527, 0.004250664729624987, 0.007225430104881525, 0.0007611681357957423, 0.0015751568134874105, 0.0037055013235658407, 0.008483413606882095, 0.001548804109916091, 0.0005333166336640716, 0.009912766516208649, 0.0005195889389142394, 0.007499380968511105, 0.0035150630865246058, 0.007805179338902235, 0.0059628961607813835, 0.005992926191538572, 0.008802518248558044, 0.004695347975939512, 0.006651918403804302, 0.00041080854134634137, 0.0064280894584953785, 0.0, 0.004391932860016823, 0.00012060986773576587, 0.0035783909261226654, 0.004834093153476715, 0.007971108891069889]",raw,Pre-8
1,bernoulli,49,0.0151,8313,0.472722135633453,0.7399131044782875,26,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.007315728347748518, 0.00773252360522747, 0.009874004870653152, 0.006541939917951822, 0.007609170395880938, 0.007475458551198244, 0.0076409936882555485, 0.0023504376877099276, 0.004785312805324793, 0.006712984759360552, 0.0031366769690066576, 0.0006083825719542801, 0.004066057037562132, 0.0004258890403434634, 0.007052556145936251, 0.0009124455973505974, 0.0005025733262300491, 0.005479229614138603, 0.007703323848545551, 0.00310540571808815, 0.004679423291236162, 0.0024260058999061584, 0.010947762988507748, 0.007845441810786724, 0.002078212331980467, 0.007258582394570112, 0.00442483089864254, 0.00698805321007967, 0.003241925034672022, 0.006567481439560652]",raw,Pre-8
1,bernoulli,41,0.0151,8341,0.4022919890061517,0.5861142350985797,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.044507671147584915, 0.04687294736504555, 0.04326941817998886, 0.048378393054008484, 0.04567977786064148, 0.04422210901975632, 0.04614844545722008, 0.04283725097775459, 0.046385426074266434, 0.045513782650232315, 0.0446707159280777, 0.04649350792169571, 0.043809618800878525, 0.04951629415154457, 0.048832379281520844, 0.0488312691450119, 0.044167596846818924, 0.047230981290340424, 0.04657384380698204, 0.04724870249629021, 0.04598265886306763, 0.044296152889728546, 0.042630139738321304, 0.04580244794487953, 0.04347088187932968, 0.047759830951690674, 0.04335544630885124, 0.044411689043045044, 0.04767018184065819, 0.041674692183732986]",raw,Pre-8
1,bernoulli,36,0.0151,8326,0.4707557363905128,0.6645379413974455,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.042869795113801956, 0.04243958741426468, 0.041392650455236435, 0.04263248294591904, 0.04215234890580177, 0.040861036628484726, 0.0423697903752327, 0.042583223432302475, 0.04353856295347214, 0.0423445962369442, 0.042174555361270905, 0.04206939414143562, 0.04091295972466469, 0.04132240638136864, 0.04090696945786476, 0.04275857284665108, 0.04120756313204765, 0.041695572435855865, 0.0407678596675396, 0.04061808064579964, 0.04137827083468437, 0.042861152440309525, 0.04201754182577133, 0.03984910249710083, 0.04121638089418411, 0.04323119297623634, 0.041195087134838104, 0.04176976531744003, 0.04073799401521683, 0.042867954820394516]",raw,Pre-8
1,bernoulli,31,0.0151,8326,0.4573100780033478,0.6326307614506574,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.012841792777180672, 0.00396965304389596, 0.013071808032691479, 0.013647294603288174, 0.012219666503369808, 0.010899613611400127, 0.011222302913665771, 0.012186954729259014, 0.01365157775580883, 0.011149090714752674, 0.012419989332556725, 0.013594609685242176, 0.01439610030502081, 0.01632235012948513, 0.009797029197216034, 0.013282234780490398, 0.009137393906712532, 0.015603876672685146, 0.015149782411754131, 0.009562705643475056, 0.012987974099814892, 0.01251204777508974, 0.015236055478453636, 0.009442214854061604, 0.007718161679804325, 0.012034442275762558, 0.012292602099478245, 0.008243516087532043, 0.010894618928432465, 0.013022554107010365]",raw,Pre-8
1,bernoulli,48,0.0151,8322,0.4572489782262516,0.6562297719664885,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.02326732873916626, 0.019905690103769302, 0.022839458659291267, 0.024490894749760628, 0.021911904215812683, 0.021816939115524292, 0.022728348150849342, 0.01279610488563776, 0.02172551304101944, 0.02008172869682312, 0.022967930883169174, 0.020982515066862106, 0.02025681734085083, 0.021654758602380753, 0.022970881313085556, 0.023810453712940216, 0.02361081913113594, 0.018229469656944275, 0.023980190977454185, 0.021547025069594383, 0.021543394774198532, 0.02272440306842327, 0.021840248256921768, 0.02226066403090954, 0.026051344349980354, 0.020787427201867104, 0.022314170375466347, 0.01905783638358116, 0.02291599102318287, 0.02268483117222786]",raw,Pre-8
1,bernoulli,40,0.0151,8331,0.4766451341871861,0.5966584426264988,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.050886474549770355, 0.050591569393873215, 0.051664628088474274, 0.050890106707811356, 0.05129488930106163, 0.050292495638132095, 0.050676118582487106, 0.05081850662827492, 0.050690025091171265, 0.04838870093226433, 0.0508631207048893, 0.04861794412136078, 0.049762215465307236, 0.05077967047691345, 0.049202386289834976, 0.05054909735918045, 0.05058824270963669, 0.049999386072158813, 0.05127904936671257, 0.05195794999599457, 0.050239626318216324, 0.05116288736462593, 0.051417816430330276, 0.0493989996612072, 0.050342947244644165, 0.051249608397483826, 0.045072320848703384, 0.0502517931163311, 0.05055557191371918, 0.051334649324417114]",raw,Pre-8
