n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,14,0.002,8370,0.3604233626293079,0.8219306184012065,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.898048162460327, 2.8264551162719727, 2.5341782569885254, 2.022763729095459, 2.6636528968811035, 2.75869083404541, 2.421436071395874, 2.7147939205169678, 2.7566580772399902, 2.7374913692474365, 2.515570878982544, 2.784036159515381, 2.444404363632202, 2.823270082473755, 2.865734100341797, 2.827629804611206, 2.834834337234497, 2.6797046661376953, 2.736151695251465, 2.7304110527038574, 2.6683127880096436, 2.6806464195251465, 2.657259225845337, 2.8500959873199463, 2.691476345062256, 2.347545862197876, 2.5681614875793457, 2.702052593231201, 2.7867445945739746, 2.8502633571624756]",raw,Pre-32
1,beta,0,0.002,8370,0.3776711262056382,0.8087959936273794,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.648256778717041, 2.662101984024048, 2.041801691055298, 2.0257179737091064, 2.6837737560272217, 1.9957141876220703, 1.9830026626586914, 2.6143879890441895, 2.7684884071350098, 2.7270119190216064, 2.7364299297332764, 2.561107873916626, 2.401874303817749, 2.6935575008392334, 1.9847095012664795, 2.00041127204895, 2.5726659297943115, 2.607508659362793, 2.812899351119995, 2.634176731109619, 2.401899814605713, 2.8320794105529785, 2.626159906387329, 2.5625994205474854, 2.6115493774414062, 2.751993417739868, 2.4196889400482178, 2.62155818939209, 2.6502387523651123, 2.6308116912841797]",raw,Pre-32
1,beta,28,0.002,8336,0.3457848296085762,0.8473268214832806,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.685093879699707, 2.2912120819091797, 2.2143514156341553, 2.9427826404571533, 3.0956954956054688, 2.688551664352417, 2.7699830532073975, 3.1074416637420654, 3.0535120964050293, 2.296814441680908, 2.818948984146118, 3.0608103275299072, 2.867110252380371, 2.771876096725464, 3.0731778144836426, 2.6188924312591553, 3.089261770248413, 3.073578357696533, 2.858745574951172, 2.8226137161254883, 2.309196949005127, 3.0882294178009033, 2.3697075843811035, 3.10088849067688, 2.435288667678833, 2.749716281890869, 3.109675407409668, 3.01027512550354, 3.0319511890411377, 2.2980809211730957]",raw,Pre-32
1,beta,15,0.002,8370,0.3364790499168182,0.8539828173880563,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.7946066856384277, 2.716594696044922, 2.7122092247009277, 2.773653984069824, 2.6006877422332764, 2.438462495803833, 2.6173927783966064, 2.7708849906921387, 2.748443126678467, 2.69923996925354, 2.7087154388427734, 2.889486789703369, 2.721604347229004, 2.76896333694458, 2.649059295654297, 2.6928181648254395, 2.7439253330230713, 2.6918156147003174, 2.7302799224853516, 2.615203380584717, 2.6332271099090576, 2.710495710372925, 2.6862056255340576, 2.791595220565796, 2.749025821685791, 2.863604784011841, 2.4958128929138184, 2.802614688873291, 2.4842021465301514, 2.8244993686676025]",raw,Pre-32
1,beta,1,0.002,8370,0.3735647152443619,0.8125,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.5683531761169434, 2.049131393432617, 2.527711868286133, 2.52360200881958, 2.520690679550171, 2.621793031692505, 2.464529275894165, 2.0921051502227783, 2.849368095397949, 2.1204171180725098, 2.8012585639953613, 2.5025932788848877, 2.301252841949463, 2.6349878311157227, 1.9646728038787842, 2.636547327041626, 2.4359519481658936, 2.7178866863250732, 2.6842503547668457, 2.5126030445098877, 2.784022808074951, 2.732194662094116, 2.9638915061950684, 2.027174472808838, 2.432434558868408, 2.6844961643218994, 2.724897623062134, 2.991781234741211, 2.7655723094940186, 2.5264604091644287]",raw,Pre-32
1,beta,29,0.002,8336,0.3305961449007464,0.8567945075757576,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.050677537918091, 2.9330809116363525, 2.7798049449920654, 2.775517463684082, 2.3944199085235596, 2.98429274559021, 3.0776422023773193, 3.043056011199951, 3.0613794326782227, 2.074383020401001, 2.7902235984802246, 2.1515069007873535, 2.7861289978027344, 2.817493200302124, 2.7607295513153076, 2.997830390930176, 2.773010730743408, 2.4540767669677734, 2.8470568656921387, 2.64949107170105, 2.8108108043670654, 2.753728151321411, 2.2139668464660645, 3.050628900527954, 3.0767555236816406, 2.978363037109375, 2.6269586086273193, 2.7319130897521973, 3.1013174057006836, 2.7831246852874756]",raw,Pre-32
1,beta,40,0.005,8336,0.3488977531495241,0.8492839240959542,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9817981719970703, 2.6153371334075928, 2.9853744506835938, 3.001387357711792, 3.1095032691955566, 2.768467426300049, 2.911902904510498, 2.190385341644287, 2.867158889770508, 2.2872376441955566, 2.0643632411956787, 2.965602397918701, 3.034729480743408, 2.8631253242492676, 3.012028694152832, 2.093214988708496, 3.1027982234954834, 2.202977180480957, 3.068682909011841, 2.914856433868408, 2.5281317234039307, 2.1201672554016113, 2.090662717819214, 3.0473296642303467, 2.9933876991271973, 2.996018648147583, 2.156996488571167, 3.082380771636963, 3.027570962905884, 2.8457860946655273]",raw,Pre-32
1,beta,46,0.006,8336,0.3505488936636272,0.8491207285477511,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.58537220954895, 2.5256145000457764, 2.2917234897613525, 2.4031689167022705, 2.3294591903686523, 2.3486666679382324, 2.442657947540283, 2.3060686588287354, 2.52669620513916, 2.626239061355591, 2.3027241230010986, 2.516026735305786, 2.2882752418518066, 2.2239577770233154, 2.4595155715942383, 2.417158842086792, 2.501023054122925, 2.518552303314209, 2.6572201251983643, 2.33646821975708, 2.1539251804351807, 2.209700345993042, 2.485778331756592, 2.6439208984375, 2.558750629425049, 2.3869717121124268, 2.2686691284179688, 2.3006551265716553, 2.406127691268921, 2.6288042068481445]",raw,Pre-32
1,beta,18,0.006,8336,0.3542845987802844,0.8321911367109438,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.5791847705841064, 2.519974708557129, 2.5380492210388184, 2.5670034885406494, 2.572723388671875, 2.587857484817505, 2.5381040573120117, 2.546100616455078, 2.579793930053711, 2.4409427642822266, 2.4737155437469482, 2.5281176567077637, 2.4884142875671387, 2.4731059074401855, 2.5650384426116943, 2.541879177093506, 2.5965826511383057, 2.5635764598846436, 2.542567253112793, 2.483919382095337, 2.5166542530059814, 2.567464828491211, 2.5625905990600586, 2.448133707046509, 2.5919041633605957, 2.5631415843963623, 2.550987958908081, 2.5579988956451416, 2.5799381732940674, 2.5117247104644775]",raw,Pre-32
1,beta,41,0.005,8336,0.3542589203041885,0.8612478888651014,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.398850440979004, 3.103522539138794, 2.654249906539917, 2.876009941101074, 3.020843982696533, 3.097748041152954, 3.061671495437622, 3.047321081161499, 2.165287494659424, 3.123832941055298, 2.212512493133545, 3.0153911113739014, 2.1933205127716064, 2.8606410026550293, 2.258106231689453, 2.990337610244751, 2.6961121559143066, 2.7648186683654785, 2.907991886138916, 2.9615700244903564, 2.175504446029663, 2.987887144088745, 2.813295602798462, 2.2120025157928467, 2.998985767364502, 3.001601219177246, 2.836801052093506, 2.13934326171875, 2.658423662185669, 2.5301098823547363]",raw,Pre-32
