n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,8,0.012,0.4664255844274894,0.6682525697503672,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.904914379119873, 2.0293328762054443, 2.4626657962799072, 2.666325807571411, 1.8890129327774048, 1.900875449180603, 1.893564224243164, 2.611605405807495, 2.442136526107788, 2.4343461990356445, 1.8950978517532349, 1.959713101387024, 2.525709390640259, 1.9614109992980957, 2.414536476135254, 2.412627935409546, 2.4205265045166016, 2.5099711418151855, 2.37544846534729, 2.7631430625915527, 2.4554247856140137, 1.9660519361495972, 2.00276517868042, 2.4251952171325684, 2.330256223678589, 2.614335060119629, 2.7548482418060303, 2.305175542831421, 2.411220073699951, 2.3468222618103027]",raw,Pre-32
1,beta,20,0.015,0.4208462322102703,0.7400501867413631,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.214630126953125, 2.4702746868133545, 2.6083409786224365, 2.3307621479034424, 1.7797771692276, 2.305863380432129, 2.258798360824585, 2.2833592891693115, 2.3359479904174805, 2.376695156097412, 1.9094957113265991, 2.4147517681121826, 2.439558982849121, 1.8370012044906616, 1.8897384405136108, 2.3777408599853516, 1.778314471244812, 1.7937037944793701, 1.7791448831558228, 2.3033647537231445, 2.287231683731079, 2.2758026123046875, 2.4421310424804688, 2.2237627506256104, 2.491628885269165, 2.269451141357422, 2.577446937561035, 2.50771427154541, 2.327662706375122, 1.8617205619812012]",raw,Pre-32
1,beta,18,0.006,0.4554745007997614,0.6988259240685565,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.557403564453125, 2.1144635677337646, 2.2802016735076904, 2.810886859893799, 2.145813226699829, 2.7565805912017822, 2.1074118614196777, 2.6575794219970703, 2.6139230728149414, 2.754229784011841, 2.32165789604187, 2.693699836730957, 2.1715030670166016, 2.576185703277588, 2.461364507675171, 2.669376850128174, 2.7672040462493896, 2.810391902923584, 2.1353230476379395, 2.589508295059204, 2.235295057296753, 2.7942066192626953, 2.892045259475708, 2.547145128250122, 2.6628546714782715, 2.63130784034729, 2.6637911796569824, 2.863715171813965, 2.9180679321289062, 2.5858640670776367]",raw,Pre-32
1,beta,40,0.005,0.433396320243295,0.7324295904737546,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.6672632694244385, 2.710315465927124, 2.6530935764312744, 2.881459951400757, 2.6258909702301025, 2.137237787246704, 2.1696672439575195, 2.8493824005126953, 3.0442254543304443, 2.6442983150482178, 2.7054836750030518, 2.1882989406585693, 2.7632858753204346, 2.656578302383423, 2.3198459148406982, 2.1602773666381836, 2.600285768508911, 2.0993499755859375, 2.90811824798584, 2.905879259109497, 2.6008729934692383, 2.659907341003418, 2.5936124324798584, 2.6709182262420654, 2.7067692279815674, 2.143731117248535, 2.6843013763427734, 2.7937190532684326, 2.7134671211242676, 2.5484790802001953]",raw,Pre-32
1,beta,9,0.012,0.4548216166429827,0.6584850641746838,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.9973810911178589, 2.787493944168091, 2.7394468784332275, 2.7871930599212646, 2.584993362426758, 1.9461733102798462, 2.755286455154419, 2.7418880462646484, 2.601390838623047, 2.651827096939087, 2.6594936847686768, 2.649977207183838, 2.4133388996124268, 2.524062395095825, 1.93190598487854, 2.642808675765991, 1.972792148590088, 2.626361608505249, 1.9429701566696167, 2.8361496925354004, 2.5581154823303223, 1.8992894887924194, 2.606459856033325, 2.5163521766662598, 2.0354654788970947, 2.6648409366607666, 2.5161123275756836, 2.4769582748413086, 2.4098434448242188, 2.6465210914611816]",raw,Pre-32
1,beta,42,0.014,0.4292622629501298,0.7360648934163365,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.8402594327926636, 2.530818223953247, 2.338341474533081, 1.904233455657959, 1.8627877235412598, 2.306276798248291, 2.380805253982544, 2.4559595584869385, 2.2502074241638184, 2.337812900543213, 2.377284288406372, 2.4141416549682617, 1.7651731967926025, 2.272066831588745, 2.2641823291778564, 1.8109660148620605, 2.634838342666626, 2.124211072921753, 1.8946833610534668, 1.964590311050415, 2.319160223007202, 2.3371708393096924, 2.3711647987365723, 2.3601882457733154, 2.397388219833374, 1.7847341299057007, 2.5501325130462646, 1.9577001333236694, 1.7991594076156616, 2.4027481079101562]",raw,Pre-32
1,beta,21,0.015,0.4531453226727995,0.7148474596391262,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.326317071914673, 1.8795684576034546, 2.398326873779297, 2.4130759239196777, 1.7808892726898193, 2.3269917964935303, 1.8654378652572632, 2.2622108459472656, 2.349886417388916, 2.590787649154663, 2.423151731491089, 2.225945234298706, 2.3721981048583984, 2.6138994693756104, 2.2281980514526367, 1.7662142515182495, 2.6755776405334473, 1.7895773649215698, 1.7981327772140503, 2.3417036533355713, 2.2945199012756348, 2.4450206756591797, 2.375091552734375, 2.558974266052246, 2.5474908351898193, 2.6486377716064453, 2.2147088050842285, 2.3097052574157715, 1.976616382598877, 2.564849853515625]",raw,Pre-32
1,beta,19,0.006,0.4590037402673805,0.7048189209164819,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.586390733718872, 2.6870367527008057, 2.538203239440918, 2.716336965560913, 2.702956438064575, 2.715358018875122, 2.721198081970215, 2.7892565727233887, 2.2994093894958496, 2.5929505825042725, 2.8706278800964355, 2.5437681674957275, 2.6538987159729004, 2.904754877090454, 2.747749090194702, 2.0928421020507812, 2.1309831142425537, 2.0691916942596436, 2.5905044078826904, 2.4568397998809814, 2.5569918155670166, 2.0371923446655273, 2.163926124572754, 2.6902599334716797, 2.517024040222168, 2.830463409423828, 2.1275548934936523, 2.8610546588897705, 2.6509809494018555, 2.5226495265960693]",raw,Pre-32
1,beta,16,0.016,0.4638226778861637,0.6744317667300552,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.323756694793701, 2.0379302501678467, 2.317495822906494, 2.649095296859741, 2.319334030151367, 2.5258138179779053, 2.388812780380249, 2.6390128135681152, 2.3101963996887207, 2.421254873275757, 2.5341174602508545, 1.8541489839553833, 2.295814037322998, 2.662672758102417, 2.4940459728240967, 2.3416035175323486, 2.336122751235962, 2.280425786972046, 1.7665188312530518, 1.8689332008361816, 2.287569522857666, 1.9237616062164307, 1.8211019039154053, 2.4197444915771484, 2.2987706661224365, 2.41799259185791, 2.3158984184265137, 2.3562400341033936, 2.4053940773010254, 2.371403217315674]",raw,Pre-32
1,beta,38,0.0159,0.4572794965487379,0.7124110060690942,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.5114963054656982, 2.193420886993408, 2.4814321994781494, 1.8837800025939941, 2.2795886993408203, 2.216449737548828, 2.3696794509887695, 2.239062786102295, 2.5415267944335938, 2.222964286804199, 2.244489908218384, 2.26662278175354, 2.2300243377685547, 2.4223339557647705, 1.9651834964752197, 2.240583658218384, 2.51944637298584, 1.8975003957748413, 2.2731010913848877, 2.321388006210327, 1.9325581789016724, 2.212872266769409, 1.816125512123108, 1.9024112224578857, 2.25956654548645, 1.9613289833068848, 2.3001668453216553, 1.9649618864059448, 2.10713267326355, 1.8817771673202515]",raw,Pre-32
