n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,0,0.002,16740,0.4420367607401558,0.7331644151897805,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.8312675952911377, 2.50203013420105, 2.626349687576294, 2.8718955516815186, 2.613456964492798, 2.8604915142059326, 2.643289804458618, 2.88338041305542, 2.790332078933716, 2.78450083732605, 2.8223862648010254, 2.5025463104248047, 2.6412606239318848, 2.7653274536132812, 2.91019868850708, 2.488347291946411, 2.5235133171081543, 2.780547857284546, 2.682969808578491, 2.786114454269409, 2.6547787189483643, 2.791132688522339, 2.8415515422821045, 2.7317450046539307, 2.808493137359619, 2.7802891731262207, 2.868845224380493, 2.7212469577789307, 2.893286943435669, 2.5862503051757812]",sae,Pre-64
1,beta,1,0.002,16740,0.4485808279686917,0.7187354718735472,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9190359115600586, 2.7894747257232666, 2.873063564300537, 2.7828266620635986, 2.6669960021972656, 2.7872531414031982, 2.4932754039764404, 2.6792736053466797, 2.548239231109619, 2.5175905227661133, 2.5015366077423096, 2.9142215251922607, 2.6541433334350586, 2.661170244216919, 2.856450080871582, 2.8657100200653076, 2.7558095455169678, 2.837031126022339, 2.8514206409454346, 2.740077495574951, 2.918093204498291, 2.7483417987823486, 2.660731077194214, 2.7448387145996094, 2.5761399269104004, 2.841982364654541, 2.558163642883301, 2.559171199798584, 2.883819341659546, 2.8637192249298096]",sae,Pre-64
1,beta,42,0.014,16774,0.4568407036449918,0.6877014480203973,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.5152385234832764, 2.2327730655670166, 2.553439140319824, 2.5119285583496094, 2.440514087677002, 2.2368438243865967, 2.5302886962890625, 2.556703567504883, 2.4619555473327637, 2.483741521835327, 2.296914577484131, 2.5342438220977783, 2.4667508602142334, 2.1212551593780518, 2.583082675933838, 2.472407579421997, 2.297801971435547, 2.0627059936523438, 2.3664543628692627, 2.4318864345550537, 2.0854575634002686, 2.1359915733337402, 2.6172327995300293, 2.3806588649749756, 2.366621255874634, 2.5491931438446045, 2.5983424186706543, 2.0480329990386963, 2.5093939304351807, 2.4365909099578857]",sae,Pre-64
1,beta,28,0.002,16740,0.4469698631861112,0.7251089078270805,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.8395180702209473, 2.757781982421875, 2.443319082260132, 2.7754998207092285, 2.7584731578826904, 2.6217658519744873, 2.792522430419922, 2.7364661693573, 2.862847089767456, 2.7347381114959717, 2.8186728954315186, 2.717118263244629, 2.8840792179107666, 2.8936970233917236, 2.86307954788208, 2.7544453144073486, 2.52703595161438, 2.605578899383545, 2.8635013103485107, 2.7701244354248047, 2.4498116970062256, 2.858261823654175, 2.832141876220703, 2.7888479232788086, 2.4337048530578613, 2.8802201747894287, 2.880643129348755, 2.565079927444458, 2.93142032623291, 2.4833526611328125]",sae,Pre-64
1,beta,43,0.014,16774,0.4417588336462897,0.7256901408450704,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.4174084663391113, 2.4837474822998047, 2.5885848999023438, 2.4962985515594482, 2.2644009590148926, 2.2501494884490967, 2.2734763622283936, 2.2096426486968994, 2.1637585163116455, 2.504530906677246, 2.1460113525390625, 2.6042654514312744, 2.544586420059204, 2.536160707473755, 2.512676239013672, 2.4185104370117188, 2.6155946254730225, 2.5232622623443604, 2.285552740097046, 2.231651544570923, 2.422658920288086, 2.385305166244507, 2.5774574279785156, 2.4642577171325684, 2.396538496017456, 2.106966495513916, 2.557424783706665, 2.4761486053466797, 2.608797311782837, 2.4869656562805176]",sae,Pre-64
1,beta,6,0.004,16672,0.4429801293581686,0.7161614182578132,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.6364498138427734, 2.728172779083252, 2.70003342628479, 2.737330436706543, 2.6424176692962646, 2.7342233657836914, 2.491835832595825, 2.737691879272461, 2.5569581985473633, 2.5210888385772705, 2.6469619274139404, 2.7974443435668945, 2.656630039215088, 2.6980035305023193, 2.6415181159973145, 2.4562995433807373, 2.4660401344299316, 2.4952261447906494, 2.5058584213256836, 2.4900567531585693, 2.6150104999542236, 2.6140828132629395, 2.5625627040863037, 2.706491708755493, 2.59062123298645, 2.6741833686828613, 2.7760729789733887, 2.343315362930298, 2.7214386463165283, 2.623767614364624]",sae,Pre-64
1,beta,29,0.002,16740,0.462979111080764,0.7007044965454752,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.4540581703186035, 2.860172748565674, 2.8422634601593018, 2.904819965362549, 2.859445810317993, 2.521745443344116, 2.6689951419830322, 2.6193127632141113, 2.8059580326080322, 2.857067346572876, 2.6184849739074707, 2.857710599899292, 2.6475284099578857, 2.475693941116333, 2.735363245010376, 2.806997299194336, 2.4687297344207764, 2.874323844909668, 2.6840600967407227, 2.81833553314209, 2.6907427310943604, 2.8222453594207764, 2.82023286819458, 2.7899138927459717, 2.8912436962127686, 2.6573758125305176, 2.7356150150299072, 2.8188416957855225, 2.870072603225708, 2.584322214126587]",sae,Pre-64
1,beta,7,0.004,16672,0.4776910801231408,0.6662769556442135,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.6354892253875732, 2.545123815536499, 2.7595267295837402, 2.5259995460510254, 2.684997797012329, 2.7613751888275146, 2.7098371982574463, 2.736833333969116, 2.787168264389038, 2.7192652225494385, 2.518770933151245, 2.5093233585357666, 2.355358839035034, 2.7096219062805176, 2.801743268966675, 2.8076517581939697, 2.5417864322662354, 2.677145004272461, 2.5787668228149414, 2.5692107677459717, 2.7727575302124023, 2.4442877769470215, 2.7675132751464844, 2.7199840545654297, 2.660987138748169, 2.7527830600738525, 2.668407917022705, 2.526839017868042, 2.5570127964019775, 2.709461212158203]",sae,Pre-64
1,beta,4,0.0155,16774,0.4676547288089257,0.6840437141671406,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.1802659034729004, 2.1726975440979004, 2.3353092670440674, 2.420316696166992, 2.3696155548095703, 2.106804370880127, 2.4267172813415527, 2.3920187950134277, 2.2059125900268555, 2.521289110183716, 2.359353542327881, 2.268049955368042, 2.496220827102661, 2.3689730167388916, 2.345381498336792, 2.0773956775665283, 2.0831305980682373, 2.1212596893310547, 2.412626266479492, 2.0844504833221436, 2.4129998683929443, 2.062514305114746, 2.4268674850463867, 2.4283995628356934, 2.488853693008423, 2.3691704273223877, 2.2379281520843506, 2.3767752647399902, 2.49428653717041, 2.406062364578247]",sae,Pre-64
1,beta,18,0.006,16706,0.4270748645439038,0.757911827036251,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.8118250370025635, 2.607517957687378, 2.7370731830596924, 2.5367271900177, 2.4493210315704346, 2.469644069671631, 2.8106369972229004, 2.6092536449432373, 2.355544328689575, 2.6135079860687256, 2.7619423866271973, 2.749694347381592, 2.5162620544433594, 2.753242015838623, 2.458153009414673, 2.7037675380706787, 2.70947527885437, 2.3997442722320557, 2.625499725341797, 2.6367204189300537, 2.6568796634674072, 2.579772472381592, 2.7879385948181152, 2.6637258529663086, 2.743032693862915, 2.7284975051879883, 2.390733480453491, 2.770373821258545, 2.722360134124756, 2.4706122875213623]",sae,Pre-64
