seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
8,beta,54,none,1.0,0.1,raw,54,0.650426028639831,0.2613609629756295
12,beta,54,none,1.0,0.1,raw,54,0.6392329093799682,0.263032037981033
4,beta,54,none,1.0,0.1,raw,54,0.625445518357691,0.2633103612092625
0,beta,54,none,1.0,0.1,raw,54,0.6892629335790701,0.2673202302085713
16,beta,54,none,1.0,0.1,raw,54,0.6017070637119114,0.278481567247944
24,beta,54,none,1.0,0.1,raw,54,0.656611669057867,0.2819643749720788
20,beta,54,none,1.0,0.1,raw,54,0.7133582135586948,0.2478143247703147
48,beta,54,none,1.0,0.1,raw,54,0.6421556841930056,0.2623417541946007
44,beta,54,none,1.0,0.1,raw,54,0.6011636636636637,0.2581478885081072
32,beta,54,none,1.0,0.1,raw,54,0.6406758616060941,0.2552239338654416
36,beta,54,none,1.0,0.1,raw,54,0.6290604145489901,0.2626571343910264
28,beta,54,none,1.0,0.1,raw,54,0.6531948378973875,0.2846826251855204
40,beta,54,none,1.0,0.1,raw,54,0.6255743525480368,0.2731047513033409
3,beta,54,none,1.0,0.1,raw,54,0.6025915162101523,0.2687511072579573
11,beta,54,none,1.0,0.1,raw,54,0.6298252083486982,0.2615386855884494
15,beta,54,none,1.0,0.1,raw,54,0.7170126830741355,0.2607402158512621
7,beta,54,none,1.0,0.1,raw,54,0.6207540543991827,0.2625669144311775
23,beta,54,none,1.0,0.1,raw,54,0.6727035475637386,0.2637102876162753
10,beta,54,none,1.0,0.1,raw,54,0.610375816993464,0.2759730760660536
19,beta,54,none,1.0,0.1,raw,54,0.6938024839460871,0.250346718210203
17,beta,54,none,1.0,0.1,raw,54,0.6240954790549462,0.2687014230917259
14,beta,54,none,1.0,0.1,raw,54,0.6798547000677955,0.2651364939426993
9,beta,54,none,1.0,0.1,raw,54,0.623589527027027,0.2637542454662603
6,beta,54,none,1.0,0.1,raw,54,0.6240134175217049,0.2740978034018436
1,beta,54,none,1.0,0.1,raw,54,0.6370833038431594,0.2798465574838288
27,beta,54,none,1.0,0.1,raw,54,0.6481869208838205,0.2663809593702999
5,beta,54,none,1.0,0.1,raw,54,0.5760190047511877,0.2787334253960132
2,beta,54,none,1.0,0.1,raw,54,0.6829644756838906,0.2465229379077358
41,beta,54,none,1.0,0.1,raw,54,0.6556392910831553,0.2567411907926451
42,beta,54,none,1.0,0.1,raw,54,0.6821700037078235,0.2548584615833574
21,beta,54,none,1.0,0.1,raw,54,0.6060433835369897,0.2552723009686901
43,beta,54,none,1.0,0.1,raw,54,0.6533967734642034,0.2745437994158307
39,beta,54,none,1.0,0.1,raw,54,0.6697778516886321,0.2848662770204991
31,beta,54,none,1.0,0.1,raw,54,0.6480096806819824,0.2576887961028203
34,beta,54,none,1.0,0.1,raw,54,0.6318763581609431,0.2769802962561436
18,beta,54,none,1.0,0.1,raw,54,0.6733947351231302,0.2579669345350518
26,beta,54,none,1.0,0.1,raw,54,0.6390151413280262,0.2660544794194123
22,beta,54,none,1.0,0.1,raw,54,0.6071515078115538,0.2925065654645427
35,beta,54,none,1.0,0.1,raw,54,0.6151493635684543,0.2717300373867639
30,beta,54,none,1.0,0.1,raw,54,0.6749357732735776,0.2525044552485523
33,beta,54,none,1.0,0.1,raw,54,0.572026999769479,0.2987723953040966
37,beta,54,none,1.0,0.1,raw,54,0.6510499000267076,0.2648780502343533
13,beta,54,none,1.0,0.1,raw,54,0.6657795305992995,0.2534504540704064
49,beta,54,none,1.0,0.1,raw,54,0.6847272727272726,0.2489036945348331
38,beta,54,none,1.0,0.1,raw,54,0.6131117475064077,0.2933858699491469
46,beta,54,none,1.0,0.1,raw,54,0.6222575757575758,0.2684927712937884
25,beta,54,none,1.0,0.1,raw,54,0.6485399393999934,0.2832536718049734
29,beta,54,none,1.0,0.1,raw,54,0.657761864394176,0.278154383939495
45,beta,54,none,1.0,0.1,raw,54,0.6201190153480748,0.2795441739765971
47,beta,54,none,1.0,0.1,raw,54,0.6460737712710334,0.2559497033168715
