seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
42,bernoulli,54,none,1.0,0.05,pca,54,0.5899185823754789,0.4079741789603783
4,bernoulli,54,none,1.0,0.05,pca,54,0.5852515914149197,0.4271850891156873
0,bernoulli,54,none,1.0,0.05,pca,54,0.5989042634375314,0.4277209623837968
20,bernoulli,54,none,1.0,0.05,pca,54,0.6746730615014498,0.393650412454223
16,bernoulli,54,none,1.0,0.05,pca,54,0.5970914127423822,0.4278006306374758
8,bernoulli,54,none,1.0,0.05,pca,54,0.6001650582164791,0.412869119219428
12,bernoulli,54,none,1.0,0.05,pca,54,0.5940620031796503,0.4128836458856021
24,bernoulli,54,none,1.0,0.05,pca,54,0.6053024868483979,0.4542691813561868
36,bernoulli,54,none,1.0,0.05,pca,54,0.6218787289521369,0.4075051505108507
32,bernoulli,54,none,1.0,0.05,pca,54,0.5952380952380953,0.3956114079941342
28,bernoulli,54,none,1.0,0.05,pca,54,0.6315926975133774,0.4363313802872601
40,bernoulli,54,none,1.0,0.05,pca,54,0.5641012252854358,0.4042427284728546
45,bernoulli,54,none,1.0,0.05,pca,54,0.6078657269359357,0.4374647977835614
49,bernoulli,54,none,1.0,0.05,pca,54,0.6600984848484849,0.395042032136169
2,bernoulli,54,none,1.0,0.05,pca,54,0.6530007282168186,0.3904738706059886
17,bernoulli,54,none,1.0,0.05,pca,54,0.6474710295126466,0.4101961752215232
6,bernoulli,54,none,1.0,0.05,pca,54,0.6398250460405157,0.4232139708263152
1,bernoulli,54,none,1.0,0.05,pca,54,0.6076580083516171,0.4257777677621095
14,bernoulli,54,none,1.0,0.05,pca,54,0.627844689772927,0.3963837707364795
7,bernoulli,54,none,1.0,0.05,pca,54,0.6362772953645767,0.383307059655736
5,bernoulli,54,none,1.0,0.05,pca,54,0.5513363635026404,0.4325439356664854
22,bernoulli,54,none,1.0,0.05,pca,54,0.6424178811244331,0.4244254337618433
18,bernoulli,54,none,1.0,0.05,pca,54,0.6229464693970866,0.3992594487296956
25,bernoulli,54,none,1.0,0.05,pca,54,0.6064529018080113,0.4332697749140159
9,bernoulli,54,none,1.0,0.05,pca,54,0.5968327702702703,0.4014236150647959
29,bernoulli,54,none,1.0,0.05,pca,54,0.5752242002409316,0.4307314934565819
13,bernoulli,54,none,1.0,0.05,pca,54,0.6310088529744338,0.4146682698578114
11,bernoulli,54,none,1.0,0.05,pca,54,0.6039088428350174,0.4122205286046191
21,bernoulli,54,none,1.0,0.05,pca,54,0.6455647696056903,0.3769950052823451
15,bernoulli,54,none,1.0,0.05,pca,54,0.6668050732296542,0.4008735721433051
31,bernoulli,54,none,1.0,0.05,pca,54,0.6552160092472186,0.3791985122002113
23,bernoulli,54,none,1.0,0.05,pca,54,0.6084093320714675,0.4320477598046807
19,bernoulli,54,none,1.0,0.05,pca,54,0.5963719920965351,0.4064540167357237
47,bernoulli,54,none,1.0,0.05,pca,54,0.6620876509173876,0.3713599204125498
3,bernoulli,54,none,1.0,0.05,pca,54,0.6173636103540183,0.4028649149102011
37,bernoulli,54,none,1.0,0.05,pca,54,0.6250640623082642,0.4195965593533326
26,bernoulli,54,none,1.0,0.05,pca,54,0.6211507947180164,0.4197579352155321
33,bernoulli,54,none,1.0,0.05,pca,54,0.5664620792992162,0.4253531587493509
34,bernoulli,54,none,1.0,0.05,pca,54,0.609534075937238,0.4057877368136767
48,bernoulli,54,none,1.0,0.05,pca,54,0.6373240739028314,0.3920080496292405
30,bernoulli,54,none,1.0,0.05,pca,54,0.617840847387573,0.3975363432566408
39,bernoulli,54,none,1.0,0.05,pca,54,0.6379176540694855,0.4200362648520881
41,bernoulli,54,none,1.0,0.05,pca,54,0.6166824907033784,0.3760250109878801
46,bernoulli,54,none,1.0,0.05,pca,54,0.5722727272727273,0.4087113315186984
27,bernoulli,54,none,1.0,0.05,pca,54,0.6112348538845332,0.4102682414883996
10,bernoulli,54,none,1.0,0.05,pca,54,0.5663064468211527,0.414448072742441
35,bernoulli,54,none,1.0,0.05,pca,54,0.6090291183148802,0.4096280466117163
43,bernoulli,54,none,1.0,0.05,pca,54,0.634780353509157,0.4265423368222834
38,bernoulli,54,none,1.0,0.05,pca,54,0.571399042400463,0.4534378615942472
44,bernoulli,54,none,1.0,0.05,pca,54,0.6144805519805518,0.3780869149503735
