seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
42,beta,54,none,1.0,0.05,pca,54,0.5799383574341861,0.2952141229568348
0,beta,54,none,1.0,0.05,pca,54,0.556953823559056,0.316479121164347
28,beta,54,none,1.0,0.05,pca,54,0.6103462385898647,0.3368940375085212
7,beta,54,none,1.0,0.05,pca,54,0.5861559826331246,0.2912545343586358
35,beta,54,none,1.0,0.05,pca,54,0.5933050803582656,0.3069613292177315
21,beta,54,none,1.0,0.05,pca,54,0.57166292076778,0.2946141766238045
14,beta,54,none,1.0,0.05,pca,54,0.5884647254283252,0.303827281881091
43,beta,54,none,1.0,0.05,pca,54,0.5823258721355518,0.3178871256217808
1,beta,54,none,1.0,0.05,pca,54,0.5839585250194635,0.3146236265453358
8,beta,54,none,1.0,0.05,pca,54,0.5960226420752737,0.3078426080104985
29,beta,54,none,1.0,0.05,pca,54,0.5668358966701509,0.3329611714832926
2,beta,54,none,1.0,0.05,pca,54,0.6253680661094224,0.2905252536730557
9,beta,54,none,1.0,0.05,pca,54,0.558918918918919,0.312951239002199
30,beta,54,none,1.0,0.05,pca,54,0.5850669821948117,0.29779840213835
22,beta,54,none,1.0,0.05,pca,54,0.6122581254979272,0.31109377849048
36,beta,54,none,1.0,0.05,pca,54,0.578762834961182,0.3015809018939256
15,beta,54,none,1.0,0.05,pca,54,0.6302430922542653,0.3192660170602041
44,beta,54,none,1.0,0.05,pca,54,0.5680546618046618,0.2929274975025493
23,beta,54,none,1.0,0.05,pca,54,0.6113560755972354,0.3155455952085008
37,beta,54,none,1.0,0.05,pca,54,0.5874423439225622,0.3122096978277425
45,beta,54,none,1.0,0.05,pca,54,0.5782057944653761,0.3185389193825335
16,beta,54,none,1.0,0.05,pca,54,0.5932463145603537,0.3171027723378254
31,beta,54,none,1.0,0.05,pca,54,0.6341704594711747,0.2992251258549285
10,beta,54,none,1.0,0.05,pca,54,0.5706662210338681,0.3172000534880763
3,beta,54,none,1.0,0.05,pca,54,0.5610421780180397,0.3143484166359528
38,beta,54,none,1.0,0.05,pca,54,0.5532805676445607,0.3668551056518935
24,beta,54,none,1.0,0.05,pca,54,0.5935945719751315,0.3272994760329915
4,beta,54,none,1.0,0.05,pca,54,0.5449136978412787,0.321713882694785
46,beta,54,none,1.0,0.05,pca,54,0.5392689310794807,0.3179148279156054
17,beta,54,none,1.0,0.05,pca,54,0.616221296188367,0.3103425055227198
18,beta,54,none,1.0,0.05,pca,54,0.6187904174015285,0.3052699317657612
32,beta,54,none,1.0,0.05,pca,54,0.5651699721467164,0.3163215382522161
25,beta,54,none,1.0,0.05,pca,54,0.5711853494052677,0.3201904529567161
47,beta,54,none,1.0,0.05,pca,54,0.6172307253541212,0.2950689315474721
11,beta,54,none,1.0,0.05,pca,54,0.5803770785592572,0.3008922149280229
5,beta,54,none,1.0,0.05,pca,54,0.5104695291469926,0.3279158516033146
19,beta,54,none,1.0,0.05,pca,54,0.5837890762825488,0.3174488761810163
33,beta,54,none,1.0,0.05,pca,54,0.5573420931304749,0.3285067358640037
26,beta,54,none,1.0,0.05,pca,54,0.619426216281634,0.2983812968273249
48,beta,54,none,1.0,0.05,pca,54,0.5793216326681586,0.2975829116704712
12,beta,54,none,1.0,0.05,pca,54,0.6138434022257551,0.3103984982125462
39,beta,54,none,1.0,0.05,pca,54,0.5942803485369457,0.3348212659926247
40,beta,54,none,1.0,0.05,pca,54,0.5228671601090766,0.3236479157703213
6,beta,54,none,1.0,0.05,pca,54,0.6220139436990266,0.3073736407431031
34,beta,54,none,1.0,0.05,pca,54,0.588158759250294,0.323781948685663
20,beta,54,none,1.0,0.05,pca,54,0.6277064955894146,0.2987885667136237
27,beta,54,none,1.0,0.05,pca,54,0.5689742219054408,0.3000683944939996
13,beta,54,none,1.0,0.05,pca,54,0.6484872721255414,0.2807478130048185
49,beta,54,none,1.0,0.05,pca,54,0.5970606060606061,0.2977707049572085
41,beta,54,none,1.0,0.05,pca,54,0.5894831653015118,0.2988789209813032
