seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
42,beta,54,none,1.0,0.05,raw,54,0.5860099184278829,0.2953345714374327
0,beta,54,none,1.0,0.05,raw,54,0.5907510331024751,0.3133302983156453
28,beta,54,none,1.0,0.05,raw,54,0.5976141013534781,0.3384923593364535
14,beta,54,none,1.0,0.05,raw,54,0.5968303522853771,0.3135443046792581
7,beta,54,none,1.0,0.05,raw,54,0.5689048333546163,0.3050203217318279
21,beta,54,none,1.0,0.05,raw,54,0.6131692026832691,0.2938485223840415
43,beta,54,none,1.0,0.05,raw,54,0.586116320206413,0.3152483250439623
35,beta,54,none,1.0,0.05,raw,54,0.5786830563506328,0.3096976995857539
29,beta,54,none,1.0,0.05,raw,54,0.5604636404360162,0.3498774731266864
1,beta,54,none,1.0,0.05,raw,54,0.5863861561327766,0.3251674170457722
15,beta,54,none,1.0,0.05,raw,54,0.6192095727011928,0.3210191027336172
30,beta,54,none,1.0,0.05,raw,54,0.6005827005211077,0.2973453409830929
2,beta,54,none,1.0,0.05,raw,54,0.6401817375886525,0.2897092826044434
8,beta,54,none,1.0,0.05,raw,54,0.5830184435447593,0.3187620506626614
44,beta,54,none,1.0,0.05,raw,54,0.5712542900042901,0.3007729888376022
36,beta,54,none,1.0,0.05,raw,54,0.563224613662144,0.3092582043867771
16,beta,54,none,1.0,0.05,raw,54,0.6142851185387519,0.3188410198928913
22,beta,54,none,1.0,0.05,raw,54,0.5883744953211715,0.3248378404132064
9,beta,54,none,1.0,0.05,raw,54,0.561706081081081,0.3116191489775536
45,beta,54,none,1.0,0.05,raw,54,0.5903079121735741,0.3212654661656216
37,beta,54,none,1.0,0.05,raw,54,0.5848906790243761,0.3173261621241611
23,beta,54,none,1.0,0.05,raw,54,0.6011464337950616,0.3172641121368672
3,beta,54,none,1.0,0.05,raw,54,0.5322659579273893,0.3180174717609375
17,beta,54,none,1.0,0.05,raw,54,0.5897576932043361,0.329569543283959
4,beta,54,none,1.0,0.05,raw,54,0.5696759583508427,0.3204277691800561
18,beta,54,none,1.0,0.05,raw,54,0.6227219282774836,0.3086191963617312
5,beta,54,none,1.0,0.05,raw,54,0.539436329670653,0.333561769332786
46,beta,54,none,1.0,0.05,raw,54,0.5147428209363898,0.318163079903656
19,beta,54,none,1.0,0.05,raw,54,0.5977480417754569,0.3226729737351251
47,beta,54,none,1.0,0.05,raw,54,0.6145070824222835,0.3013940612519555
48,beta,54,none,1.0,0.05,raw,54,0.5697971186033178,0.3111506656330657
10,beta,54,none,1.0,0.05,raw,54,0.5417149435531788,0.3119344959003553
24,beta,54,none,1.0,0.05,raw,54,0.5728060736489717,0.3355525938885627
31,beta,54,none,1.0,0.05,raw,54,0.6194372200549054,0.296535875473908
38,beta,54,none,1.0,0.05,raw,54,0.5422275839778715,0.3651776397212191
11,beta,54,none,1.0,0.05,raw,54,0.5454161525354017,0.3125969855489927
25,beta,54,none,1.0,0.05,raw,54,0.5697483007646559,0.3233224936127474
6,beta,54,none,1.0,0.05,raw,54,0.601641015522231,0.3168825167830929
32,beta,54,none,1.0,0.05,raw,54,0.5653000100674519,0.3120631860541746
39,beta,54,none,1.0,0.05,raw,54,0.5997383211124461,0.3361912035499617
20,beta,54,none,1.0,0.05,raw,54,0.6416977669483683,0.3026649026219772
12,beta,54,none,1.0,0.05,raw,54,0.5828736089030206,0.3159939587572413
49,beta,54,none,1.0,0.05,raw,54,0.6208560606060607,0.2955684395449618
26,beta,54,none,1.0,0.05,raw,54,0.5934600489470995,0.3101824775771894
13,beta,54,none,1.0,0.05,raw,54,0.5957451942965886,0.2952802514325699
27,beta,54,none,1.0,0.05,raw,54,0.5814697671655976,0.2988831587834133
33,beta,54,none,1.0,0.05,raw,54,0.5465940525587829,0.3342412774803171
40,beta,54,none,1.0,0.05,raw,54,0.5121412803532008,0.3297456613194484
34,beta,54,none,1.0,0.05,raw,54,0.5810567812435161,0.3355871858019652
41,beta,54,none,1.0,0.05,raw,54,0.5702698129920281,0.3080672105834189
