seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,54,none,1.0,1.0,pca,54,0.7574296986364487,0.2526495866480726
20,beta,54,none,1.0,1.0,pca,54,0.8044306335204491,0.232923031497059
8,beta,54,none,1.0,1.0,pca,54,0.7229847283974483,0.2411743167151792
16,beta,54,none,1.0,1.0,pca,54,0.7370983379501386,0.2499811642226779
12,beta,54,none,1.0,1.0,pca,54,0.7068362480127186,0.2451012518820625
24,beta,54,none,1.0,1.0,pca,54,0.7542623146819704,0.2598058482987151
4,beta,54,none,1.0,1.0,pca,54,0.6993743288042209,0.2451677308272349
44,beta,54,none,1.0,1.0,pca,54,0.6930233805233805,0.2334710092125057
40,beta,54,none,1.0,1.0,pca,54,0.7359022556390978,0.2530512572825036
28,beta,54,none,1.0,1.0,pca,54,0.7416934214667926,0.261657551115148
32,beta,54,none,1.0,1.0,pca,54,0.6784665592805128,0.248548593513858
48,beta,54,none,1.0,1.0,pca,54,0.7364298792328605,0.2380660132441593
36,beta,54,none,1.0,1.0,pca,54,0.756883369425907,0.2393360010180942
1,beta,54,none,1.0,1.0,pca,54,0.7276169580295846,0.2560915148662527
11,beta,54,none,1.0,1.0,pca,54,0.7342724389704256,0.2420809880737797
21,beta,54,none,1.0,1.0,pca,54,0.6712435523177213,0.2405600472511293
15,beta,54,none,1.0,1.0,pca,54,0.8031820927072324,0.2368882060584486
7,beta,54,none,1.0,1.0,pca,54,0.776672838717916,0.2281108188793798
17,beta,54,none,1.0,1.0,pca,54,0.7338108269589655,0.2411013597559429
5,beta,54,none,1.0,1.0,pca,54,0.6782577997440538,0.2515135042089645
3,beta,54,none,1.0,1.0,pca,54,0.6899290758782696,0.2513028706487205
18,beta,54,none,1.0,1.0,pca,54,0.7382912012541643,0.2334285541081634
19,beta,54,none,1.0,1.0,pca,54,0.738162444428763,0.2424807465175677
23,beta,54,none,1.0,1.0,pca,54,0.7661533166996474,0.2481466828440255
27,beta,54,none,1.0,1.0,pca,54,0.7267239843193157,0.2410913240331699
13,beta,54,none,1.0,1.0,pca,54,0.7615902258749552,0.2240464828065312
35,beta,54,none,1.0,1.0,pca,54,0.763059604902113,0.2410608434686967
10,beta,54,none,1.0,1.0,pca,54,0.7895944741532976,0.2422624595063779
29,beta,54,none,1.0,1.0,pca,54,0.7234566248754443,0.2580373679248095
49,beta,54,none,1.0,1.0,pca,54,0.7259015151515151,0.2350299584792361
33,beta,54,none,1.0,1.0,pca,54,0.6708520631627478,0.2795644691989793
39,beta,54,none,1.0,1.0,pca,54,0.8021729791155642,0.2520052685858591
6,beta,54,none,1.0,1.0,pca,54,0.7556103656932386,0.2482755387995528
47,beta,54,none,1.0,1.0,pca,54,0.7614126818138606,0.2294361370709162
37,beta,54,none,1.0,1.0,pca,54,0.7273002880097013,0.2416419606830177
45,beta,54,none,1.0,1.0,pca,54,0.7191069976377648,0.2571995992583984
22,beta,54,none,1.0,1.0,pca,54,0.7766911576709323,0.2558709789877046
41,beta,54,none,1.0,1.0,pca,54,0.732415539204051,0.2381832437172507
26,beta,54,none,1.0,1.0,pca,54,0.7331172847806793,0.2475707372813258
42,beta,54,none,1.0,1.0,pca,54,0.8131334198492152,0.2196973314974884
46,beta,54,none,1.0,1.0,pca,54,0.7595378787878787,0.2430446208848103
34,beta,54,none,1.0,1.0,pca,54,0.7455811645534967,0.2430027499435771
43,beta,54,none,1.0,1.0,pca,54,0.7608958757265026,0.249510248108951
31,beta,54,none,1.0,1.0,pca,54,0.7451235370611184,0.2335684488302988
2,beta,54,none,1.0,1.0,pca,54,0.8137902102330294,0.2168943168986024
25,beta,54,none,1.0,1.0,pca,54,0.8078147371224986,0.2457207850794404
14,beta,54,none,1.0,1.0,pca,54,0.8021627593595421,0.2320407900791686
30,beta,54,none,1.0,1.0,pca,54,0.7369459685066171,0.236483436181858
9,beta,54,none,1.0,1.0,pca,54,0.7391469594594594,0.241627368458538
38,beta,54,none,1.0,1.0,pca,54,0.6555873753203899,0.2748633673835901
