n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,bernoulli,0,0.002,external_raw_frozen_v1,external_frozen,0,none,,286.0,23500,0.4150119009666983,0.7489383914482579,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.46790555119514465, 0.4617655873298645, 0.47460195422172546, 0.4715544879436493, 0.4627179205417633, 0.4690459370613098, 0.45951464772224426, 0.45999348163604736, 0.4723035991191864, 0.4606958031654358, 0.4686211347579956, 0.4720192849636078, 0.4702572822570801, 0.4614819884300232, 0.4598914682865143, 0.4639264643192291, 0.46875831484794617, 0.4738980531692505, 0.4610423445701599, 0.4688222408294678, 0.4614817500114441, 0.46922850608825684, 0.4677172601222992, 0.46563801169395447, 0.46758851408958435, 0.45929980278015137, 0.46957331895828247, 0.4652395248413086, 0.4727547764778137, 0.4693792164325714]",raw,286,Pre-max
1,bernoulli,28,0.002,external_raw_frozen_v1,external_frozen,0,none,,286.0,23472,0.4020574717860281,0.7630747481744373,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4683696925640106, 0.4677712321281433, 0.4614678919315338, 0.47179868817329407, 0.46789756417274475, 0.4605308771133423, 0.46322333812713623, 0.4667646288871765, 0.4714081883430481, 0.46087926626205444, 0.4703274071216583, 0.46903717517852783, 0.46890220046043396, 0.4653717279434204, 0.47306501865386963, 0.4673880338668823, 0.4689420759677887, 0.45965567231178284, 0.46483471989631653, 0.4708089828491211, 0.46337154507637024, 0.46135884523391724, 0.45950207114219666, 0.46140313148498535, 0.4688466489315033, 0.46819284558296204, 0.4593190550804138, 0.47043201327323914, 0.4656986892223358, 0.4616067707538605]",raw,286,Pre-max
1,bernoulli,14,0.002,external_raw_frozen_v1,external_frozen,0,none,,286.0,23590,0.4392042684593435,0.6624539670026465,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4705476462841034, 0.46015456318855286, 0.4621315598487854, 0.47472405433654785, 0.46916043758392334, 0.4714391231536865, 0.46197259426116943, 0.4607834219932556, 0.47182172536849976, 0.46991220116615295, 0.46215808391571045, 0.4612214267253876, 0.4740293622016907, 0.4710506498813629, 0.46918419003486633, 0.47068366408348083, 0.4619463384151459, 0.4720684885978699, 0.47041234374046326, 0.4682321846485138, 0.47433555126190186, 0.47180089354515076, 0.47004684805870056, 0.4637210965156555, 0.462862491607666, 0.4665657877922058, 0.471327006816864, 0.46834322810173035, 0.4756621718406677, 0.4701076149940491]",raw,286,Pre-max
1,bernoulli,6,0.004,external_raw_frozen_v1,external_frozen,0,none,,286.0,23552,0.4160388886300551,0.7171168255885865,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3917228579521179, 0.3988547921180725, 0.39314761757850647, 0.39021065831184387, 0.3984919786453247, 0.4030088782310486, 0.40053266286849976, 0.3992985785007477, 0.40029412508010864, 0.3903842270374298, 0.3895552158355713, 0.4014371633529663, 0.39161041378974915, 0.3948606550693512, 0.3954223096370697, 0.3987100124359131, 0.39233365654945374, 0.39423656463623047, 0.4011026620864868, 0.39843156933784485, 0.38905707001686096, 0.39832791686058044, 0.393266886472702, 0.3903205692768097, 0.39018502831459045, 0.40085500478744507, 0.39922162890434265, 0.3940519392490387, 0.3996553122997284, 0.40171387791633606]",raw,286,Pre-max
1,bernoulli,29,0.002,external_raw_frozen_v1,external_frozen,0,none,,286.0,23274,0.4145604144842887,0.7285811090842538,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.470193475484848, 0.4723462164402008, 0.46986153721809387, 0.47059863805770874, 0.4598720967769623, 0.4666169583797455, 0.46040526032447815, 0.4716205298900604, 0.47076061367988586, 0.46161726117134094, 0.4651849567890167, 0.4614669680595398, 0.4679070711135864, 0.46926042437553406, 0.4734407365322113, 0.4615896940231323, 0.4698447585105896, 0.46978744864463806, 0.4683142900466919, 0.46261438727378845, 0.4736722409725189, 0.4639679491519928, 0.4701826572418213, 0.47256195545196533, 0.4692152738571167, 0.4609231948852539, 0.4699188470840454, 0.46828314661979675, 0.4612257778644562, 0.47210222482681274]",raw,286,Pre-max
1,bernoulli,1,0.002,external_raw_frozen_v1,external_frozen,0,none,,286.0,23406,0.4210193398432625,0.723441031436203,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.46914610266685486, 0.4726589024066925, 0.4637867212295532, 0.47070765495300293, 0.45888566970825195, 0.4691697955131531, 0.46959805488586426, 0.4716591536998749, 0.4691656529903412, 0.46138179302215576, 0.46871933341026306, 0.46860843896865845, 0.46023470163345337, 0.47076845169067383, 0.46967053413391113, 0.4611673951148987, 0.4618048667907715, 0.47160786390304565, 0.4629046320915222, 0.47096073627471924, 0.46998631954193115, 0.4656427502632141, 0.4691821336746216, 0.4609468877315521, 0.46330568194389343, 0.46731212735176086, 0.4704820215702057, 0.46396929025650024, 0.46647021174430847, 0.45977628231048584]",raw,286,Pre-max
1,bernoulli,42,0.002,external_raw_frozen_v1,external_frozen,0,none,,286.0,23406,0.4118009742123167,0.7290497975811652,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4595615565776825, 0.47385653853416443, 0.4617287516593933, 0.47110891342163086, 0.46182510256767273, 0.4601452350616455, 0.46148571372032166, 0.47210219502449036, 0.47057923674583435, 0.467793345451355, 0.470401793718338, 0.4612690508365631, 0.4741581380367279, 0.4724127948284149, 0.46058058738708496, 0.47145044803619385, 0.46967846155166626, 0.46596595644950867, 0.4703707695007324, 0.4708881378173828, 0.46738874912261963, 0.45979148149490356, 0.46854186058044434, 0.47262072563171387, 0.4680403470993042, 0.4613102376461029, 0.45942461490631104, 0.474202960729599, 0.4708494544029236, 0.4602889120578766]",raw,286,Pre-max
1,bernoulli,15,0.002,external_raw_frozen_v1,external_frozen,0,none,,286.0,23458,0.409905838591804,0.7480038263289377,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4687872529029846, 0.4589875638484955, 0.4722183346748352, 0.4662599563598633, 0.46796542406082153, 0.4587899148464203, 0.4671870172023773, 0.46757686138153076, 0.46878907084465027, 0.4685307443141937, 0.45943522453308105, 0.4602619409561157, 0.4601837396621704, 0.4597955346107483, 0.4696889817714691, 0.46966075897216797, 0.46957927942276, 0.4701983630657196, 0.4674537181854248, 0.4665123522281647, 0.47266608476638794, 0.4704899191856384, 0.47391989827156067, 0.4617748260498047, 0.4694503843784332, 0.4588112235069275, 0.4611104130744934, 0.4687424898147583, 0.4721558392047882, 0.4591342806816101]",raw,286,Pre-max
1,bernoulli,7,0.004,external_raw_frozen_v1,external_frozen,0,none,,286.0,23114,0.3848763708305167,0.7794003886719119,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3916328251361847, 0.39896342158317566, 0.3976430892944336, 0.39922192692756653, 0.40071922540664673, 0.3950974643230438, 0.39969518780708313, 0.39077311754226685, 0.39072513580322266, 0.390346884727478, 0.3916826546192169, 0.39809784293174744, 0.38894566893577576, 0.3992558717727661, 0.4002036452293396, 0.39635705947875977, 0.3916875422000885, 0.39937660098075867, 0.39918437600135803, 0.4014805853366852, 0.3919731676578522, 0.4011330008506775, 0.39916738867759705, 0.39192941784858704, 0.3903094530105591, 0.3994820713996887, 0.40356943011283875, 0.40032148361206055, 0.3993222117424011, 0.3901844024658203]",raw,286,Pre-max
1,bernoulli,43,0.002,external_raw_frozen_v1,external_frozen,0,none,,286.0,23472,0.4131534241724753,0.7402394673718137,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.46227818727493286, 0.47284528613090515, 0.4729885458946228, 0.4688136577606201, 0.4662705361843109, 0.4669369161128998, 0.47147366404533386, 0.46553289890289307, 0.4613751173019409, 0.47078844904899597, 0.47053036093711853, 0.4628664255142212, 0.4715059697628021, 0.47276571393013, 0.46002161502838135, 0.4695083498954773, 0.46114033460617065, 0.4601757526397705, 0.4724612534046173, 0.46086668968200684, 0.4701220393180847, 0.46917232871055603, 0.47148892283439636, 0.4715355336666107, 0.4608228802680969, 0.46991169452667236, 0.460999995470047, 0.4719627797603607, 0.4743717312812805, 0.47009342908859253]",raw,286,Pre-max
1,bernoulli,26,0.0151,external_raw_frozen_v1,external_frozen,0,none,,286.0,23538,0.4213362892360053,0.7103743002973234,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.009388904087245464, 0.008194784633815289, 0.008455686271190643, 0.007379015441983938, 0.009397583082318306, 0.004960359539836645, 0.009986131452023983, 0.0128675801679492, 0.009000658988952637, 0.01733330637216568, 0.006257146596908569, 0.013038394972682, 0.007854616269469261, 0.012803451158106327, 0.009226270020008087, 0.009542983956634998, 0.015753179788589478, 0.00967723224312067, 0.015615317970514297, 0.0167189110070467, 0.010115639306604862, 0.00978068821132183, 0.01597622223198414, 0.009320331737399101, 0.007327300496399403, 0.007994609884917736, 0.017199479043483734, 0.011362249031662941, 0.014028539881110191, 0.010553477331995964]",raw,286,Pre-max
