n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,0,0.002,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2078,0.4392441146567037,0.6642230576441104,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.910871982574463, 4.902434825897217, 4.868098258972168, 4.776445388793945, 4.713178634643555, 4.759469509124756, 4.819662570953369, 4.878918170928955, 4.9354023933410645, 4.876567840576172, 4.793674945831299, 4.8548502922058105, 4.843130588531494, 4.924391269683838, 4.785703182220459, 4.802281379699707, 4.901350975036621, 4.9182305335998535, 4.809434413909912, 4.9005842208862305, 4.767096042633057, 4.836835861206055, 4.882035255432129, 4.80354642868042, 4.801059246063232, 4.913278102874756, 4.788964748382568, 4.917499542236328, 4.846039295196533, 4.7243452072143555]",pca,286,Pre-32
1,beta,14,0.002,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,0.4682011410986085,0.6872674418604652,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.543787002563477, 4.636586666107178, 4.5123820304870605, 4.522864818572998, 4.573119640350342, 4.720338821411133, 4.548111438751221, 4.49555778503418, 4.598119735717773, 4.626920700073242, 4.619827747344971, 4.681914806365967, 4.569466590881348, 4.593762397766113, 4.557295799255371, 4.487278461456299, 4.56573486328125, 4.566126346588135, 4.55198860168457, 4.567902088165283, 4.6766180992126465, 4.615482330322266, 4.5853753089904785, 4.512219429016113, 4.559300899505615, 4.667504787445068, 4.555912494659424, 4.611265182495117, 4.649647235870361, 4.548507213592529]",pca,286,Pre-32
1,beta,42,0.002,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,0.5082524374656191,0.5903833164471463,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.748085021972656, 4.940558910369873, 5.040842533111572, 4.795483112335205, 4.855550765991211, 4.801550388336182, 4.834351062774658, 4.87148904800415, 4.783750534057617, 4.803870677947998, 4.906782150268555, 4.787117958068848, 4.8104047775268555, 4.855954647064209, 5.019510269165039, 4.859212875366211, 4.892358303070068, 4.729761600494385, 4.807898044586182, 4.914927005767822, 5.0446577072143555, 4.783083438873291, 4.840839862823486, 5.022406101226807, 4.80873966217041, 4.980320930480957, 4.864048004150391, 4.919250011444092, 4.7574334144592285, 4.929541110992432]",pca,286,Pre-32
1,beta,6,0.004,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,0.467567780905309,0.7318440082644628,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.763865947723389, 4.822259426116943, 4.816110134124756, 4.820910453796387, 4.799665451049805, 4.812093734741211, 4.737785816192627, 4.878546714782715, 4.813346862792969, 4.782742500305176, 4.814469814300537, 4.621298313140869, 4.803554058074951, 4.652477264404297, 4.69111967086792, 4.80629825592041, 4.554915428161621, 4.84886360168457, 4.856659412384033, 4.735098838806152, 4.711742401123047, 4.759069919586182, 4.640942573547363, 4.778907775878906, 4.778724193572998, 4.554659843444824, 4.636534690856934, 4.732507228851318, 4.7548089027404785, 4.6549530029296875]",pca,286,Pre-32
1,beta,34,0.004,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2686,0.5262814878435234,0.5954162302359219,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.77791690826416, 4.611841678619385, 4.666874408721924, 4.653125762939453, 4.818149089813232, 4.656189441680908, 4.744439601898193, 4.629160404205322, 4.680446624755859, 4.745741844177246, 4.4995527267456055, 4.482734203338623, 4.8673415184021, 4.538205623626709, 4.826184272766113, 4.661872386932373, 4.641839981079102, 4.765202045440674, 4.664108753204346, 4.5602030754089355, 4.6486077308654785, 4.503534317016602, 4.620186805725098, 4.573938846588135, 4.524894714355469, 4.649860382080078, 4.562439918518066, 4.650670528411865, 4.7287278175354, 4.729214668273926]",pca,286,Pre-32
1,beta,12,0.005,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,0.6375338947410881,0.2235600794438927,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.71376895904541, 4.648574352264404, 4.768317699432373, 4.541469097137451, 4.801843643188477, 4.597064971923828, 4.930100917816162, 4.695914268493652, 4.7366814613342285, 4.645597457885742, 4.739141941070557, 4.696387767791748, 4.705014705657959, 4.580042362213135, 4.685914993286133, 4.677083492279053, 4.790597915649414, 4.633254528045654, 4.793859958648682, 4.761810302734375, 4.555665969848633, 4.647281169891357, 4.665093421936035, 4.737583637237549, 4.689982891082764, 4.675184726715088, 4.59027624130249, 4.754722595214844, 4.6937336921691895, 4.495746612548828]",pca,286,Pre-32
1,beta,20,0.004,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,0.5324487065070542,0.4449641267823085,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.565830707550049, 4.410995960235596, 4.600104808807373, 4.492003917694092, 4.545599937438965, 4.454890251159668, 4.663637161254883, 4.44279146194458, 4.426835060119629, 4.5102362632751465, 4.428034782409668, 4.41538667678833, 4.404003143310547, 4.499238967895508, 4.577249526977539, 4.4345574378967285, 4.389420032501221, 4.500691890716553, 4.493708610534668, 4.456890106201172, 4.523783206939697, 4.515716552734375, 4.556166172027588, 4.449260234832764, 4.652618408203125, 4.627252578735352, 4.412190914154053, 4.510488986968994, 4.426444053649902, 4.4467549324035645]",pca,286,Pre-32
1,beta,48,0.004,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,0.559177387218161,0.5976233069256325,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.060888767242432, 4.170929431915283, 4.166079521179199, 4.085875988006592, 4.23543119430542, 4.13645076751709, 4.280168056488037, 4.208111763000488, 4.130990505218506, 4.207850456237793, 4.160477638244629, 4.188439846038818, 4.217336654663086, 4.165775299072266, 4.117254257202148, 4.11845588684082, 4.311664581298828, 4.182639122009277, 4.172052383422852, 4.129160404205322, 4.298916339874268, 4.172361850738525, 4.207330703735352, 4.090214729309082, 4.141629695892334, 4.1740593910217285, 4.169793605804443, 4.230859756469727, 4.241518497467041, 4.280882358551025]",pca,286,Pre-32
1,beta,1,0.002,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,0.4248256458944061,0.3997977862920391,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.948042392730713, 4.792262077331543, 4.878507614135742, 4.776322364807129, 4.940322399139404, 4.894934177398682, 4.762416362762451, 4.80717134475708, 4.846706390380859, 4.869721412658691, 4.977888584136963, 4.907840251922607, 4.94176721572876, 4.858767032623291, 4.931968688964844, 4.859256744384766, 4.977210521697998, 4.890831470489502, 4.824256896972656, 4.8649678230285645, 4.9098334312438965, 5.088064193725586, 4.918237209320068, 4.915372371673584, 4.94523811340332, 4.910430431365967, 4.939427375793457, 4.967966079711914, 4.9287261962890625, 4.80723237991333]",pca,286,Pre-32
1,beta,15,0.002,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,0.4128149600248076,0.6545355414707285,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.640148162841797, 4.8288397789001465, 4.564030647277832, 4.74421501159668, 4.55025053024292, 4.591589450836182, 4.576023578643799, 4.48610782623291, 4.734710216522217, 4.747812747955322, 4.7359395027160645, 4.601469993591309, 4.618045806884766, 4.627387046813965, 4.592108726501465, 4.649602890014648, 4.744675159454346, 4.60420560836792, 4.769266128540039, 4.552486419677734, 4.644425868988037, 4.524326801300049, 4.62782096862793, 4.737766265869141, 4.604011535644531, 4.740405082702637, 4.6433634757995605, 4.639497756958008, 4.594916820526123, 4.5989203453063965]",pca,286,Pre-32
