n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,0,0.002,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23500,0.5018579118130632,0.6752391742626245,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.0694844722747803, 3.0063130855560303, 3.0179474353790283, 3.036207914352417, 3.0226480960845947, 2.98714017868042, 3.100294589996338, 3.028028964996338, 2.9929752349853516, 2.991546869277954, 2.9432358741760254, 3.031613826751709, 3.020634889602661, 3.01538348197937, 3.052058696746826, 2.9605555534362793, 2.960005521774292, 2.974410057067871, 2.968202829360962, 2.9039151668548584, 3.0207602977752686, 3.014976739883423, 2.9910500049591064, 2.98038649559021, 3.0131983757019043, 2.977205276489258, 2.9824018478393555, 3.003964900970459, 3.01543927192688, 3.053579807281494]",sae,286,Pre-16
1,beta,14,0.002,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23590,0.4720597562292244,0.6133385888845093,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.1782257556915283, 3.1622791290283203, 3.0306782722473145, 3.1339592933654785, 3.117460250854492, 3.0591776371002197, 3.094857931137085, 3.1076900959014893, 3.062203884124756, 3.081371784210205, 3.0751798152923584, 3.1086485385894775, 3.1402511596679688, 3.152035713195801, 3.096799373626709, 3.113917589187622, 3.1086933612823486, 3.173522710800171, 3.1184961795806885, 3.1041693687438965, 3.0505948066711426, 3.134594202041626, 3.1555159091949463, 3.1628875732421875, 3.1746890544891357, 3.110074996948242, 3.058469772338867, 3.13968825340271, 3.111567497253418, 3.0511474609375]",sae,286,Pre-16
1,beta,28,0.002,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23472,0.4839050258710908,0.6835259015284391,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.1747851371765137, 3.2062997817993164, 3.1514108180999756, 3.161813497543335, 3.1723668575286865, 3.0822834968566895, 3.1364707946777344, 3.0988805294036865, 3.111051082611084, 3.031697988510132, 3.1600940227508545, 3.1108205318450928, 3.0726330280303955, 3.149954319000244, 3.122729778289795, 3.177563428878784, 3.1969926357269287, 3.1788523197174072, 3.1361324787139893, 3.109677791595459, 3.06923508644104, 3.1607325077056885, 3.0572855472564697, 3.0686511993408203, 3.0620546340942383, 3.1603705883026123, 3.1046411991119385, 3.1732118129730225, 3.164233922958374, 3.1650426387786865]",sae,286,Pre-16
1,beta,20,0.004,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23476,0.440901104339459,0.6433346905058677,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.142320156097412, 3.1666715145111084, 3.1223018169403076, 3.034787654876709, 3.167295455932617, 3.1069884300231934, 3.1528091430664062, 3.1036972999572754, 3.1207022666931152, 3.1183433532714844, 3.183314561843872, 3.1783945560455322, 3.1817264556884766, 3.1583354473114014, 3.1103363037109375, 3.1147053241729736, 3.1548547744750977, 3.1526668071746826, 3.031834602355957, 3.036661386489868, 3.1349027156829834, 3.142688274383545, 3.052948236465454, 3.1743667125701904, 3.1561076641082764, 3.1667959690093994, 3.1328654289245605, 3.1480629444122314, 3.0828778743743896, 3.1763253211975098]",sae,286,Pre-16
1,beta,1,0.002,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23406,0.5049453785127378,0.6548942495377029,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9149529933929443, 2.8059985637664795, 2.8747527599334717, 2.804813861846924, 2.814324378967285, 2.9302892684936523, 2.910304307937622, 2.812699794769287, 2.8350541591644287, 2.814821720123291, 2.89450740814209, 2.9464352130889893, 2.9418299198150635, 2.8914003372192383, 2.978785276412964, 2.8991832733154297, 2.9598448276519775, 2.8253746032714844, 2.8500006198883057, 2.9565980434417725, 2.7961831092834473, 2.9206833839416504, 2.9006433486938477, 2.9211113452911377, 2.8288164138793945, 2.8497989177703857, 2.9259097576141357, 2.8370721340179443, 2.927882671356201, 2.895782947540283]",sae,286,Pre-16
1,beta,29,0.002,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23274,0.4841482339223844,0.6264035987306429,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.869140148162842, 2.9065682888031006, 2.88899827003479, 2.856914758682251, 2.896984100341797, 2.770758867263794, 2.9385626316070557, 2.9320154190063477, 2.8893158435821533, 2.9010448455810547, 2.8482792377471924, 2.8831772804260254, 2.8761444091796875, 2.862736701965332, 2.907694101333618, 2.79487943649292, 2.8548684120178223, 2.8596034049987793, 2.8632049560546875, 2.890082836151123, 2.8765172958374023, 2.8984930515289307, 2.9038491249084473, 2.7843401432037354, 2.9166829586029053, 2.7958261966705322, 2.872119426727295, 2.8288321495056152, 2.798980474472046, 2.8674216270446777]",sae,286,Pre-16
1,beta,15,0.002,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23458,0.4865681772017224,0.6779865525092497,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.0367915630340576, 3.0542807579040527, 3.125241994857788, 3.0112192630767822, 3.0549068450927734, 3.0548086166381836, 3.0813159942626953, 3.1350209712982178, 3.0689544677734375, 3.060319662094116, 3.0307109355926514, 3.107992172241211, 3.0477421283721924, 2.95290207862854, 3.062433958053589, 3.0541329383850098, 3.052917957305908, 3.107241153717041, 3.0676863193511963, 3.0167019367218018, 3.0933573246002197, 2.8672115802764893, 3.072695016860962, 3.0956509113311768, 3.0426137447357178, 3.067700147628784, 2.99656081199646, 3.0647711753845215, 3.0785841941833496, 3.0443685054779053]",sae,286,Pre-16
1,beta,21,0.004,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23486,0.4863435980238882,0.6083652900688299,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.8038296699523926, 2.844778060913086, 2.854975700378418, 2.821815252304077, 2.82751727104187, 2.8422908782958984, 2.8871452808380127, 2.9058187007904053, 2.845304489135742, 2.9629952907562256, 2.8863637447357178, 2.9040849208831787, 2.826397657394409, 2.8855574131011963, 2.8498213291168213, 2.8664896488189697, 2.8189170360565186, 2.883780002593994, 2.876443386077881, 2.8266680240631104, 2.8282437324523926, 2.8064138889312744, 2.8650670051574707, 2.836695671081543, 2.8216235637664795, 2.7850899696350098, 2.7556204795837402, 2.9125516414642334, 2.780541181564331, 2.8164684772491455]",sae,286,Pre-16
1,beta,14,0.03,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23590,0.477436374474717,0.6152335904799444,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.3774936199188232, 2.3613948822021484, 2.2253918647766113, 2.3491804599761963, 2.3291478157043457, 2.2579658031463623, 2.2874221801757812, 2.301237106323242, 2.2518887519836426, 2.274203062057495, 2.2834038734436035, 2.3239283561706543, 2.358093738555908, 2.357421398162842, 2.305055618286133, 2.3254616260528564, 2.317744255065918, 2.3690543174743652, 2.317244052886963, 2.3068759441375732, 2.2540812492370605, 2.323861837387085, 2.3599679470062256, 2.35605525970459, 2.376209259033203, 2.315159320831299, 2.2515907287597656, 2.3373444080352783, 2.3254992961883545, 2.249948740005493]",sae,286,Pre-16
1,beta,34,0.004,train_items_only_refit_v1,train_items_only,969,transport_binary_strength,1,16.0,23326,0.4849478502846749,0.702604937074129,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9103667736053467, 2.880570411682129, 2.8781650066375732, 2.8889412879943848, 2.868476152420044, 2.8744919300079346, 2.886112928390503, 2.8834519386291504, 2.824306011199951, 2.9222638607025146, 2.8163321018218994, 2.9111697673797607, 2.910022020339966, 2.902754783630371, 2.9503133296966553, 2.8382370471954346, 2.840319871902466, 2.7829349040985107, 2.8334577083587646, 2.80395770072937, 2.851433038711548, 2.903515100479126, 2.7973453998565674, 2.8591113090515137, 2.902050018310547, 2.8858485221862793, 2.9047746658325195, 2.919332265853882, 2.8819360733032227, 2.887319326400757]",sae,286,Pre-16
