n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,2,0.01,0.4348925820722132,0.6981508875739645,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.1305017471313477, 2.964585781097412, 3.3375134468078613, 3.0536420345306396, 3.004746675491333, 3.2299964427948, 3.0649940967559814, 3.316115379333496, 3.1978418827056885, 3.2053418159484863, 3.2860023975372314, 3.1099326610565186, 3.282304286956787, 3.0127413272857666, 3.045463800430298, 3.297473669052124, 3.098653554916382, 3.224952220916748, 3.1562318801879883, 3.2423994541168213, 3.0140161514282227, 3.238459348678589, 3.233983278274536, 3.139272928237915, 3.268075942993164, 3.234741449356079, 3.2183985710144043, 3.2961905002593994, 3.246605396270752, 3.2914271354675293]",pca,Pre-32
1,beta,34,0.004,0.4083037731441502,0.7855345911949685,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.7426259517669678, 3.66051983833313, 3.709343433380127, 3.736091136932373, 3.8264665603637695, 3.850285053253174, 3.7753663063049316, 3.818911075592041, 3.866791248321533, 3.852842330932617, 3.1043128967285156, 3.8583056926727295, 3.8464269638061523, 3.7896368503570557, 3.0503344535827637, 3.850925922393799, 3.7832438945770264, 3.8393590450286865, 3.5220861434936523, 3.526305913925171, 3.807539463043213, 3.5306930541992188, 3.031055450439453, 3.7726497650146484, 3.0640876293182373, 3.720210075378418, 3.090639352798462, 3.0421535968780518, 3.5416393280029297, 3.73370099067688]",pca,Pre-32
1,beta,40,0.005,0.5126347969307794,0.5622100122100122,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.189269542694092, 3.4766876697540283, 3.3744218349456787, 3.1679155826568604, 3.117720127105713, 3.4429967403411865, 3.1273691654205322, 3.3092658519744873, 3.407500743865967, 3.1842761039733887, 3.0385165214538574, 3.4822299480438232, 3.4700374603271484, 3.442131757736206, 3.445753812789917, 3.354168176651001, 3.4190423488616943, 3.3337135314941406, 3.3640925884246826, 3.2682220935821533, 3.0103702545166016, 3.197093963623047, 3.102421760559082, 3.408496379852295, 3.258023738861084, 3.3455069065093994, 3.5216269493103027, 3.024348735809326, 3.3171770572662354, 3.1851041316986084]",pca,Pre-32
1,beta,12,0.005,0.5333009846632268,0.4944142794732572,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.5670886039733887, 3.5903258323669434, 3.4234840869903564, 3.6120717525482178, 3.2841644287109375, 3.5507678985595703, 3.3640220165252686, 3.495487928390503, 3.163506031036377, 3.5949413776397705, 3.4765965938568115, 3.584261894226074, 3.4374849796295166, 3.5506479740142822, 3.6179943084716797, 3.203355550765991, 3.4420430660247803, 3.5386950969696045, 3.3669912815093994, 3.5371572971343994, 3.26247501373291, 3.4611330032348633, 3.5940229892730713, 3.451474189758301, 3.435771942138672, 3.3810031414031982, 3.4867327213287354, 3.211735963821411, 3.5246031284332275, 3.51004695892334]",pca,Pre-32
1,beta,36,0.029,0.4884839514562839,0.6426109732561346,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.880742311477661, 2.780130624771118, 2.718419313430786, 2.8600845336914062, 2.387749671936035, 2.6912925243377686, 2.9091014862060547, 2.5374886989593506, 2.7640817165374756, 2.808121681213379, 2.809765338897705, 2.4297502040863037, 2.797764778137207, 2.408730983734131, 2.392275094985962, 2.81742262840271, 2.903977632522583, 2.7546238899230957, 2.7023186683654785, 2.9605212211608887, 2.8240466117858887, 2.4429686069488525, 2.7112908363342285, 2.3948404788970947, 2.836467981338501, 2.435987710952759, 2.7865519523620605, 2.873357057571411, 2.4419541358947754, 2.7223384380340576]",pca,Pre-32
1,beta,3,0.01,0.4868144472440524,0.5961028632025451,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.43328857421875, 3.348172426223755, 3.416948080062866, 3.2006869316101074, 3.0259745121002197, 3.430896520614624, 3.2623424530029297, 3.2749392986297607, 2.999938726425171, 3.2591841220855713, 3.2107949256896973, 3.400707483291626, 3.4015705585479736, 3.4280006885528564, 3.4348316192626953, 3.4196231365203857, 3.409015655517578, 3.413829803466797, 3.3899943828582764, 3.406810760498047, 3.4791512489318848, 3.301020383834839, 3.4664647579193115, 3.48637318611145, 3.266472339630127, 3.4776453971862793, 3.2797906398773193, 2.9646787643432617, 3.4020299911499023, 3.0923421382904053]",pca,Pre-32
1,beta,35,0.004,0.5068466685193614,0.6399782135076253,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.3702094554901123, 3.3624656200408936, 3.4545631408691406, 3.2082600593566895, 3.290614128112793, 3.4544122219085693, 3.5389270782470703, 3.5108211040496826, 3.5751497745513916, 3.436654806137085, 3.545196533203125, 3.515986442565918, 3.4649956226348877, 3.452373743057251, 3.540346622467041, 3.578777313232422, 3.169200897216797, 3.118375301361084, 3.214304208755493, 3.520829916000366, 3.6166319847106934, 3.6257030963897705, 3.5032854080200195, 3.548032522201538, 3.5386722087860107, 3.464892864227295, 3.6357686519622803, 3.452568769454956, 3.4595296382904053, 3.4831631183624268]",pca,Pre-32
1,beta,36,0.012,0.491521672580136,0.6415770609318997,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.3105318546295166, 3.2110016345977783, 3.159914255142212, 3.285637140274048, 2.8344054222106934, 3.1187939643859863, 3.3343794345855713, 2.9806108474731445, 3.1891233921051025, 3.2420263290405273, 3.241119623184204, 2.8769607543945312, 3.220715045928955, 2.8524200916290283, 2.841982364654541, 3.242825984954834, 3.32900333404541, 3.186413526535034, 3.1396679878234863, 3.3790135383605957, 3.2484419345855713, 2.8886404037475586, 3.147228717803955, 2.8421030044555664, 3.26845383644104, 2.8770694732666016, 3.2158756256103516, 3.3034157752990723, 2.8853366374969482, 3.152841567993164]",pca,Pre-32
1,beta,41,0.005,0.436961029352275,0.7617780661907853,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.830082893371582, 3.590284585952759, 2.9309167861938477, 3.5910158157348633, 2.885899305343628, 3.2632968425750732, 2.8887743949890137, 3.5136804580688477, 3.507916212081909, 3.6003592014312744, 2.8368353843688965, 3.6252553462982178, 3.514451265335083, 3.5948243141174316, 3.507056713104248, 2.828988552093506, 3.5979461669921875, 3.59004807472229, 2.882274866104126, 3.6121764183044434, 3.5665700435638428, 3.560561418533325, 3.5660648345947266, 3.614908456802368, 2.9807322025299072, 2.9319305419921875, 3.427886962890625, 3.609809637069702, 3.621957778930664, 3.5772106647491455]",pca,Pre-32
1,beta,13,0.005,0.4913405594334267,0.6364088226157192,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.519404172897339, 3.439478635787964, 3.4723894596099854, 3.3098394870758057, 3.463804244995117, 3.5172014236450195, 3.344759225845337, 3.5949151515960693, 3.492062568664551, 3.523271083831787, 3.5135905742645264, 3.4357991218566895, 3.199282646179199, 3.577709197998047, 3.2723677158355713, 3.3108341693878174, 3.1230783462524414, 3.5677716732025146, 3.480440378189087, 3.191312789916992, 3.3647258281707764, 3.45390248298645, 3.5226736068725586, 3.1877832412719727, 3.523653745651245, 3.535877227783203, 3.6308109760284424, 3.5560994148254395, 3.2004787921905518, 3.661774158477783]",pca,Pre-32
