n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,12,0.005,0.5727582250043645,0.5112781954887218,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.63448429107666, 3.480985403060913, 3.523155450820923, 3.7597010135650635, 3.939845561981201, 3.8642637729644775, 3.682058095932007, 4.118939399719238, 3.8798439502716064, 3.7223808765411377, 3.638597249984741, 3.735729932785034, 3.975938320159912, 3.598553419113159, 3.575861930847168, 3.5773324966430664, 4.007692813873291, 4.038553237915039, 3.581489086151123, 3.5673065185546875, 4.043847560882568, 4.026744842529297, 4.015392303466797, 3.8845977783203125, 3.4894955158233643, 3.94626522064209, 3.6385579109191895, 3.838771343231201, 3.936129093170166, 4.048067569732666]",sae,Pre-32
1,beta,13,0.005,0.4043404744545743,0.8052869116698904,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.652243137359619, 4.408308982849121, 4.533622741699219, 4.236799716949463, 4.2912468910217285, 3.642158031463623, 4.4103593826293945, 3.9491114616394043, 4.20094108581543, 4.3873209953308105, 4.363413333892822, 4.441201210021973, 4.360946178436279, 4.468740940093994, 4.571001052856445, 3.7560434341430664, 4.475877285003662, 4.482697486877441, 4.372714519500732, 4.234438419342041, 4.397026062011719, 4.423017978668213, 4.609346389770508, 4.258294105529785, 3.6824095249176025, 3.522829294204712, 3.4545986652374268, 3.805292844772339, 4.417266368865967, 3.793146848678589]",sae,Pre-32
1,beta,34,0.004,0.5425364468017295,0.6021370207416719,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.308194160461426, 4.125019073486328, 4.267146110534668, 4.42792272567749, 4.311559677124023, 4.166355609893799, 4.369576930999756, 4.212862491607666, 4.449087142944336, 4.108854293823242, 4.268758296966553, 4.198995113372803, 4.476323127746582, 4.061826705932617, 4.27467679977417, 4.364757537841797, 4.272730827331543, 4.3550705909729, 4.069031238555908, 4.332474231719971, 4.114741802215576, 4.145388603210449, 4.128328323364258, 4.231733798980713, 4.362748146057129, 4.3475141525268555, 4.2465009689331055, 4.170241355895996, 4.4027323722839355, 4.313953876495361]",sae,Pre-32
1,beta,2,0.01,0.459072770068104,0.5927272727272728,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.8890879154205322, 3.9705569744110107, 4.034641742706299, 3.8935813903808594, 3.863448143005371, 3.870514392852783, 3.838064670562744, 3.9607656002044678, 3.6017396450042725, 3.995027542114258, 4.101141929626465, 3.458656072616577, 4.003279685974121, 3.8574016094207764, 3.5763750076293945, 3.9459469318389893, 3.8329222202301025, 3.9707117080688477, 3.979452610015869, 3.608494281768799, 3.718801736831665, 3.945686101913452, 3.8343827724456787, 3.8380367755889893, 4.073413848876953, 3.8908936977386475, 3.85878324508667, 3.881023406982422, 3.8753440380096436, 4.012358665466309]",sae,Pre-32
1,beta,35,0.004,0.4855833210236732,0.6018907563025211,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.2218852043151855, 3.8208136558532715, 4.263804912567139, 4.089546203613281, 3.418625831604004, 4.242539882659912, 4.193345546722412, 4.420434951782227, 4.3835530281066895, 4.2732954025268555, 4.136419773101807, 4.0941338539123535, 3.8000316619873047, 4.245110988616943, 3.3388123512268066, 3.5169906616210938, 4.174971580505371, 4.023614883422852, 3.616558074951172, 4.33065938949585, 4.269499778747559, 3.522847890853882, 3.826706886291504, 4.321320533752441, 3.953648567199707, 4.100015640258789, 3.921276569366455, 4.265815734863281, 4.195343971252441, 3.981635332107544]",sae,Pre-32
1,beta,3,0.01,0.4942894059508181,0.6550362080315997,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.454768657684326, 4.253681182861328, 4.1792449951171875, 4.268907070159912, 4.248725414276123, 4.3140668869018555, 3.5533454418182373, 3.5636227130889893, 3.586216926574707, 4.298377513885498, 4.435299873352051, 4.302413463592529, 4.243242263793945, 3.4749808311462402, 4.21464729309082, 4.030371189117432, 4.189032554626465, 3.9026620388031006, 4.233614921569824, 4.33601713180542, 4.173923015594482, 4.127372741699219, 4.298821449279785, 4.284619331359863, 4.33482027053833, 4.261570930480957, 4.290952682495117, 4.389894008636475, 3.3525569438934326, 4.234236717224121]",sae,Pre-32
1,beta,14,0.014,0.5366367549537331,0.5105105105105106,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.959928512573242, 3.302406072616577, 3.393928050994873, 3.9315292835235596, 3.9526937007904053, 4.005745887756348, 3.910287618637085, 4.080040454864502, 4.11366605758667, 3.930959939956665, 4.174569606781006, 4.1365647315979, 3.909085988998413, 3.693481206893921, 3.461533784866333, 4.078589916229248, 3.309586524963379, 4.018011093139648, 3.4928078651428223, 4.073678016662598, 4.259792327880859, 3.278991937637329, 4.197598457336426, 3.8708019256591797, 3.3434832096099854, 4.061277866363525, 3.3430793285369873, 3.813159942626953, 4.154842376708984, 4.013729095458984]",sae,Pre-32
1,beta,48,0.015,0.5355017166519788,0.5924950625411454,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.096005439758301, 4.345861434936523, 4.178226947784424, 4.178495407104492, 3.1037404537200928, 3.093656539916992, 4.315021514892578, 4.011207580566406, 4.207820415496826, 3.272045850753784, 4.2590556144714355, 4.195529937744141, 3.9287009239196777, 3.4332189559936523, 4.2228827476501465, 4.260345935821533, 4.33342981338501, 3.2965426445007324, 3.9277408123016357, 4.291566371917725, 3.1368324756622314, 4.1014204025268555, 3.5579729080200195, 3.4163589477539062, 4.295379638671875, 3.1388163566589355, 3.6066222190856934, 3.902827262878418, 3.1158432960510254, 4.230835914611816]",sae,Pre-32
1,beta,18,0.006,0.5887481923490664,0.5494987468671679,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.125239849090576, 4.273097038269043, 4.187135219573975, 4.180408477783203, 4.26871919631958, 3.355112075805664, 3.993134021759033, 3.9722440242767334, 4.2133893966674805, 4.315221786499023, 4.332119464874268, 4.334639072418213, 3.309284210205078, 4.133228302001953, 4.208345890045166, 3.287522077560425, 4.310885429382324, 4.275187969207764, 4.348072052001953, 4.316948890686035, 4.18519401550293, 4.125017166137695, 4.242940902709961, 4.153820514678955, 4.187343120574951, 4.152151584625244, 4.36428165435791, 4.235942840576172, 4.281912326812744, 4.196468830108643]",sae,Pre-32
1,beta,30,0.01,0.4679552652648304,0.7365728900255755,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.648319959640503, 4.226289749145508, 4.291764736175537, 4.139621734619141, 4.012126922607422, 4.236170291900635, 4.148141860961914, 4.195862293243408, 4.136314392089844, 4.295807838439941, 4.141679286956787, 3.5801711082458496, 4.187438488006592, 3.5296592712402344, 4.237353324890137, 4.223726272583008, 4.030548572540283, 3.8849849700927734, 4.245365619659424, 4.250421524047852, 4.177900314331055, 4.312398433685303, 4.114705562591553, 3.9728188514709473, 4.136810302734375, 3.5392086505889893, 4.012574195861816, 4.175921440124512, 4.13402795791626, 4.2397871017456055]",sae,Pre-32
