n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
1,bernoulli,0,0.002,external_raw_frozen_v1,external_frozen,0,none,,32.0,8323,0.4019783360588914,0.739820937959236,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.461893230676651, 0.4594927728176117, 0.4599497616291046, 0.45573684573173523, 0.45657503604888916, 0.4622596204280853, 0.4611550569534302, 0.46431639790534973, 0.46456003189086914, 0.4604068994522095, 0.4585610628128052, 0.45611265301704407, 0.4619387686252594, 0.4644647240638733, 0.45530763268470764, 0.45925790071487427, 0.4659155309200287, 0.45671170949935913, 0.45541805028915405, 0.45713260769844055, 0.45708519220352173, 0.461262047290802, 0.4569408893585205, 0.4600505828857422, 0.45413723587989807, 0.4572499692440033, 0.4558846652507782, 0.46480780839920044, 0.45779141783714294, 0.45510396361351013]",raw,35
1,bernoulli,28,0.002,external_raw_frozen_v1,external_frozen,0,none,,32.0,8288,0.4358569867290371,0.5896773324542655,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4573025405406952, 0.4524584710597992, 0.4518847167491913, 0.4543410539627075, 0.4609258472919464, 0.45165449380874634, 0.4573265612125397, 0.4512464702129364, 0.45087915658950806, 0.4610201418399811, 0.4505801796913147, 0.45119401812553406, 0.4667302370071411, 0.46005862951278687, 0.4543054699897766, 0.46699076890945435, 0.45788371562957764, 0.4515470266342163, 0.45396655797958374, 0.45446357131004333, 0.4629218578338623, 0.46064046025276184, 0.4515872001647949, 0.4563370943069458, 0.45140740275382996, 0.4508529305458069, 0.45637375116348267, 0.453473299741745, 0.4508471190929413, 0.45164954662323]",raw,35
1,bernoulli,14,0.002,external_raw_frozen_v1,external_frozen,0,none,,32.0,8304,0.3873008239214816,0.6873312340939481,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4671155512332916, 0.46108368039131165, 0.4619002640247345, 0.4586055278778076, 0.4604170024394989, 0.4647204875946045, 0.4626188278198242, 0.45782649517059326, 0.460014671087265, 0.4573257565498352, 0.46314674615859985, 0.4633590579032898, 0.4582327902317047, 0.45895275473594666, 0.4585312306880951, 0.46191340684890747, 0.46519264578819275, 0.46240368485450745, 0.462361216545105, 0.45854824781417847, 0.46394774317741394, 0.45840325951576233, 0.4653986692428589, 0.459919810295105, 0.4668945074081421, 0.4622865915298462, 0.4574355185031891, 0.46178001165390015, 0.46411535143852234, 0.4675065875053406]",raw,35
1,bernoulli,42,0.002,external_raw_frozen_v1,external_frozen,0,none,,32.0,8308,0.398348742304057,0.6604658608820939,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.46021535992622375, 0.4624423086643219, 0.46403416991233826, 0.4655245244503021, 0.4589092433452606, 0.4634837210178375, 0.46005553007125854, 0.4593774676322937, 0.462795227766037, 0.45983707904815674, 0.46021297574043274, 0.46865755319595337, 0.45980727672576904, 0.4598832428455353, 0.4646157920360565, 0.4661504924297333, 0.4611331522464752, 0.46846044063568115, 0.46290722489356995, 0.46203887462615967, 0.46320244669914246, 0.4597763419151306, 0.4639582335948944, 0.46995750069618225, 0.4605315625667572, 0.46496811509132385, 0.46518805623054504, 0.4686330556869507, 0.4663507342338562, 0.4606810212135315]",raw,35
1,bernoulli,12,0.005,external_raw_frozen_v1,external_frozen,0,none,,32.0,8311,0.4142619138637823,0.6096250298543109,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.36469969153404236, 0.3641165494918823, 0.3585773706436157, 0.354818195104599, 0.36137855052948, 0.3577084541320801, 0.3660397231578827, 0.3685544431209564, 0.35590842366218567, 0.35700079798698425, 0.3651778995990753, 0.3610176742076874, 0.3567031919956207, 0.35773178935050964, 0.35678648948669434, 0.3657265901565552, 0.3582000732421875, 0.3584158718585968, 0.36269891262054443, 0.3605927526950836, 0.35995253920555115, 0.3614049255847931, 0.3585259020328522, 0.35707855224609375, 0.3630888760089874, 0.35514625906944275, 0.35835564136505127, 0.36394762992858887, 0.36300474405288696, 0.3680674433708191]",raw,35
1,bernoulli,20,0.004,external_raw_frozen_v1,external_frozen,0,none,,32.0,8290,0.3893819102964547,0.722352195740118,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3879747688770294, 0.39340630173683167, 0.3893579840660095, 0.3914605379104614, 0.39548760652542114, 0.390987366437912, 0.3964283764362335, 0.39512473344802856, 0.3889402151107788, 0.3929669260978699, 0.39477023482322693, 0.38561034202575684, 0.39628303050994873, 0.3934234082698822, 0.38934579491615295, 0.385334312915802, 0.38690364360809326, 0.38797110319137573, 0.38891178369522095, 0.3929203152656555, 0.3954698145389557, 0.38477832078933716, 0.3871845602989197, 0.38583245873451233, 0.3895430564880371, 0.386868417263031, 0.39438295364379883, 0.391549676656723, 0.39260977506637573, 0.3886318802833557]",raw,35
1,bernoulli,29,0.002,external_raw_frozen_v1,external_frozen,0,none,,32.0,8312,0.4131076166763436,0.641598429144385,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4592558741569519, 0.45853641629219055, 0.46317845582962036, 0.45688092708587646, 0.45928165316581726, 0.4596061110496521, 0.4644820988178253, 0.45728152990341187, 0.46239280700683594, 0.45645710825920105, 0.4615819752216339, 0.4585270881652832, 0.46240895986557007, 0.4586091935634613, 0.45896002650260925, 0.46015918254852295, 0.4587631821632385, 0.4564049541950226, 0.4634619951248169, 0.4588293731212616, 0.4635556638240814, 0.4563489556312561, 0.4583902657032013, 0.4665360748767853, 0.46111974120140076, 0.4651232063770294, 0.4586943984031677, 0.45743170380592346, 0.46264976263046265, 0.4585820138454437]",raw,35
1,bernoulli,1,0.002,external_raw_frozen_v1,external_frozen,0,none,,32.0,8309,0.4244328943630974,0.6123479694908267,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4553864300251007, 0.4513562321662903, 0.45381930470466614, 0.4679778218269348, 0.45632436871528625, 0.45578593015670776, 0.46230119466781616, 0.4537208080291748, 0.4576399028301239, 0.45414119958877563, 0.4516899883747101, 0.45809507369995117, 0.45151105523109436, 0.46013328433036804, 0.45362186431884766, 0.453762412071228, 0.4539661407470703, 0.45347997546195984, 0.45296940207481384, 0.457365483045578, 0.4536133110523224, 0.45734289288520813, 0.45101338624954224, 0.45372214913368225, 0.457805871963501, 0.4560868442058563, 0.45231205224990845, 0.45298030972480774, 0.45176079869270325, 0.4565648138523102]",raw,35
1,bernoulli,15,0.002,external_raw_frozen_v1,external_frozen,0,none,,32.0,8300,0.4038707680676776,0.7134172519096336,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.46333351731300354, 0.45852696895599365, 0.46561336517333984, 0.45727723836898804, 0.46103066205978394, 0.45678427815437317, 0.4650161564350128, 0.4606034457683563, 0.4615965187549591, 0.46652302145957947, 0.45847204327583313, 0.4607478976249695, 0.4671202003955841, 0.45956099033355713, 0.46183204650878906, 0.4568728506565094, 0.4560193717479706, 0.45702940225601196, 0.4586177170276642, 0.458741694688797, 0.4574810266494751, 0.45793697237968445, 0.4622076749801636, 0.4613124132156372, 0.4595298171043396, 0.4643402695655823, 0.4599129855632782, 0.46152371168136597, 0.45627060532569885, 0.4572139084339142]",raw,35
1,bernoulli,43,0.002,external_raw_frozen_v1,external_frozen,0,none,,32.0,8295,0.4203855394340428,0.6600337558185786,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4628850817680359, 0.4664819538593292, 0.46875306963920593, 0.47311145067214966, 0.470241904258728, 0.46243682503700256, 0.46442580223083496, 0.4648490250110626, 0.4613659679889679, 0.4744272232055664, 0.4616107940673828, 0.46258994936943054, 0.4616463780403137, 0.46827781200408936, 0.47174233198165894, 0.4652797281742096, 0.4699094593524933, 0.4615883231163025, 0.46042031049728394, 0.4600132405757904, 0.45823442935943604, 0.46052658557891846, 0.4681383967399597, 0.4605517089366913, 0.4597935080528259, 0.47565844655036926, 0.46062907576560974, 0.46969860792160034, 0.4621991515159607, 0.45820698142051697]",raw,35
