n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,6,0.004,0.366532980144072,0.8293012569266117,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4282347559928894, 0.42631009221076965, 0.41827207803726196, 0.4296615719795227, 0.42866989970207214, 0.41740089654922485, 0.4271036386489868, 0.42756417393684387, 0.41745999455451965, 0.42703428864479065, 0.4274105131626129, 0.4288332760334015, 0.42126715183258057, 0.42894402146339417, 0.42527154088020325, 0.41335055232048035, 0.4212801456451416, 0.4284362196922302, 0.4280836582183838, 0.4197344481945038, 0.4266927242279053, 0.4288553297519684, 0.4289800822734833, 0.4266805350780487, 0.4281104505062103, 0.42730119824409485, 0.42644694447517395, 0.4266453683376312, 0.42546701431274414, 0.42816972732543945]",raw,Pre-32
1,bernoulli,18,0.006,0.5014668049537172,0.5468559218559219,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.35596686601638794, 0.35761758685112, 0.36481836438179016, 0.36092060804367065, 0.3611682653427124, 0.3606029748916626, 0.3610409200191498, 0.3642943799495697, 0.3632268011569977, 0.36352065205574036, 0.36320778727531433, 0.35586297512054443, 0.3619096875190735, 0.36207863688468933, 0.3547273874282837, 0.3621092736721039, 0.354493111371994, 0.36353904008865356, 0.3630688488483429, 0.36211124062538147, 0.36326685547828674, 0.35533955693244934, 0.3572746217250824, 0.3637506365776062, 0.3608829081058502, 0.3564966022968292, 0.36163875460624695, 0.36353978514671326, 0.36264583468437195, 0.3620433211326599]",raw,Pre-32
1,bernoulli,34,0.004,0.4155216776980395,0.768050314465409,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4178099036216736, 0.41507428884506226, 0.4238063395023346, 0.4259880781173706, 0.42539551854133606, 0.4316231906414032, 0.4286143183708191, 0.4250911474227905, 0.42005884647369385, 0.42828062176704407, 0.4178657531738281, 0.4241696894168854, 0.4280722439289093, 0.42938458919525146, 0.41965773701667786, 0.42566418647766113, 0.425152987241745, 0.4265137016773224, 0.417677104473114, 0.4175521731376648, 0.4180891513824463, 0.42503634095191956, 0.4286501407623291, 0.4305349886417389, 0.42525291442871094, 0.4270351231098175, 0.4199250042438507, 0.42772671580314636, 0.4259348213672638, 0.41713622212409973]",raw,Pre-32
1,bernoulli,30,0.01,0.4384708531609088,0.713918334065107,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.21973426640033722, 0.2202698439359665, 0.21966414153575897, 0.21054980158805847, 0.22125029563903809, 0.20644095540046692, 0.2078365683555603, 0.22046560049057007, 0.21791736781597137, 0.22346733510494232, 0.22272871434688568, 0.21983611583709717, 0.22152726352214813, 0.21787211298942566, 0.2142658531665802, 0.21120436489582062, 0.2204429656267166, 0.2203151285648346, 0.22073650360107422, 0.20794129371643066, 0.2189801186323166, 0.2056276500225067, 0.21917735040187836, 0.21942701935768127, 0.21943198144435883, 0.20425797998905182, 0.2059129923582077, 0.22127658128738403, 0.2048683613538742, 0.20643436908721924]",raw,Pre-32
1,bernoulli,7,0.004,0.4496619153250113,0.7077141841450408,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.41898757219314575, 0.4300249516963959, 0.4258534908294678, 0.41855764389038086, 0.4198917746543884, 0.4255620837211609, 0.42774248123168945, 0.42946431040763855, 0.4219282567501068, 0.4299279451370239, 0.4182066321372986, 0.42185288667678833, 0.42787593603134155, 0.4308207035064697, 0.4267476499080658, 0.42988651990890503, 0.4258362054824829, 0.42002952098846436, 0.4197782278060913, 0.4306979477405548, 0.42864635586738586, 0.4260736107826233, 0.42725831270217896, 0.42225930094718933, 0.4278459846973419, 0.4320088028907776, 0.42660069465637207, 0.42656874656677246, 0.4250779449939728, 0.4306788742542267]",raw,Pre-32
1,bernoulli,19,0.006,0.4748421086605885,0.6414021164021163,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.3467617332935333, 0.3546716272830963, 0.35347285866737366, 0.3467410206794739, 0.3575097322463989, 0.34546542167663574, 0.3577207624912262, 0.35823890566825867, 0.35477709770202637, 0.35730835795402527, 0.35258200764656067, 0.3527921736240387, 0.354164183139801, 0.3575366735458374, 0.35776594281196594, 0.3566775321960449, 0.3528865873813629, 0.3547094762325287, 0.3495970666408539, 0.3469860553741455, 0.35403719544410706, 0.3573012948036194, 0.3543689250946045, 0.34615179896354675, 0.34870097041130066, 0.3536979556083679, 0.3538183569908142, 0.3441053032875061, 0.35723164677619934, 0.34779345989227295]",raw,Pre-32
1,bernoulli,35,0.004,0.4572209999498943,0.6920615468409587,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.42515766620635986, 0.4166374206542969, 0.42614051699638367, 0.42514076828956604, 0.42587268352508545, 0.41524538397789, 0.41632723808288574, 0.41401833295822144, 0.42454636096954346, 0.42233848571777344, 0.4170534908771515, 0.4257298707962036, 0.42489275336265564, 0.41649577021598816, 0.4234673082828522, 0.4167112410068512, 0.4253835678100586, 0.4232475459575653, 0.42130568623542786, 0.4173213839530945, 0.4237830340862274, 0.4249449670314789, 0.4261499345302582, 0.4168536067008972, 0.4250534772872925, 0.42755717039108276, 0.4233154058456421, 0.4161921441555023, 0.42426028847694397, 0.42535537481307983]",raw,Pre-32
1,bernoulli,31,0.01,0.4130325643630067,0.7166390956713538,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.21053750813007355, 0.21881721913814545, 0.2141842097043991, 0.2191811054944992, 0.2125549465417862, 0.21958325803279877, 0.21746452152729034, 0.21816708147525787, 0.21619713306427002, 0.21865443885326385, 0.21762219071388245, 0.21797583997249603, 0.2174822986125946, 0.22237181663513184, 0.2199854850769043, 0.22209098935127258, 0.22061914205551147, 0.2184995412826538, 0.2178487777709961, 0.20764784514904022, 0.2078741043806076, 0.22064043581485748, 0.2190873622894287, 0.21098880469799042, 0.2216312140226364, 0.2203352451324463, 0.21805071830749512, 0.21914811432361603, 0.21935485303401947, 0.2152658998966217]",raw,Pre-32
1,bernoulli,32,0.0155,0.4825606822115609,0.6683201058201058,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.023795532062649727, 0.02465902641415596, 0.023077121004462242, 0.018848227337002754, 0.014877301640808582, 0.02937309257686138, 0.018200675025582314, 0.02053588628768921, 0.03044148162007332, 0.025304114446043968, 0.021704884245991707, 0.016508275642991066, 0.027235258370637894, 0.018107157200574875, 0.030846061185002327, 0.027065495029091835, 0.02434912510216236, 0.028236031532287598, 0.011954047717154026, 0.024397701025009155, 0.031037788838148117, 0.025461137294769287, 0.019686484709382057, 0.026866121217608452, 0.02271706983447075, 0.025991514325141907, 0.014793802052736282, 0.012507040053606033, 0.00834605097770691, 0.02456686645746231]",raw,Pre-32
1,bernoulli,33,0.0155,0.4208888608192613,0.737602382725242,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.02369055524468422, 0.029621349647641182, 0.02251088246703148, 0.01630280166864395, 0.011552431620657444, 0.024609100073575974, 0.02920634299516678, 0.027473442256450653, 0.024297332391142845, 0.02744942717254162, 0.025543712079524994, 0.02585146389901638, 0.016944486647844315, 0.012098264880478382, 0.02678094245493412, 0.023169010877609253, 0.025133166462183, 0.02998332306742668, 0.023735810071229935, 0.00993987824767828, 0.028352120891213417, 0.02609042078256607, 0.02789546176791191, 0.0258723683655262, 0.008866383694112301, 0.02472734823822975, 0.025780485942959785, 0.005391825921833515, 0.02313043735921383, 0.02557222545146942]",raw,Pre-32
