n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,bernoulli,0,0.002,train_items_only_refit_v1,train_items_only,969,none,,286.0,23500,0.4072926053803042,0.7549671231657602,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5018836855888367, 0.49824830889701843, 0.49918195605278015, 0.5019415616989136, 0.5005648136138916, 0.5008060932159424, 0.5039092302322388, 0.4987115263938904, 0.5033730268478394, 0.4992230534553528, 0.5037387013435364, 0.49864891171455383, 0.501339852809906, 0.49907800555229187, 0.5022141337394714, 0.4999208152294159, 0.498666912317276, 0.49956420063972473, 0.5018528699874878, 0.5049080848693848, 0.4959189295768738, 0.5023015141487122, 0.4994240999221802, 0.5044043660163879, 0.5012275576591492, 0.5044106245040894, 0.4967663586139679, 0.5037771463394165, 0.5040093660354614, 0.5042933821678162]",pca,286,Pre-max
1,bernoulli,28,0.002,train_items_only_refit_v1,train_items_only,969,none,,286.0,23472,0.403608205538626,0.7510307850812263,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4937700927257538, 0.4930024743080139, 0.49786052107810974, 0.49610635638237, 0.4986979067325592, 0.5014531016349792, 0.4992818236351013, 0.4992121458053589, 0.49404290318489075, 0.49836084246635437, 0.49248552322387695, 0.4984126091003418, 0.49833735823631287, 0.4926377832889557, 0.49918460845947266, 0.49254941940307617, 0.4958953261375427, 0.49957114458084106, 0.500176191329956, 0.4993151128292084, 0.49874359369277954, 0.49493929743766785, 0.4997931718826294, 0.49301910400390625, 0.4970708191394806, 0.4973404109477997, 0.4979402720928192, 0.49562403559684753, 0.49513953924179077, 0.49949750304222107]",pca,286,Pre-max
1,bernoulli,14,0.002,train_items_only_refit_v1,train_items_only,969,none,,286.0,23590,0.4187860074860077,0.6933190682658559,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5072975754737854, 0.5079925060272217, 0.5074454545974731, 0.5066078305244446, 0.4987310469150543, 0.5075638890266418, 0.5052720904350281, 0.5062248706817627, 0.5038549900054932, 0.5024864673614502, 0.5028846859931946, 0.5076150298118591, 0.5013758540153503, 0.5033875703811646, 0.5068787932395935, 0.5037520527839661, 0.5075268745422363, 0.5037615895271301, 0.5035781860351562, 0.5069741010665894, 0.5021864175796509, 0.5039210319519043, 0.5029154419898987, 0.5082930326461792, 0.5005541443824768, 0.5086143016815186, 0.5044419765472412, 0.5073868632316589, 0.5073832869529724, 0.5051531791687012]",pca,286,Pre-max
1,bernoulli,6,0.004,train_items_only_refit_v1,train_items_only,969,none,,286.0,23552,0.4137377455069235,0.7063360227812054,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.43085139989852905, 0.42959293723106384, 0.4304811954498291, 0.4344936013221741, 0.43558210134506226, 0.4361889362335205, 0.4350183606147766, 0.4345712661743164, 0.4312776029109955, 0.43527814745903015, 0.43500277400016785, 0.42967459559440613, 0.4381581246852875, 0.43536925315856934, 0.435046911239624, 0.4318609833717346, 0.4364820420742035, 0.43638888001441956, 0.43094921112060547, 0.43029695749282837, 0.43738579750061035, 0.4360100030899048, 0.43427085876464844, 0.4308412969112396, 0.4352564513683319, 0.4273352324962616, 0.43611639738082886, 0.4299643337726593, 0.43731164932250977, 0.43488809466362]",pca,286,Pre-max
1,bernoulli,42,0.002,train_items_only_refit_v1,train_items_only,969,none,,286.0,23406,0.4058466339314343,0.7306134234685646,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.49737897515296936, 0.4985117018222809, 0.4978071451187134, 0.4980650544166565, 0.49755188822746277, 0.49587059020996094, 0.4986002445220947, 0.49806898832321167, 0.49498432874679565, 0.49949586391448975, 0.4986368417739868, 0.49901705980300903, 0.49824291467666626, 0.4978395998477936, 0.49843642115592957, 0.49794667959213257, 0.49935269355773926, 0.4996103048324585, 0.4989970326423645, 0.4985504150390625, 0.49942392110824585, 0.49930986762046814, 0.49835750460624695, 0.4993491768836975, 0.49651724100112915, 0.4994873106479645, 0.49603158235549927, 0.4943644106388092, 0.4934617877006531, 0.4983552098274231]",pca,286,Pre-max
1,bernoulli,34,0.004,train_items_only_refit_v1,train_items_only,969,none,,286.0,23326,0.3957925595649156,0.7555936128422125,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4290320873260498, 0.4271620213985443, 0.4271654486656189, 0.427633136510849, 0.427654892206192, 0.4258113205432892, 0.42204412817955017, 0.42802464962005615, 0.42912060022354126, 0.42825475335121155, 0.42763394117355347, 0.42580464482307434, 0.4278208613395691, 0.42800167202949524, 0.42857179045677185, 0.4289345145225525, 0.42869505286216736, 0.42870190739631653, 0.4281765818595886, 0.4274049401283264, 0.43061766028404236, 0.4200364947319031, 0.42698854207992554, 0.4284442365169525, 0.4287402033805847, 0.42897218465805054, 0.4240950047969818, 0.42922672629356384, 0.4285595417022705, 0.427785187959671]",pca,286,Pre-max
1,bernoulli,20,0.004,train_items_only_refit_v1,train_items_only,969,none,,286.0,23476,0.3909187166319761,0.7215111356741376,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4324737787246704, 0.4342694878578186, 0.43604007363319397, 0.4383203089237213, 0.43414464592933655, 0.4351762533187866, 0.43153640627861023, 0.4352928400039673, 0.43356963992118835, 0.4335513710975647, 0.4350208342075348, 0.43208256363868713, 0.4341930150985718, 0.43547505140304565, 0.4309608042240143, 0.4309963285923004, 0.4317546486854553, 0.4362640380859375, 0.4308815002441406, 0.4294905662536621, 0.4310881197452545, 0.43375587463378906, 0.4297940731048584, 0.42862892150878906, 0.43393102288246155, 0.43862438201904297, 0.43115806579589844, 0.43366801738739014, 0.4308032691478729, 0.43099305033683777]",pca,286,Pre-max
1,bernoulli,1,0.002,train_items_only_refit_v1,train_items_only,969,none,,286.0,23406,0.4000244140625,0.7490972364906514,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4992590546607971, 0.49413982033729553, 0.4996252954006195, 0.4920059144496918, 0.4978714883327484, 0.49596646428108215, 0.4979937970638275, 0.5006304979324341, 0.4986245334148407, 0.497968465089798, 0.4983649253845215, 0.4982994794845581, 0.4991624057292938, 0.49932464957237244, 0.4985183775424957, 0.5013202428817749, 0.4990101754665375, 0.49799877405166626, 0.5005424618721008, 0.5010274052619934, 0.4979817569255829, 0.4927741587162018, 0.49927496910095215, 0.49861204624176025, 0.4988984167575836, 0.5002655386924744, 0.4983072876930237, 0.4978073835372925, 0.4983251392841339, 0.4999349117279053]",pca,286,Pre-max
1,bernoulli,29,0.002,train_items_only_refit_v1,train_items_only,969,none,,286.0,23274,0.3947876956038774,0.7600745399487537,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5014827847480774, 0.5005958676338196, 0.4999547302722931, 0.4991840124130249, 0.49999889731407166, 0.49730244278907776, 0.49684959650039673, 0.49582287669181824, 0.4986489415168762, 0.5005905032157898, 0.5000479817390442, 0.4948638379573822, 0.4988411068916321, 0.49893346428871155, 0.4997119605541229, 0.49858808517456055, 0.49905356764793396, 0.5012878179550171, 0.497976690530777, 0.50078284740448, 0.49941661953926086, 0.5001341104507446, 0.5003366470336914, 0.49885231256484985, 0.49918773770332336, 0.4992647171020508, 0.5003179311752319, 0.4984491765499115, 0.49772360920906067, 0.49883362650871277]",pca,286,Pre-max
1,bernoulli,43,0.002,train_items_only_refit_v1,train_items_only,969,none,,286.0,23472,0.4021244006687544,0.7449514370397284,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.4936958849430084, 0.5015149712562561, 0.4969043433666229, 0.5008161664009094, 0.4938749074935913, 0.49851006269454956, 0.4985569417476654, 0.49986395239830017, 0.4992251396179199, 0.4935750961303711, 0.5015950202941895, 0.5013370513916016, 0.5001733303070068, 0.4988364577293396, 0.49884510040283203, 0.4991465210914612, 0.49924302101135254, 0.4947250485420227, 0.49844688177108765, 0.5033329129219055, 0.4993877112865448, 0.4985769987106323, 0.4940689206123352, 0.5000700354576111, 0.5008671879768372, 0.49310988187789917, 0.4989427924156189, 0.5019782185554504, 0.5002126693725586, 0.5018801093101501]",pca,286,Pre-max
