n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,0,0.002,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,11380,0.4714332868935748,0.7101648578457852,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.5337436199188232, 3.348658561706543, 3.5848169326782227, 3.3944790363311768, 3.5458996295928955, 3.5257208347320557, 3.534832239151001, 3.532630681991577, 3.534524917602539, 3.513227701187134, 3.5331804752349854, 3.5260262489318848, 3.469292640686035, 3.45550274848938, 3.4534034729003906, 3.4270739555358887, 3.5757081508636475, 3.5210213661193848, 3.3925209045410156, 3.5061376094818115, 3.4673655033111572, 3.4941372871398926, 3.404951333999634, 3.37847900390625, 3.5374536514282227, 3.539856433868408, 3.4061896800994873, 3.528902530670166, 3.4405784606933594, 3.4444563388824463]",sae,286,Pre-32
1,beta,14,0.002,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,11572,0.4575340569957657,0.5659665753504081,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.4969534873962402, 3.544215202331543, 3.5132811069488525, 3.3733506202697754, 3.491071939468384, 3.471017360687256, 3.324650526046753, 3.4810898303985596, 3.5582289695739746, 3.437758207321167, 3.4919285774230957, 3.507472515106201, 3.5109314918518066, 3.554243326187134, 3.5004756450653076, 3.328003168106079, 3.518153190612793, 3.539424180984497, 3.3942718505859375, 3.3344383239746094, 3.5060043334960938, 3.3624322414398193, 3.544219732284546, 3.4825282096862793, 3.523514986038208, 3.3339650630950928, 3.47920823097229, 3.5017764568328857, 3.449160099029541, 3.3993470668792725]",sae,286,Pre-32
1,beta,28,0.002,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,11422,0.4755718847936272,0.6129932299579945,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.4601054191589355, 3.530127763748169, 3.489957571029663, 3.514812707901001, 3.3832623958587646, 3.380479097366333, 3.3619580268859863, 3.4853756427764893, 3.399660110473633, 3.4658679962158203, 3.465623617172241, 3.477376699447632, 3.4477298259735107, 3.490628719329834, 3.453974485397339, 3.3623955249786377, 3.488046407699585, 3.5070629119873047, 3.424376964569092, 3.4247958660125732, 3.4277803897857666, 3.401160478591919, 3.468855857849121, 3.4468774795532227, 3.4445295333862305, 3.478513479232788, 3.3607234954833984, 3.5302886962890625, 3.427377462387085, 3.45550274848938]",sae,286,Pre-32
1,beta,6,0.004,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,11888,0.4890090401287764,0.5704487042193188,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.980661153793335, 3.085813522338867, 3.003983974456787, 2.987128257751465, 2.9457812309265137, 3.069999933242798, 3.0382509231567383, 2.953364372253418, 3.044895887374878, 3.095630168914795, 3.0213427543640137, 3.057185649871826, 2.992600440979004, 3.036510705947876, 3.093128204345703, 3.0383548736572266, 3.0757739543914795, 3.049834728240967, 3.025040626525879, 3.0822033882141113, 3.055305004119873, 3.0419199466705322, 3.097602605819702, 2.966564893722534, 3.044741630554199, 3.0946314334869385, 3.073338508605957, 3.0534732341766357, 3.025524616241455, 2.999642848968506]",sae,286,Pre-32
1,beta,34,0.004,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,12468,0.5222685843065028,0.5943737142732087,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.3812413215637207, 3.2922561168670654, 3.298879861831665, 3.375412702560425, 3.203394651412964, 3.2679286003112793, 3.390904188156128, 3.357816457748413, 3.329793930053711, 3.2330381870269775, 3.267333745956421, 3.3945083618164062, 3.3579018115997314, 3.364372491836548, 3.328707456588745, 3.2914955615997314, 3.3865973949432373, 3.4767837524414062, 3.3837854862213135, 3.369209051132202, 3.310448169708252, 3.343093156814575, 3.380333662033081, 3.1881227493286133, 3.3165905475616455, 3.3250317573547363, 3.366398572921753, 3.3285984992980957, 3.3628756999969482, 3.3230955600738525]",sae,286,Pre-32
1,beta,20,0.004,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,12058,0.4776125112267051,0.5906167546174143,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.4205236434936523, 3.414402723312378, 3.3677897453308105, 3.304429769515991, 3.4088122844696045, 3.4071950912475586, 3.3705849647521973, 3.3894269466400146, 3.3509457111358643, 3.393764019012451, 3.4751455783843994, 3.314098358154297, 3.362602949142456, 3.413877248764038, 3.3850157260894775, 3.419862747192383, 3.327103853225708, 3.34678316116333, 3.3707728385925293, 3.4118876457214355, 3.40596866607666, 3.4240832328796387, 3.253704309463501, 3.4539387226104736, 3.348705291748047, 3.366960048675537, 3.365445137023926, 3.4448513984680176, 3.4609060287475586, 3.3763463497161865]",sae,286,Pre-32
1,beta,7,0.004,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,11398,0.5022343541656737,0.7137847675423279,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.2988462448120117, 3.2224652767181396, 3.2379324436187744, 3.2776870727539062, 3.234564781188965, 3.205406665802002, 3.2664966583251953, 3.2469639778137207, 3.2838499546051025, 3.306267261505127, 3.27498459815979, 3.298837900161743, 3.2663791179656982, 3.341115713119507, 3.2950925827026367, 3.273710012435913, 3.207202911376953, 3.311835765838623, 3.2619268894195557, 3.2506182193756104, 3.2691237926483154, 3.244210958480835, 3.2599239349365234, 3.2806661128997803, 3.291404962539673, 3.3097012042999268, 3.306408166885376, 3.273865222930908, 3.2381157875061035, 3.3234808444976807]",sae,286,Pre-32
1,beta,15,0.002,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,11728,0.4758524060087392,0.6673624682431111,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.150167942047119, 3.0106916427612305, 3.016338348388672, 3.046238422393799, 3.04198956489563, 3.1175951957702637, 3.0956027507781982, 3.103780508041382, 3.1690833568573, 3.080052137374878, 3.088407039642334, 3.118638515472412, 3.1225478649139404, 3.088747262954712, 3.0662176609039307, 3.1354470252990723, 3.108293056488037, 3.170038938522339, 3.0847690105438232, 3.004028081893921, 3.1495838165283203, 2.920881748199463, 3.146395683288574, 3.0766642093658447, 3.1084280014038086, 3.113327741622925, 3.0519626140594482, 3.0401647090911865, 3.0688774585723877, 3.1023690700531006]",sae,286,Pre-32
1,beta,42,0.002,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,11516,0.471184180011582,0.5605583133862201,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.0927112102508545, 3.141467332839966, 3.1911113262176514, 3.027707576751709, 3.079620838165283, 3.1690194606781006, 3.0999114513397217, 3.111636161804199, 3.1574435234069824, 3.150291681289673, 3.146423101425171, 3.013787031173706, 3.104802131652832, 3.1116929054260254, 3.122509717941284, 3.1155824661254883, 3.085270881652832, 3.118000030517578, 3.16536283493042, 3.136688232421875, 3.1753604412078857, 3.104936122894287, 3.098078966140747, 3.103334665298462, 3.1524665355682373, 3.0955684185028076, 3.1351659297943115, 3.0988688468933105, 3.1072235107421875, 3.1812994480133057]",sae,286,Pre-32
1,beta,1,0.002,train_items_only_refit_v1,train_items_only,485,transport_binary_strength,1,32.0,11978,0.5203401392105291,0.4919286570521138,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.197478771209717, 3.189424991607666, 3.212719678878784, 3.17268705368042, 3.172147512435913, 3.179462432861328, 3.2414653301239014, 3.2593467235565186, 3.176809549331665, 3.2079873085021973, 3.156909704208374, 3.1951231956481934, 3.2358813285827637, 3.251086473464966, 3.2798290252685547, 3.2138729095458984, 3.17543888092041, 3.2044777870178223, 3.250302791595459, 3.2559001445770264, 3.1760356426239014, 3.194838047027588, 3.20923113822937, 3.2012317180633545, 3.202726125717163, 3.2281103134155273, 3.2485122680664062, 3.2327663898468018, 3.2950358390808105, 3.1129543781280518]",sae,286,Pre-32
