n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,24,0.008,0.422318860843771,0.7035063113604488,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5054526925086975, 0.5073084235191345, 0.5071131587028503, 0.5071147084236145, 0.506841242313385, 0.5072431564331055, 0.506467342376709, 0.5072231888771057, 0.5070131421089172, 0.507183849811554, 0.5064201951026917, 0.5071581602096558, 0.5074315667152405, 0.5068744421005249, 0.5073353052139282, 0.5071654915809631, 0.5075237154960632, 0.5071793794631958, 0.5063860416412354, 0.5064610838890076, 0.5074750781059265, 0.5065490007400513, 0.5068158507347107, 0.5064959526062012, 0.50765460729599, 0.5069539546966553, 0.5070455074310303, 0.5061292052268982, 0.5073097348213196, 0.5054445862770081]",sae,Pre-8
1,bernoulli,25,0.008,0.4359675373134081,0.6166015625,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5081981420516968, 0.5080252289772034, 0.5078443288803101, 0.508648157119751, 0.5062547326087952, 0.5084058046340942, 0.5077733993530273, 0.5075287818908691, 0.5085065960884094, 0.5086884498596191, 0.5069828033447266, 0.5084831118583679, 0.5094326734542847, 0.508195161819458, 0.5080440044403076, 0.5078274011611938, 0.5078778266906738, 0.5088393092155457, 0.5082509517669678, 0.5079011917114258, 0.5081024765968323, 0.5086654424667358, 0.5080135464668274, 0.5082837343215942, 0.5073265433311462, 0.5084670782089233, 0.5085143446922302, 0.5081440210342407, 0.5086373686790466, 0.5072682499885559]",sae,Pre-8
1,bernoulli,8,0.012,0.4424011361409338,0.6560533483610408,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5067347884178162, 0.5067644715309143, 0.5063284039497375, 0.5077360272407532, 0.5070345997810364, 0.5068655610084534, 0.5075214505195618, 0.5053767561912537, 0.5070589184761047, 0.5071147680282593, 0.5079922080039978, 0.5071045160293579, 0.5075361132621765, 0.5067424178123474, 0.507300078868866, 0.506344735622406, 0.5067146420478821, 0.5063759088516235, 0.5073686242103577, 0.507236123085022, 0.5064516067504883, 0.5051998496055603, 0.5063852071762085, 0.5063720941543579, 0.5063909888267517, 0.5061903595924377, 0.5066739320755005, 0.506830096244812, 0.5056915879249573, 0.5054726004600525]",sae,Pre-8
1,bernoulli,18,0.006,0.4437711039078302,0.6424972004479284,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5073434710502625, 0.5085869431495667, 0.5084400177001953, 0.5071887373924255, 0.5085864663124084, 0.5074849724769592, 0.5072690844535828, 0.5069183111190796, 0.5083903670310974, 0.5072653889656067, 0.5070871114730835, 0.5072675347328186, 0.5087007284164429, 0.5079713463783264, 0.5079933404922485, 0.5085850358009338, 0.5062063336372375, 0.5085159540176392, 0.5077877044677734, 0.5080222487449646, 0.5084986686706543, 0.5073662996292114, 0.5080578327178955, 0.5070061087608337, 0.5078011751174927, 0.5084802508354187, 0.5085131525993347, 0.508209764957428, 0.5070608258247375, 0.5085756778717041]",sae,Pre-8
1,bernoulli,9,0.012,0.4466953056350526,0.5828533026113671,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5082537531852722, 0.5079624652862549, 0.5082931518554688, 0.507061243057251, 0.5084209442138672, 0.5081149339675903, 0.5072134137153625, 0.5060015320777893, 0.5070737600326538, 0.508185863494873, 0.5071930289268494, 0.5063825845718384, 0.5085313320159912, 0.5080294013023376, 0.5075815320014954, 0.5082835555076599, 0.5071830749511719, 0.5079464316368103, 0.5078023672103882, 0.5083115696907043, 0.5079396367073059, 0.5070639252662659, 0.5082924365997314, 0.5070764422416687, 0.5082055926322937, 0.5077293515205383, 0.508347749710083, 0.5069242119789124, 0.5084097981452942, 0.5081266164779663]",sae,Pre-8
1,bernoulli,19,0.006,0.4201795630124576,0.6449704142011834,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5076889395713806, 0.5072451829910278, 0.507694661617279, 0.5059691071510315, 0.5063954591751099, 0.5073365569114685, 0.5063994526863098, 0.5073670148849487, 0.5053913593292236, 0.5061323046684265, 0.5063250064849854, 0.5064833164215088, 0.5065187215805054, 0.5060311555862427, 0.5058481097221375, 0.5062350034713745, 0.5076045393943787, 0.5078590512275696, 0.5060494542121887, 0.5061823129653931, 0.5063220262527466, 0.5076588988304138, 0.5065425634384155, 0.5080044865608215, 0.5059722661972046, 0.5077964067459106, 0.5074813961982727, 0.5063562989234924, 0.5075041651725769, 0.5074551105499268]",sae,Pre-8
1,bernoulli,28,0.02,0.4418070838349086,0.6397924196089334,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,Pre-8
1,bernoulli,28,0.002,0.4365270559003067,0.6366416458159577,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5087644457817078, 0.5078962445259094, 0.5075462460517883, 0.5095807909965515, 0.5092612504959106, 0.5087193250656128, 0.5084540247917175, 0.5091188549995422, 0.5083596110343933, 0.5081518888473511, 0.5089314579963684, 0.5091777443885803, 0.5090716481208801, 0.5092378258705139, 0.5084199905395508, 0.5083043575286865, 0.5078761577606201, 0.5086625218391418, 0.5092958807945251, 0.5089991688728333, 0.5077570080757141, 0.5090963244438171, 0.5076392292976379, 0.5093112587928772, 0.5090745091438293, 0.5090563297271729, 0.5092043280601501, 0.5086610913276672, 0.5090682506561279, 0.5090318918228149]",sae,Pre-8
1,bernoulli,12,0.005,0.4270485208636029,0.621716611172771,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5082809925079346, 0.508004903793335, 0.5078206658363342, 0.506472110748291, 0.5063873529434204, 0.506389856338501, 0.5084705948829651, 0.5077959895133972, 0.5067806839942932, 0.5070576071739197, 0.5066990256309509, 0.5082319974899292, 0.5078645348548889, 0.5073922872543335, 0.5076291561126709, 0.5080641508102417, 0.5080894827842712, 0.5077522397041321, 0.5067889094352722, 0.5078161954879761, 0.5068218111991882, 0.5069190263748169, 0.5063927173614502, 0.5070037841796875, 0.5065709948539734, 0.5080530643463135, 0.5081659555435181, 0.506870448589325, 0.5083487033843994, 0.5070123076438904]",sae,Pre-8
1,bernoulli,4,0.0155,0.440850439635139,0.5683855421686748,15,"[3, 4, 6, 11, 12, 13, 14, 15, 17, 21, 22, 24, 25, 28, 29]","[0.0, 0.00038258949643932283, 0.0, 0.001598378992639482, 0.001992889679968357, 0.00030843785498291254, 0.0010328530333936214, 0.0, 0.0005334002198651433, 0.0003718604857567698, 0.0007390733808279037, 0.002555928425863385, 0.0010232635540887713, 0.0033512187656015158, 0.001030653715133667, 0.0031962720677256584, 0.0, 0.0020801073405891657, 0.0001982135436264798, 0.0, 0.00014061488036531955, 0.0018622289644554257, 0.001511377515271306, 0.0, 0.0017552414210513234, 0.001426273724064231, 0.0, 0.0, 0.0036111033987253904, 0.002678501419723034]",sae,Pre-8
