n_samples,model_type,seed,lambda_tau,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,bernoulli,28,0.002,0.4352896918944005,0.6449819293855991,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5148243308067322, 0.5152803659439087, 0.5127642750740051, 0.5141527652740479, 0.5151055455207825, 0.5138655304908752, 0.5160906314849854, 0.5147751569747925, 0.5141615271568298, 0.5164431929588318, 0.5143424868583679, 0.5148374438285828, 0.5161195397377014, 0.5134577751159668, 0.5155515670776367, 0.51528400182724, 0.5143843293190002, 0.5154722332954407, 0.5150153040885925, 0.5154280662536621, 0.5152164101600647, 0.5162409543991089, 0.51579749584198, 0.5157018899917603, 0.5139997601509094, 0.516295850276947, 0.5147693753242493, 0.5152366161346436, 0.5132690668106079, 0.5156574845314026]",pca,Pre-8
1,bernoulli,29,0.002,0.4228810042423829,0.6506968641114982,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.515270471572876, 0.5145694613456726, 0.515303373336792, 0.514316976070404, 0.5146657228469849, 0.5140498280525208, 0.5131755471229553, 0.5148426294326782, 0.5155469179153442, 0.515652060508728, 0.5149182677268982, 0.5134113430976868, 0.5152862071990967, 0.5138509273529053, 0.5151685476303101, 0.5149192214012146, 0.5154845118522644, 0.514637291431427, 0.5130091905593872, 0.5152972936630249, 0.5130215883255005, 0.5149892568588257, 0.5135324001312256, 0.5155002474784851, 0.5148673057556152, 0.5153431296348572, 0.515177845954895, 0.5131394863128662, 0.5147033929824829, 0.5149744153022766]",pca,Pre-8
1,bernoulli,8,0.012,0.4423045411244862,0.6503240349394196,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5087618231773376, 0.5101321339607239, 0.5091786980628967, 0.5097635984420776, 0.5086719989776611, 0.5099436044692993, 0.509755551815033, 0.5083068013191223, 0.5095928311347961, 0.5061761736869812, 0.5096184015274048, 0.5083805322647095, 0.5086424946784973, 0.5096506476402283, 0.5091920495033264, 0.509624183177948, 0.509104311466217, 0.5091773867607117, 0.5091784596443176, 0.5094870924949646, 0.5095002055168152, 0.5092993378639221, 0.5095163583755493, 0.5096237659454346, 0.5087145566940308, 0.5080806612968445, 0.509670078754425, 0.5084466934204102, 0.5099453926086426, 0.509627103805542]",pca,Pre-8
1,bernoulli,18,0.006,0.4421529277860307,0.6407241508025383,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5102633833885193, 0.5087298154830933, 0.5089340209960938, 0.5103347897529602, 0.5087897777557373, 0.5089356303215027, 0.5083872079849243, 0.5097445845603943, 0.5086750388145447, 0.5087168216705322, 0.5102382302284241, 0.5087122917175293, 0.5096487998962402, 0.5092446804046631, 0.5101068019866943, 0.5097825527191162, 0.5090855956077576, 0.5100799202919006, 0.5096514821052551, 0.5099793076515198, 0.5098463892936707, 0.5089291930198669, 0.5098080039024353, 0.5081106424331665, 0.5095862150192261, 0.5097730159759521, 0.5104579925537109, 0.5088138580322266, 0.5103184580802917, 0.5102440714836121]",pca,Pre-8
1,bernoulli,2,0.01,0.4387416760288094,0.6482891566265061,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5088627338409424, 0.5090987682342529, 0.508699893951416, 0.508477509021759, 0.508621096611023, 0.5092055201530457, 0.509592592716217, 0.5094976425170898, 0.5095542669296265, 0.508421778678894, 0.5093020796775818, 0.5092140436172485, 0.5087591409683228, 0.5081295967102051, 0.5092257857322693, 0.5085927248001099, 0.5088626742362976, 0.509494423866272, 0.5090336799621582, 0.5091801285743713, 0.5092515349388123, 0.5093040466308594, 0.5088905692100525, 0.5091850757598877, 0.5091356635093689, 0.5086384415626526, 0.5091344714164734, 0.5092150568962097, 0.5082027912139893, 0.5090257525444031]",pca,Pre-8
1,bernoulli,9,0.012,0.4566394561152186,0.5512672811059908,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.510002076625824, 0.5105757117271423, 0.5098140239715576, 0.5107611417770386, 0.509261965751648, 0.5102909207344055, 0.5094002485275269, 0.5103223323822021, 0.5099803805351257, 0.5092514157295227, 0.5101004242897034, 0.5100774765014648, 0.5107012987136841, 0.5101880431175232, 0.5104749798774719, 0.5107386708259583, 0.5103914141654968, 0.5098167657852173, 0.5103883743286133, 0.5089974999427795, 0.5111064910888672, 0.5091354250907898, 0.5100255608558655, 0.5095585584640503, 0.5103471875190735, 0.509707510471344, 0.5101577639579773, 0.5106445550918579, 0.5103407502174377, 0.5102829337120056]",pca,Pre-8
1,bernoulli,19,0.006,0.4129470699997563,0.6899596130365361,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5096848011016846, 0.5098360776901245, 0.5095663070678711, 0.5091083645820618, 0.5097334384918213, 0.5089038014411926, 0.5097101926803589, 0.5097479820251465, 0.5092611908912659, 0.509770929813385, 0.5096595883369446, 0.5094159245491028, 0.5087041258811951, 0.5087825655937195, 0.5091913938522339, 0.5092393159866333, 0.510453999042511, 0.5096935629844666, 0.5086380243301392, 0.5100902915000916, 0.5102081298828125, 0.5099628567695618, 0.5099308490753174, 0.5092727541923523, 0.509517252445221, 0.5097802877426147, 0.5090566277503967, 0.5092182159423828, 0.5100713968276978, 0.5092601776123047]",pca,Pre-8
1,bernoulli,3,0.01,0.4245015081911287,0.6533333333333333,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.509006679058075, 0.5092402100563049, 0.5087279081344604, 0.50925213098526, 0.5091227889060974, 0.5096343755722046, 0.5086050629615784, 0.5094651579856873, 0.5086141228675842, 0.5092391967773438, 0.5086055397987366, 0.5082739591598511, 0.5090124011039734, 0.509721040725708, 0.5093536376953125, 0.5093508958816528, 0.5091449022293091, 0.5094622373580933, 0.5082820057868958, 0.5089965462684631, 0.5089609026908875, 0.5090725421905518, 0.5091382265090942, 0.5092774033546448, 0.5088955163955688, 0.5086588263511658, 0.5093556046485901, 0.5088551640510559, 0.509385347366333, 0.5094115138053894]",pca,Pre-8
1,bernoulli,6,0.004,0.4262780781836177,0.6868095552827873,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5092825889587402, 0.5098844766616821, 0.5089620351791382, 0.5095661282539368, 0.5104628801345825, 0.5097591876983643, 0.5093823075294495, 0.5102514028549194, 0.5099835395812988, 0.5096355080604553, 0.509695827960968, 0.5086072087287903, 0.5104126930236816, 0.5095162987709045, 0.5102353096008301, 0.5101063251495361, 0.5097430348396301, 0.510394811630249, 0.5100646615028381, 0.5105059742927551, 0.5102035999298096, 0.5101661086082458, 0.5071763396263123, 0.5091488361358643, 0.5100690126419067, 0.5100928544998169, 0.5102508068084717, 0.5106402635574341, 0.5098012685775757, 0.5095143914222717]",pca,Pre-8
1,bernoulli,30,0.01,0.415482264223985,0.724010952695685,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5090398192405701, 0.5087056756019592, 0.5090175867080688, 0.5081778764724731, 0.5095377564430237, 0.5084050893783569, 0.5098738670349121, 0.5084430575370789, 0.5093654990196228, 0.5061869621276855, 0.5091065168380737, 0.508740246295929, 0.507541298866272, 0.509177029132843, 0.5093078017234802, 0.5076290369033813, 0.508998692035675, 0.5072630047798157, 0.5084633827209473, 0.5092547535896301, 0.5077722072601318, 0.5087642669677734, 0.5087227821350098, 0.5096502304077148, 0.5079442262649536, 0.5075375437736511, 0.5083264112472534, 0.5079146027565002, 0.5068132877349854, 0.5095436573028564]",pca,Pre-8
