seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7162518697522857,0.4206105285297678
1,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6988795716046846,0.4279828503873907
8,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7217972745234775,0.4170617932154016
10,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.709392500126127,0.4118086092497787
45,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7243698614100336,0.4091984965296316
2,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7005849019552838,0.4085598896941687
4,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7025111083512723,0.4224189853869222
3,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6780042430205386,0.4372623343017592
5,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7616747335145873,0.3798441928561228
16,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7398190695461411,0.4025310154628315
40,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7128425486897114,0.4113696179740611
20,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6958734360668846,0.410762139532786
6,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7046529605499705,0.4228841051084995
28,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7181329229284741,0.4225876934134007
12,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7396017615839199,0.3976559547168407
48,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.5988038509799235,0.460894324010072
7,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7672408124946757,0.3919067525395793
24,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7074327716270487,0.4160397661395241
44,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6799560466410385,0.4249518479389299
32,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6366451680379306,0.4429990337589481
36,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6762897666068222,0.4316335824245184
9,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7387274122059325,0.4047304859676266
14,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6447645325374928,0.4426962645138506
26,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6875891777921169,0.423704929289866
11,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7212365317290371,0.4148847943994831
27,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6296647969604341,0.4502647495300315
19,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6972125399537088,0.413702052153075
15,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7010318175589497,0.4270685840789088
42,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7369959699151454,0.4087021984648838
37,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7435422021284283,0.4027103494605867
18,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7583387298174078,0.4036746189148943
13,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7283239855740758,0.4132837133207986
38,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.684095736825963,0.4225255400934362
31,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.76424644693424,0.3873483176383319
21,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6755611743222363,0.4264194360401687
39,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7272445072640092,0.400151902651455
43,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6932883196576538,0.4255354635586539
23,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7170902793710122,0.4091605862549634
17,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.682608024691358,0.4325887873091505
34,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7340790877567351,0.4060479725497618
46,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7205897312538296,0.4160671112724159
25,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6466795187877914,0.4386055295780468
22,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.681983852039288,0.4276203195058725
33,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7000047829303113,0.4174942460491658
30,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6951278267116442,0.4335259049407188
29,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7278608184268561,0.4149195959150339
35,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7624485382402711,0.3958066400093868
41,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7038418364255467,0.4215080643467289
49,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.6976495338967681,0.4274379277757762
47,beta,1,max,1.0,1.0,raw,none,,max,286.0,10,0.7743064729625084,0.3796951497253156
