n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,42,0.044,1876,0.3850630757755234,0.7555672268907563,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.6919938325881958, 1.7727166414260864, 1.7840722799301147, 1.7071573734283447, 1.7479606866836548, 1.5850632190704346, 1.7311193943023682, 1.5763211250305176, 1.7662239074707031, 1.7581815719604492, 1.6695375442504883, 1.559363842010498, 1.671563744544983, 1.7587462663650513, 1.6658498048782349, 1.7540050745010376, 1.6803350448608398, 1.7019776105880737, 1.6485766172409058, 1.618886113166809, 1.7507367134094238, 1.781999945640564, 1.7507009506225586, 1.7276021242141724, 1.7470464706420898, 1.7275298833847046, 1.7228442430496216, 1.7215226888656616, 1.758569598197937, 1.7004458904266357]",sae,Pre-16
1,beta,42,5.0,1876,0.3965830938404373,0.7351890756302522,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",sae,Pre-16
1,beta,0,0.044,1876,0.5266107904946983,0.5429553264604811,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.636458158493042, 1.5142600536346436, 1.3425160646438599, 1.5451759099960327, 1.5917078256607056, 1.5984785556793213, 1.515407919883728, 1.6047033071517944, 1.5000282526016235, 1.6179226636886597, 1.580046534538269, 1.5990902185440063, 1.615617275238037, 1.5780278444290161, 1.6157987117767334, 1.524500846862793, 1.6108108758926392, 1.5981764793395996, 1.604990839958191, 1.3858462572097778, 1.5131207704544067, 1.6402602195739746, 1.5679320096969604, 1.5729025602340698, 1.6177500486373901, 1.4263685941696167, 1.6180561780929565, 1.6101189851760864, 1.5904664993286133, 1.6385661363601685]",sae,Pre-16
1,beta,28,0.044,1876,0.4779937545306507,0.5876106194690266,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.9286894798278809, 1.9626479148864746, 1.6349525451660156, 1.9884363412857056, 1.895007610321045, 1.9309169054031372, 1.7374732494354248, 1.9087918996810913, 1.8778403997421265, 1.874451756477356, 1.9102654457092285, 1.745849370956421, 1.9026674032211304, 1.9447956085205078, 1.9170258045196533, 1.9236019849777222, 1.9207957983016968, 1.8954271078109741, 1.7526119947433472, 1.9440680742263794, 1.9292899370193481, 1.9087315797805786, 1.9025152921676636, 1.551682710647583, 1.8404531478881836, 1.933740496635437, 1.9368648529052734, 1.9426934719085693, 1.8689970970153809, 1.621705412864685]",sae,Pre-16
1,beta,8,0.044,1876,0.4441394748857381,0.6841850561362757,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.6580764055252075, 1.9709582328796387, 1.6849472522735596, 1.9362398386001587, 1.9577749967575073, 1.991384506225586, 1.6819807291030884, 1.6861121654510498, 1.9257736206054688, 1.9217115640640259, 1.6476274728775024, 1.927262544631958, 1.9412213563919067, 1.979189395904541, 1.6435655355453491, 1.6640318632125854, 1.9360123872756958, 1.9396134614944458, 1.6889960765838623, 1.933350920677185, 1.9997527599334717, 1.65370512008667, 1.895536184310913, 1.5822235345840454, 1.6894967555999756, 1.9713025093078613, 1.5597131252288818, 1.9891605377197266, 1.643965244293213, 1.9015769958496094]",sae,Pre-16
1,beta,1,0.044,1895,0.504914686720528,0.5140989729225023,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.674981951713562, 1.6042321920394897, 1.5786982774734497, 1.7063276767730713, 1.6883999109268188, 1.6071866750717163, 1.503332495689392, 1.5889171361923218, 1.536720633506775, 1.594084620475769, 1.5989079475402832, 1.615980863571167, 1.6706057786941528, 1.6703964471817017, 1.5931837558746338, 1.5973985195159912, 1.5953794717788696, 1.558759093284607, 1.6725102663040161, 1.6569323539733887, 1.5329736471176147, 1.7557752132415771, 1.7646571397781372, 1.6372631788253784, 1.5100659132003784, 1.6558759212493896, 1.7314525842666626, 1.7662080526351929, 1.6514396667480469, 1.7696588039398193]",sae,Pre-16
1,beta,16,0.044,1889,0.4796127043572927,0.5442503924646782,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.721405029296875, 1.7219898700714111, 1.769760251045227, 1.8335294723510742, 1.7398895025253296, 1.4525476694107056, 1.4837223291397095, 1.73896062374115, 1.738587737083435, 1.7179245948791504, 1.7625418901443481, 1.7954756021499634, 1.7254102230072021, 1.7173001766204834, 1.800053596496582, 1.5952728986740112, 1.7936400175094604, 1.7386831045150757, 1.7396525144577026, 1.7892943620681763, 1.4233131408691406, 1.4527180194854736, 1.63880455493927, 1.5837523937225342, 1.7544302940368652, 1.757508635520935, 1.7798768281936646, 1.7165099382400513, 1.7274785041809082, 1.72023606300354]",sae,Pre-16
1,beta,2,0.044,1876,0.4701474657439309,0.6519777265745007,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.8613017797470093, 1.910272479057312, 1.918848991394043, 1.9152377843856812, 1.9093350172042847, 1.9077485799789429, 1.9015889167785645, 1.9181236028671265, 1.9071251153945923, 1.8830958604812622, 1.9366638660430908, 1.9280972480773926, 1.9153293371200562, 1.8410624265670776, 1.916722297668457, 1.9205729961395264, 1.9103410243988037, 1.8862334489822388, 1.8862723112106323, 1.9245235919952393, 1.9310336112976074, 1.8856297731399536, 1.9221365451812744, 1.9224344491958618, 1.7108348608016968, 1.9294350147247314, 1.946994662284851, 1.9261223077774048, 1.9408921003341675, 1.9360119104385376]",sae,Pre-16
1,beta,20,0.044,1912,0.4619572238233846,0.6127917026793431,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.676170825958252, 1.5512529611587524, 1.7492765188217163, 1.4892433881759644, 1.5732232332229614, 1.6289877891540527, 1.576671838760376, 1.495881199836731, 1.4979567527770996, 1.4874281883239746, 1.4983187913894653, 1.7498208284378052, 1.5730265378952026, 1.6378543376922607, 1.6825878620147705, 1.597195029258728, 1.5576891899108887, 1.5802842378616333, 1.7152694463729858, 1.6835285425186157, 1.6940969228744507, 1.5039613246917725, 1.7241343259811401, 1.4803102016448975, 1.6419909000396729, 1.739780068397522, 1.7537012100219727, 1.5051735639572144, 1.5284645557403564, 1.6693710088729858]",sae,Pre-16
1,beta,4,0.044,1910,0.4650715662376656,0.6361481481481482,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.472275733947754, 1.289266586303711, 1.438513994216919, 1.2591384649276733, 1.3303390741348267, 1.4370989799499512, 1.5377839803695679, 1.2784253358840942, 1.3486919403076172, 1.3899413347244263, 1.340022087097168, 1.3387302160263062, 1.503435492515564, 1.4391409158706665, 1.397619366645813, 1.454580307006836, 1.4826616048812866, 1.4912889003753662, 1.2136996984481812, 1.2979086637496948, 1.4690186977386475, 1.461726188659668, 1.3019505739212036, 1.3169878721237183, 1.443596363067627, 1.4354681968688965, 1.3522274494171143, 1.2559655904769897, 1.3990676403045654, 1.430514931678772]",sae,Pre-16
1,beta,12,0.044,1876,0.4305688315911788,0.7197730654761905,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.6757186651229858, 1.5600358247756958, 1.5316593647003174, 1.6625820398330688, 1.5866540670394897, 1.5673243999481201, 1.5459779500961304, 1.6819380521774292, 1.7074085474014282, 1.6677008867263794, 1.5077850818634033, 1.651218295097351, 1.5938069820404053, 1.5312042236328125, 1.6431862115859985, 1.6447170972824097, 1.5311787128448486, 1.6671698093414307, 1.609256625175476, 1.5799428224563599, 1.4574806690216064, 1.4329098463058472, 1.534460186958313, 1.6014751195907593, 1.6422983407974243, 1.619490385055542, 1.6916218996047974, 1.5509076118469238, 1.571583867073059, 1.4938559532165527]",sae,Pre-16
1,beta,32,0.044,1904,0.4788125187562999,0.6873422636381284,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.6911975145339966, 1.7012306451797485, 1.7293773889541626, 1.8967862129211426, 1.890769600868225, 1.8709816932678223, 1.8158454895019531, 1.7987512350082397, 1.8482457399368286, 1.8298735618591309, 1.7867940664291382, 1.8864096403121948, 1.634101152420044, 1.7840864658355713, 1.6820998191833496, 1.8446171283721924, 1.8826994895935059, 1.8074544668197632, 1.8480370044708252, 1.8805216550827026, 1.8726716041564941, 1.738912582397461, 1.765656590461731, 1.780542016029358, 1.6199837923049927, 1.7209796905517578, 1.6765283346176147, 1.8087327480316162, 1.8055920600891113, 1.8059548139572144]",sae,Pre-16
1,beta,49,0.044,1901,0.4693467315562869,0.6576143328618577,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.8103928565979004, 1.8554502725601196, 1.8505306243896484, 1.8456295728683472, 1.8560627698898315, 1.7767937183380127, 1.8367669582366943, 1.8423223495483398, 1.8497986793518066, 1.8497154712677002, 1.8192578554153442, 1.9012701511383057, 1.9426928758621216, 1.8072253465652466, 1.9575085639953613, 1.8249337673187256, 1.9048646688461304, 1.8465330600738525, 1.912909984588623, 1.9196738004684448, 1.8221803903579712, 1.8162646293640137, 1.8579694032669067, 1.866182804107666, 1.8430548906326294, 1.8714768886566162, 1.825543761253357, 1.8166736364364624, 1.8875809907913208, 1.8355520963668823]",sae,Pre-16
1,beta,24,0.044,1889,0.4858130212788624,0.5746222948142099,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.5981738567352295, 1.6625093221664429, 1.564103603363037, 1.6173285245895386, 1.6720967292785645, 1.6534318923950195, 1.6848313808441162, 1.6781127452850342, 1.6732873916625977, 1.655456304550171, 1.590796709060669, 1.6060322523117065, 1.6143497228622437, 1.6081560850143433, 1.6476565599441528, 1.6273568868637085, 1.6927024126052856, 1.5730082988739014, 1.620988368988037, 1.6200956106185913, 1.6705124378204346, 1.6075966358184814, 1.5921839475631714, 1.6504385471343994, 1.5213770866394043, 1.5762656927108765, 1.6242426633834839, 1.5584405660629272, 1.5932778120040894, 1.6416820287704468]",sae,Pre-16
