agent,scienceagentbench.1,scienceagentbench.12,scienceagentbench.16,scienceagentbench.20,scienceagentbench.24,scienceagentbench.39,scienceagentbench.43,scienceagentbench.44,scienceagentbench.52,scienceagentbench.55,scienceagentbench.56,scienceagentbench.63,scienceagentbench.64,scienceagentbench.69,scienceagentbench.73,scienceagentbench.74,scienceagentbench.84,scienceagentbench.89,scienceagentbench.95,scienceagentbench.96,scienceagentbench.97,scienceagentbench.99,scienceagentbench.100,scienceagentbench.102
scienceagentbench.gpt-5-codex_sab_example_agent,0.44336584210395813,0.4698805809020996,0.8455852270126343,,0.4797945022583008,0.45672085881233215,0.7488240003585815,0.7327350974082947,0.4609026610851288,0.4530338644981384,0.4828394651412964,0.4711722135543823,0.4576908349990845,0.797897219657898,1.0,0.4501044750213623,0.4597913324832916,0.7878063917160034,0.4602010250091553,1.0,0.824514627456665,0.4858373999595642,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5.1-codex_sab_example_agent,0.7655202150344849,0.4698805809020996,0.8245865106582642,1.0,0.4797945022583008,0.45672085881233215,0.7631304860115051,0.7298663258552551,0.4609026610851288,0.7483360171318054,0.4828394651412964,0.4711722135543823,0.4576908349990845,0.8094597458839417,1.0,0.4501044750213623,0.4597913324832916,0.7899287939071655,0.4602010250091553,1.0,0.809140682220459,0.7672203779220581,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5_1_sab_example_agent,,,,,,,,,,,,,,0.809225857257843,,,,,,,0.8178227543830872,,,
scienceagentbench.gpt-5_2_sab_example_agent,0.7813029289245605,0.4698805809020996,,0.7923123836517334,0.4797945022583008,0.45672085881233215,0.749914824962616,0.4901660978794098,,0.4530338644981384,,0.8079928159713745,0.4576908349990845,1.0,0.7869060039520264,0.4501044750213623,0.4597913324832916,0.8034667372703552,0.4602010250091553,1.0,1.0,0.7445628046989441,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5_sab_example_agent,,,,,,,,,,,,,,1.0,,,,0.7835002541542053,,1.0,0.8291610479354858,,,
scienceagentbench.gpt_4_1_sab_example_agent,0.7785592079162598,0.8187892436981201,0.8411577939987183,0.7779184579849243,0.7761796712875366,0.7666277885437012,0.7580018639564514,0.759848952293396,0.7980958819389343,0.7672895789146423,1.0,0.8503550887107849,0.813385546207428,0.817717969417572,1.0,0.7946838140487671,,0.7874165177345276,0.8167382478713989,1.0,1.0,0.768214762210846,0.7677728533744812,0.7914550304412842
scienceagentbench.o3-mini_sab_example_agent,,0.7864654064178467,0.823586106300354,1.0,0.7832361459732056,1.0,0.7727307677268982,,0.8032442927360535,,0.7667320966720581,1.0,0.8166363835334778,0.8000931143760681,,0.8003199696540833,0.8304372429847717,0.45742395520210266,0.8172044157981873,1.0,0.7859377861022949,0.7967473268508911,0.7621461749076843,0.7812737226486206
scienceagentbench.o4-mini_sab_example_agent,0.7892546653747559,0.8275781869888306,,1.0,0.7526425719261169,0.7614274024963379,0.7624954581260681,0.7660172581672668,0.8208795189857483,0.7408778071403503,0.7640439867973328,1.0,0.4576908349990845,0.8257080316543579,0.8271888494491577,0.4501044750213623,0.8359087109565735,0.8522724509239197,0.8265915513038635,1.0,0.8484389185905457,0.8046196103096008,0.7458171248435974,0.833777904510498
