agent,scienceagentbench.1,scienceagentbench.12,scienceagentbench.16,scienceagentbench.20,scienceagentbench.24,scienceagentbench.39,scienceagentbench.43,scienceagentbench.44,scienceagentbench.52,scienceagentbench.55,scienceagentbench.56,scienceagentbench.63,scienceagentbench.64,scienceagentbench.69,scienceagentbench.73,scienceagentbench.74,scienceagentbench.84,scienceagentbench.89,scienceagentbench.95,scienceagentbench.96,scienceagentbench.97,scienceagentbench.99,scienceagentbench.100,scienceagentbench.102
scienceagentbench.gpt-5-codex_sab_example_agent,0.7799451351165771,0.4698805809020996,0.8228163719177246,1.0,0.4797945022583008,0.45672085881233215,0.7613965272903442,0.4901660978794098,0.4609026610851288,0.4530338644981384,0.789218544960022,0.4711722135543823,0.4576908349990845,0.7990618348121643,0.7997716665267944,0.4501044750213623,0.4597913324832916,0.45742395520210266,0.4602010250091553,0.7668955326080322,0.8231614232063293,0.4858373999595642,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5.1-codex_sab_example_agent,0.44336584210395813,0.4698805809020996,0.8418220281600952,1.0,0.4797945022583008,0.45672085881233215,0.7733685374259949,0.7345722913742065,0.4609026610851288,0.4530338644981384,0.4828394651412964,0.4711722135543823,0.4576908349990845,0.8142405152320862,0.7885927557945251,0.4501044750213623,0.4597913324832916,0.45742395520210266,0.4602010250091553,1.0,1.0,0.4858373999595642,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5_1_sab_example_agent,0.7392370104789734,0.8156304359436035,0.8407343626022339,0.7843678593635559,0.4797945022583008,0.45672085881233215,0.7530189156532288,0.4901660978794098,0.4609026610851288,0.4530338644981384,0.7766073942184448,0.4711722135543823,0.4576908349990845,1.0,1.0,0.4501044750213623,0.4597913324832916,0.7973355054855347,0.4602010250091553,0.8036548495292664,0.8001797199249268,0.4858373999595642,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5_2_sab_example_agent,0.44336584210395813,0.817775309085846,0.8316507935523987,0.7818295359611511,0.4797945022583008,0.45672085881233215,0.7723125219345093,0.4901660978794098,0.4609026610851288,0.4530338644981384,0.7891038656234741,1.0,0.4576908349990845,1.0,1.0,0.4501044750213623,0.4597913324832916,0.45742395520210266,0.4602010250091553,1.0,0.8110990524291992,0.4858373999595642,1.0,0.476518452167511
scienceagentbench.gpt-5_sab_example_agent,0.7682763338088989,0.4698805809020996,0.836333692073822,1.0,0.4797945022583008,0.45672085881233215,,0.4901660978794098,,0.4530338644981384,0.4828394651412964,0.8394882678985596,0.4576908349990845,1.0,0.771926999092102,0.4501044750213623,0.4597913324832916,0.791313886642456,0.4602010250091553,0.8124485015869141,1.0,0.4858373999595642,0.47787317633628845,0.476518452167511
scienceagentbench.gpt_4_1_sab_example_agent,0.7731760144233704,0.8151130676269531,0.8410686254501343,0.7782617211341858,0.7688155770301819,1.0,,0.7586057782173157,0.8130493760108948,0.7703208327293396,0.7697553634643555,0.8359968066215515,0.8259766697883606,0.8152825832366943,,0.7996152639389038,,0.7842485308647156,0.8162258863449097,1.0,1.0,0.7700396180152893,0.7668702006340027,0.7661460041999817
scienceagentbench.o3-mini_sab_example_agent,0.7804327011108398,0.7878015041351318,1.0,1.0,0.7710598111152649,1.0,0.7726296186447144,,0.7915443181991577,0.7582104802131653,0.7671040296554565,0.8372959494590759,0.8078833222389221,0.8231319189071655,,0.4501044750213623,0.82222580909729,0.7893189191818237,0.8262060880661011,1.0,0.7847262024879456,0.7690625786781311,0.7618042230606079,0.7807389497756958
scienceagentbench.o4-mini_sab_example_agent,0.8373333811759949,0.8322083950042725,0.8676449060440063,1.0,0.7872403264045715,0.7815982699394226,0.7696423530578613,0.7533824443817139,0.8173526525497437,0.772861123085022,0.7980318069458008,0.8619323372840881,0.830621600151062,1.0,0.8069598078727722,0.4501044750213623,1.0,0.8025071620941162,0.8205912113189697,1.0,0.8366892337799072,0.7684968113899231,0.7683296203613281,0.8091734647750854
