agent,scienceagentbench.1,scienceagentbench.12,scienceagentbench.16,scienceagentbench.20,scienceagentbench.24,scienceagentbench.39,scienceagentbench.43,scienceagentbench.44,scienceagentbench.52,scienceagentbench.55,scienceagentbench.56,scienceagentbench.63,scienceagentbench.64,scienceagentbench.69,scienceagentbench.73,scienceagentbench.74,scienceagentbench.84,scienceagentbench.89,scienceagentbench.95,scienceagentbench.96,scienceagentbench.97,scienceagentbench.99,scienceagentbench.100,scienceagentbench.102
scienceagentbench.gpt-5-codex_sab_example_agent,0.7899569869041443,0.4698805809020996,,0.4680478870868683,,,0.7568877935409546,0.4901660978794098,0.4609026610851288,,,0.4711722135543823,,,,0.4501044750213623,0.4597913324832916,,,,0.8196958303451538,0.4858373999595642,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5.1-codex_sab_example_agent,,,,1.0,,,,,,,,0.4711722135543823,,0.8014248013496399,1.0,0.4501044750213623,,,0.4602010250091553,1.0,1.0,,,
scienceagentbench.gpt-5_1_sab_example_agent,,0.4698805809020996,,,0.4797945022583008,0.45672085881233215,,,0.4609026610851288,0.4530338644981384,0.4828394651412964,,,0.7944543957710266,,,0.4597913324832916,0.7934262156486511,,1.0,0.8221856355667114,0.7696455717086792,,
scienceagentbench.gpt-5_2_sab_example_agent,0.7760123014450073,,0.8462122082710266,,0.4797945022583008,,,0.7405270934104919,,,0.4828394651412964,0.4711722135543823,0.4576908349990845,,1.0,0.4501044750213623,0.4597913324832916,0.7811725735664368,,1.0,0.8059608936309814,,0.7635716199874878,0.476518452167511
scienceagentbench.gpt-5_sab_example_agent,0.7808952927589417,0.4698805809020996,0.8350843191146851,1.0,,,,,,,0.4828394651412964,0.4711722135543823,,,1.0,,0.4597913324832916,,,,,,,0.476518452167511
scienceagentbench.gpt_4_1_sab_example_agent,,,,,,,,,,,,,,,,0.8015856146812439,,,,,,,,0.7919098734855652
scienceagentbench.o3-mini_sab_example_agent,0.7895260453224182,,,,0.782053530216217,,0.7727777361869812,0.7649949789047241,,0.7523439526557922,,,0.8146143555641174,,1.0,,,0.8012568354606628,0.8152143955230713,1.0,0.8227311968803406,,0.7614509463310242,0.7872889637947083
scienceagentbench.o4-mini_sab_example_agent,,,,,,,0.7644489407539368,,,,1.0,,0.4576908349990845,,,,0.8229057192802429,0.8467761874198914,0.8350640535354614,,,,,
