seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,beta,1,32,0.7,raw,2,0.4582915413471911,0.5774472259650615,0.3855752318059965,0.7899780298738446
0,beta,1,32,0.7,raw,3,0.4572798387073852,0.567146538070586,0.3843911183086861,0.8052258501333407
0,beta,1,32,0.7,raw,4,0.4590787587620264,0.5604803441836277,0.399719289539967,0.8015848889748656
0,beta,1,32,0.7,raw,5,0.4570025247529152,0.5834574380067608,0.3954249919313737,0.8038648077268519
0,beta,1,32,0.7,raw,6,0.4554234451087315,0.577063092452072,0.3904368328835602,0.8013085351867462
0,beta,1,32,0.7,raw,7,0.4547891640809083,0.5873460511074864,0.4000308397444606,0.7907449116358762
0,beta,1,32,0.7,raw,8,0.4551842856293017,0.5764130203531665,0.3826316484149725,0.7926102997056833
0,beta,1,32,0.7,raw,9,0.4548680061888694,0.5743918871002056,0.3870206097898597,0.8004034765306546
0,beta,1,32,0.7,raw,10,0.4546060528513342,0.5793915325154244,0.382019837721915,0.7953185668292547
3,beta,1,32,0.7,raw,2,0.450523008955037,0.6354066177889255,0.4395739240980213,0.7301653521928866
39,beta,1,32,0.7,raw,2,0.4403074141317628,0.6245775484106686,0.4266597364497373,0.779018202444181
43,beta,1,32,0.7,raw,2,0.4496642847278493,0.6214752567693743,0.337556221482458,0.8886204235041445
17,beta,1,32,0.7,raw,2,0.4527237858821668,0.5604754504395124,0.3805107673144162,0.8384918547952499
0,beta,1,32,0.7,raw,11,0.4542508279911487,0.5583410160035931,0.3849571061391242,0.8012187202056072
3,beta,1,32,0.7,raw,3,0.4528853341675829,0.6338992861277253,0.4208542165516216,0.7418664865473376
39,beta,1,32,0.7,raw,3,0.4392180937521587,0.6143473693825356,0.4147915090652899,0.7877842520497087
43,beta,1,32,0.7,raw,3,0.442482454981205,0.6343253968253968,0.3291455927070321,0.8917346219671801
13,beta,1,32,0.7,raw,2,0.4505008314539935,0.6372248803827751,0.3410528531897386,0.857795391511232
17,beta,1,32,0.7,raw,3,0.4547065888163425,0.5571608955368851,0.3831942659339767,0.8418940766279047
0,beta,1,32,0.7,raw,12,0.4533057181307158,0.6010684821407465,0.3896834661279569,0.8057992842436887
3,beta,1,32,0.7,raw,4,0.4515786752146717,0.6334892919158789,0.4047787692275901,0.7654674162809332
49,beta,1,32,0.7,raw,2,0.4467261946952788,0.5754961222627737,0.3833426483031491,0.8217149475613481
39,beta,1,32,0.7,raw,4,0.4334075287273251,0.6411330836682498,0.4029427855854859,0.80583200123756
43,beta,1,32,0.7,raw,4,0.4428797913425927,0.6139005602240897,0.3391632523685062,0.8891237961005403
13,beta,1,32,0.7,raw,3,0.4543638066903092,0.6362918660287081,0.3635136465989891,0.8575062108127292
17,beta,1,32,0.7,raw,4,0.4535057671368445,0.5576161915399932,0.3649323994926393,0.8430822571534311
0,beta,1,32,0.7,raw,13,0.4542601113765988,0.5605985391107013,0.3810053618947396,0.8016677951113015
3,beta,1,32,0.7,raw,5,0.4500512411825362,0.6376254099942118,0.414733487003406,0.7527663547688579
1,beta,1,32,0.7,raw,2,0.4518497708243527,0.6017013591863891,0.4129737358932504,0.7604162576084822
39,beta,1,32,0.7,raw,5,0.4342882248081696,0.6281969309462915,0.4165558866418024,0.789208735110607
49,beta,1,32,0.7,raw,3,0.4456714722529531,0.5891993613138686,0.3724741908867505,0.8264433357091946
43,beta,1,32,0.7,raw,5,0.4405371456624426,0.6247782446311858,0.3488330212769538,0.8811839323467231
13,beta,1,32,0.7,raw,4,0.4536483964581205,0.6340191387559809,0.341325980468076,0.8622974092038329
17,beta,1,32,0.7,raw,5,0.4569194689607978,0.5520980039823223,0.3901265397253823,0.8417901919917931
6,beta,1,32,0.7,raw,2,0.4502413844036733,0.5562941070028349,0.3783505681218272,0.8044052521171625
3,beta,1,32,0.7,raw,6,0.4516414659086805,0.6201644800308701,0.406699262306758,0.7520246869433352
0,beta,1,32,0.7,raw,14,0.453850412135091,0.5795865541450961,0.3855423035200853,0.7979922897293115
26,beta,1,32,0.7,raw,2,0.4607052622087809,0.6082725905356936,0.3624409833090439,0.8543631535573664
7,beta,1,32,0.7,raw,2,0.4569029831829187,0.580823779620704,0.3793584347396706,0.8188224093542159
2,beta,1,32,0.7,raw,2,0.4634927623825652,0.5829300809796564,0.3686106272961539,0.8261643688354969
37,beta,1,32,0.7,raw,2,0.4478872551983395,0.6113321068072199,0.4244438304898069,0.7688254236736818
18,beta,1,32,0.7,raw,2,0.4855404798925898,0.5350674490351461,0.3566757502394414,0.8626926265085406
9,beta,1,32,0.7,raw,2,0.4660068514334568,0.5384652492191174,0.3700863868156779,0.822908772952492
34,beta,1,32,0.7,raw,2,0.4559833054153043,0.5594952976225247,0.381394348021338,0.8370341614906832
39,beta,1,32,0.7,raw,6,0.4363374420509996,0.6264386189258312,0.4174802367449556,0.7892280719847369
43,beta,1,32,0.7,raw,6,0.4415722256431036,0.6341503267973856,0.3373994840950687,0.8914191751401054
1,beta,1,32,0.7,raw,3,0.4618773173582507,0.5860184393118525,0.4766546848126116,0.7320243471431376
38,beta,1,32,0.7,raw,2,0.4647619512056578,0.5984770625058394,0.3694564033825868,0.8554677292918735
11,beta,1,32,0.7,raw,2,0.4633156318193338,0.6313487270296577,0.3804892869298374,0.8274236237647465
49,beta,1,32,0.7,raw,4,0.4477205919291894,0.5824133211678832,0.399016800655789,0.8216449445066694
23,beta,1,32,0.7,raw,2,0.4575078875221345,0.5530578033984973,0.3858539660781979,0.8331052468498245
30,beta,1,32,0.7,raw,2,0.451880785692671,0.5902711247365395,0.3574079500414591,0.8644769078398666
8,beta,1,32,0.7,raw,2,0.4599245709015759,0.5942000296926808,0.3686097783658132,0.8644364316239317
13,beta,1,32,0.7,raw,5,0.4581302568620659,0.5990311004784689,0.3649009774067177,0.8610946803896052
17,beta,1,32,0.7,raw,6,0.4625527641767586,0.5561046088096742,0.384675610852068,0.8468870319510183
27,beta,1,32,0.7,raw,2,0.4583900012039261,0.670878706937881,0.4071354020722082,0.7739133322264653
10,beta,1,32,0.7,raw,2,0.4393358540358947,0.5822505728618319,0.3957979809718225,0.7949359770318833
19,beta,1,32,0.7,raw,2,0.4588957193664602,0.5696889157354275,0.3800141761983989,0.8492217130214917
46,beta,1,32,0.7,raw,2,0.4639271105158378,0.5543619142572284,0.3552014739902194,0.8411217444619198
44,beta,1,32,0.7,raw,2,0.4492890510282475,0.5757290470723306,0.3935326316843773,0.7934569772509936
6,beta,1,32,0.7,raw,3,0.4558372387582174,0.5667893117799626,0.3934246255345261,0.8135537254292596
31,beta,1,32,0.7,raw,2,0.4385243413165265,0.5904351350355551,0.3779226691804325,0.8683865524402907
42,beta,1,32,0.7,raw,2,0.4512551466154333,0.6312647936605948,0.3558035730354075,0.8610387192851824
3,beta,1,32,0.7,raw,7,0.4557927623154054,0.6383971638047464,0.3951852495647342,0.7558323565832952
41,beta,1,32,0.7,raw,2,0.4440882065571779,0.5981717837956901,0.4028663389450843,0.8050952115369292
35,beta,1,32,0.7,raw,2,0.4495164631044777,0.6154589839029342,0.3983686050988605,0.8218536330029116
26,beta,1,32,0.7,raw,3,0.4701899029701912,0.6035172972347564,0.359057618017515,0.8609951992883959
0,beta,1,32,0.7,raw,15,0.4535949998996713,0.5690376569037657,0.3898587531679212,0.8034502770446725
40,beta,1,32,0.7,raw,2,0.4682412406572573,0.591388888888889,0.3999067033802541,0.7831580484954718
7,beta,1,32,0.7,raw,3,0.469767483457451,0.5701773152284711,0.3887964748617672,0.8343904205106201
4,beta,1,32,0.7,raw,2,0.4520280813771338,0.6308898141196277,0.3790364385893369,0.8257303181056542
2,beta,1,32,0.7,raw,3,0.4632927962306917,0.5689314635591547,0.3744764647123282,0.8117458141847402
18,beta,1,32,0.7,raw,3,0.4678658730556606,0.5441171133022805,0.3575463833763218,0.8616809498012545
15,beta,1,32,0.7,raw,2,0.4595963638904682,0.5434377967711301,0.3871462799557158,0.8327989581336313
25,beta,1,32,0.7,raw,2,0.4344725766806723,0.5667555026447869,0.3836848770327842,0.8179106492104198
34,beta,1,32,0.7,raw,3,0.4548055790433178,0.5596822244289971,0.3900505228512695,0.8392857142857143
37,beta,1,32,0.7,raw,3,0.4475683328999298,0.5900626522798469,0.3893618952228216,0.7906775526136032
5,beta,1,32,0.7,raw,2,0.4458736264063556,0.6183431952662721,0.4341031081207229,0.7496560287257961
12,beta,1,32,0.7,raw,2,0.4740813343729911,0.5889113833222284,0.3820991096997365,0.8489233193277311
