seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
3,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.4683823529411764,0.5100927947276782
6,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.6429324894514769,0.4917351748399471
2,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.6265917602996254,0.3642415920051668
10,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.6012820512820513,0.4638873607866673
0,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5902573529411765,0.5262906048891633
1,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.581453634085213,0.4583963401431134
5,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5571717171717172,0.5591673140467588
13,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.8440000000000001,0.3069046608872363
42,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5633433283358321,0.4659492426210632
15,bernoulli,54,none,0.1,1.0,pca,none,,54,31.0,10,0.6950757575757576,0.253479804872
8,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.6109189723320158,0.4692225776132617
4,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.7086776859504132,0.4003090752150632
47,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.4253731343283582,0.5937524845673627
30,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5202429149797572,0.454274511729866
7,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.5578512396694215,0.5073410486655165
12,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.4842342342342343,0.4967576938085166
19,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.6889175257731959,0.4022354424629944
39,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.475,0.5286935556103043
9,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,20,0.534324942791762,0.5279804483355567
38,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,5,0.5023017902813299,0.505238981071111
44,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.6123281786941581,0.4389131237617579
34,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.7127329192546583,0.2941320846148589
22,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.5817901234567902,0.4860580184492514
26,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.4414893617021277,0.3680804534603978
14,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.623125,0.3891863844013045
46,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.702226345083488,0.4676893951161472
43,bernoulli,54,none,0.1,1.0,pca,none,,54,31.0,20,0.4697966507177033,0.4943924062632955
21,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.7483277591973243,0.3316226801605985
32,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.4448192771084336,0.5194041448006192
23,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.590268886043534,0.4420409744989124
33,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.4394132653061224,0.5145992422025656
35,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,5,0.4494949494949495,0.3692335990602842
16,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.4775641025641026,0.4633913350021223
18,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.6039035591274396,0.4767242376061057
29,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.5526315789473684,0.5086337564557915
41,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.5046153846153847,0.5250685885448375
48,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.4797374429223744,0.5101655582437539
40,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5888888888888888,0.4921200115618626
27,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.455,0.5677346010576446
37,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,10,0.8398926654740608,0.3278595100093131
17,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.649008885850991,0.5168368807739295
11,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.450974025974026,0.6184572606257223
31,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.4468587623996221,0.505440557009048
36,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5344827586206897,0.5658859494015579
45,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.510670731707317,0.4844241117375269
28,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5545122587376109,0.5164513180179195
20,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.5595975232198143,0.5512993722547767
24,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5298876404494383,0.4562791031216816
25,bernoulli,54,none,0.1,1.0,pca,none,,54,31.0,5,0.4538352272727272,0.5802665173333968
49,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5704453441295546,0.4429098026136115
