seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
2,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,20,0.6704119850187267,0.3680177797668965
3,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.5224264705882353,0.501095555025376
7,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6039944903581267,0.5062283381784434
1,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6040100250626567,0.4336384243331839
5,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.4896969696969697,0.5547934417562513
9,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,20,0.6418764302059496,0.4743536114802598
0,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.5466911764705883,0.5187963867130055
15,bernoulli,54,none,0.1,1.0,sae,none,,54,31.0,5,0.4583333333333333,0.2661062397156469
47,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.4612421762156957,0.5950591061189514
42,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.5610944527736131,0.4656250422432899
6,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.7167721518987342,0.4618916899281454
10,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.6376068376068376,0.4401016536242123
12,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.4408783783783784,0.5094941391893246
4,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.7277892561983471,0.3937812323520676
8,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.650691699604743,0.4461629175921161
19,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6505154639175258,0.3906762470961446
39,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.4428571428571428,0.5264439854127864
30,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6299595141700405,0.3693966457072659
23,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,50,0.5140845070422535,0.4673821359606388
43,bernoulli,54,none,0.1,1.0,sae,none,,54,31.0,10,0.5035885167464115,0.4926718039678178
35,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,5,0.5631313131313131,0.3605653082370751
27,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.478,0.5341267672865948
41,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,5,0.5574358974358975,0.5058272362592446
21,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.7809364548494984,0.3210165729262689
31,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.4208786017949929,0.5061013662878715
29,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.619969040247678,0.5060943882400243
48,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.4931506849315068,0.5140312011373643
34,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,10,0.7453416149068323,0.2983012447579616
11,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.4788961038961039,0.6121158095595507
40,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.6679738562091503,0.3921574858468846
37,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,50,0.8220035778175314,0.3727687577888566
28,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.5649452269170578,0.5107316842102373
18,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.5347301951779564,0.5346707836059608
33,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.4022108843537415,0.5160709244626157
17,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.6288448393711552,0.430335042441988
22,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,50,0.5925925925925926,0.4835382586858595
26,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.4382978723404255,0.368961351246969
38,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,20,0.5314578005115089,0.460268148861127
14,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.645625,0.3639626419250524
46,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.8450834879406308,0.2929710388094187
36,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5067733990147782,0.5713818336216702
45,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5256968641114983,0.4942241643319008
25,bernoulli,54,none,0.1,1.0,sae,none,,54,31.0,10,0.4048295454545454,0.5078088026645748
13,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.8160000000000001,0.3096210185500705
16,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.5142450142450143,0.4632254890219848
49,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5396761133603238,0.4476158736363044
44,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,20,0.5906357388316151,0.4427077424288527
20,bernoulli,54,none,0.1,1.0,sae,none,,54,30.0,10,0.5584365325077398,0.5553116845944439
32,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,10,0.3855421686746988,0.5177170764893515
24,bernoulli,54,none,0.1,1.0,sae,none,,54,29.0,5,0.5566292134831461,0.45600559207243846
