seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
3,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.7188646031978876,0.273005621308138
2,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,2,0.7581990254872563,0.2257968032654129
4,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6489891899480557,0.2872603402314312
0,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6412179507005227,0.2980711830795741
1,beta,54,none,0.5,1.0,sae,none,,54,29.0,20,2,0.6491882691804138,0.31956701055261
5,beta,54,none,0.5,1.0,sae,none,,54,29.0,5,2,0.6419788975021533,0.3166733426825025
19,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.7262934002540129,0.29375527661231
7,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6914144736842105,0.278897606958844
23,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,2,0.6489751243781094,0.2699370301294002
43,beta,54,none,0.5,1.0,sae,none,,54,31.0,10,2,0.6970091853923657,0.2508565118341752
6,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6949994979415604,0.2815059450954806
36,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.7079973671219352,0.2941132506136622
27,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.7354818230419675,0.2746973984619782
31,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6754672410199403,0.308429094642582
15,beta,54,none,0.5,1.0,sae,none,,54,31.0,50,2,0.7731521118721462,0.2154772435368362
16,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6979076479076479,0.2936330131153529
39,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6461070559610705,0.2985495471823776
11,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6620267260579065,0.2879268012745078
47,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6796206338191071,0.2925866368969305
35,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,2,0.6361924328026023,0.2531793312350167
26,beta,54,none,0.5,1.0,sae,none,,54,29.0,20,2,0.5997974011457314,0.3007872196942719
24,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6907042253521126,0.2794721360281407
48,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6584505267402591,0.2946481002407174
8,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.587032967032967,0.2948585088499931
14,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.5597048384083692,0.2726071283419841
28,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.728907803845249,0.2666183857622727
44,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6717959402345378,0.2951651826378212
40,beta,54,none,0.5,1.0,sae,none,,54,29.0,5,2,0.5867838657861859,0.3319321428375542
20,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,2,0.6587305122494432,0.2469505728565908
12,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6476062576571482,0.300528407648764
32,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.7124041967408289,0.2874712577218626
13,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6731385323270764,0.2780020115054036
34,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,2,0.6623025379950587,0.2991008137681987
38,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,2,0.6421389971094633,0.301459204815965
49,beta,54,none,0.5,1.0,sae,none,,54,29.0,5,2,0.5609569695962785,0.325534563410799
30,beta,54,none,0.5,1.0,sae,none,,54,29.0,20,2,0.7139959432048683,0.2716560232797166
10,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.656065634218289,0.2944050612154859
22,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.7704005553270259,0.2602438718997727
46,beta,54,none,0.5,1.0,sae,none,,54,29.0,20,2,0.7335807705903146,0.2656482097358985
18,beta,54,none,0.5,1.0,sae,none,,54,29.0,10,2,0.658753450022709,0.3133796589653031
42,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6221750690254627,0.2905926927431816
33,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.7025136487716106,0.26756803117634
37,beta,54,none,0.5,1.0,sae,none,,54,30.0,20,2,0.7288873852920033,0.2781831503737819
21,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.5696633825944171,0.2878679517619409
29,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6115210528317676,0.3037155249147994
25,beta,54,none,0.5,1.0,sae,none,,54,31.0,50,2,0.6686744896542147,0.2454883151934889
17,beta,54,none,0.5,1.0,sae,none,,54,29.0,5,2,0.7062657999277717,0.2907204250856174
41,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,2,0.6846479791395045,0.2913176486238202
9,beta,54,none,0.5,1.0,sae,none,,54,30.0,50,2,0.6843166512078074,0.2905534876752778
45,beta,54,none,0.5,1.0,sae,none,,54,29.0,50,2,0.6954247636065818,0.29090327455943604
