seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive,knn_selection_version
1,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3070467185474828,2.0
2,beta,54,none,0.3,1.0,pca,none,,54,30.0,50,0.5,0.2823065146216477,2.0
4,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3163540290783652,2.0
3,beta,54,none,0.3,1.0,pca,none,,54,29.0,20,0.5,0.3069654554384247,2.0
6,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3156706182164721,2.0
7,beta,54,none,0.3,1.0,pca,none,,54,29.0,10,0.5,0.2912352200674987,2.0
14,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.2784928038290623,2.0
0,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3218109738455786,2.0
19,beta,54,none,0.3,1.0,pca,none,,54,29.0,10,0.5,0.293676817685704,2.0
16,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3327926320875162,2.0
20,beta,54,none,0.3,1.0,pca,none,,54,30.0,5,0.5,0.2974510627054303,2.0
5,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3329334679451265,2.0
42,beta,54,none,0.3,1.0,pca,none,,54,29.0,10,0.5,0.2841466379774936,2.0
12,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3153570817936682,2.0
8,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.2791735903868226,2.0
34,beta,54,none,0.3,1.0,pca,none,,54,30.0,50,0.5,0.3084302903891281,2.0
10,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.2912594842389803,2.0
36,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3019403565977795,2.0
48,beta,54,none,0.3,1.0,pca,none,,54,29.0,20,0.5,0.2995184361239686,2.0
24,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3429788153524792,2.0
28,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3551420869701094,2.0
32,beta,54,none,0.3,1.0,pca,none,,54,29.0,10,0.5,0.2816567922917284,2.0
26,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3257030727160424,2.0
46,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.2851089542829226,2.0
40,beta,54,none,0.3,1.0,pca,none,,54,29.0,10,0.5,0.3130611626430283,2.0
44,beta,54,none,0.3,1.0,pca,none,,54,29.0,10,0.5,0.2981250570405149,2.0
22,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.2735880845821499,2.0
30,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.278258855626514,2.0
45,beta,54,none,0.3,1.0,pca,none,,54,29.0,5,0.5,0.3239483337555849,2.0
18,beta,54,none,0.3,1.0,pca,none,,54,29.0,20,0.5,0.3051279747711283,2.0
38,beta,54,none,0.3,1.0,pca,none,,54,30.0,50,0.5,0.2723334229394056,2.0
23,beta,54,none,0.3,1.0,pca,none,,54,30.0,50,0.5,0.2665373057526033,2.0
27,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.3314674976951353,2.0
47,beta,54,none,0.3,1.0,pca,none,,54,29.0,20,0.5,0.293638252754963,2.0
31,beta,54,none,0.3,1.0,pca,none,,54,29.0,20,0.5,0.3185216104161674,2.0
11,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.2711055087966508,2.0
35,beta,54,none,0.3,1.0,pca,none,,54,30.0,5,0.5,0.2774637392555936,2.0
15,beta,54,none,0.3,1.0,pca,none,,54,31.0,20,0.5,0.2595471632302908,2.0
43,beta,54,none,0.3,1.0,pca,none,,54,31.0,50,0.5,0.2454559978594058,2.0
39,beta,54,none,0.3,1.0,pca,none,,54,29.0,10,0.5,0.2608653288530525,2.0
9,beta,54,none,0.3,1.0,pca,none,,54,30.0,10,0.5,0.3132752220544202,2.0
29,beta,54,none,0.3,1.0,pca,none,,54,29.0,20,0.5,0.2884926333693477,2.0
17,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.2791807026442329,2.0
37,beta,54,none,0.3,1.0,pca,none,,54,30.0,20,0.5,0.2851426369539998,2.0
49,beta,54,none,0.3,1.0,pca,none,,54,29.0,20,0.5,0.2782463243084057,2.0
13,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.273558453647389,2.0
41,beta,54,none,0.3,1.0,pca,none,,54,30.0,20,0.5,0.3327965387806268,2.0
21,beta,54,none,0.3,1.0,pca,none,,54,29.0,50,0.5,0.2887319143625911,2.0
25,beta,54,none,0.3,1.0,pca,none,,54,31.0,50,0.5,0.2826772608837232,2.0
33,beta,54,none,0.3,1.0,pca,none,,54,29.0,20,0.5,0.2834788722932009,2.0
