seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
0,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.7249102195355791,0.2866962340866334
1,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6860074634970699,0.2995268935721027
5,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6419055010440342,0.287072107919624
2,beta,54,none,1.0,1.0,sae,none,,54,30.0,5,2,0.6514397373936102,0.2598885123623914
6,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.682571565621092,0.2873527896324198
4,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.682864584829594,0.2845707198894781
12,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.681358504241079,0.2918299220928951
20,beta,54,none,1.0,1.0,sae,none,,54,30.0,20,2,0.7487537124860865,0.2457081710830958
23,beta,54,none,1.0,1.0,sae,none,,54,30.0,5,2,0.6353968901054103,0.2858168253543177
13,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.7123870281765019,0.2758104222459501
48,beta,54,none,1.0,1.0,sae,none,,54,29.0,20,2,0.6614385098177602,0.2942888020906175
14,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.7120985708851817,0.275320842369719
28,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.7053040179168338,0.2954778798557271
16,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6673055768525618,0.2851360000318046
7,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.700942760942761,0.2715432905859097
3,beta,54,none,1.0,1.0,sae,none,,54,29.0,20,2,0.6322193909981815,0.2997413344653846
11,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.667998291792841,0.2822330038530181
36,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6905552794706142,0.2930861555726832
30,beta,54,none,1.0,1.0,sae,none,,54,29.0,20,2,0.6771328852119958,0.2796670554589929
32,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6560327935522036,0.2760380783687544
24,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6649955302939332,0.2939402177438853
44,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6604346584042016,0.2770744413129802
8,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6747327044025156,0.2788382546168615
40,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6608576343381389,0.297239168070014
42,beta,54,none,1.0,1.0,sae,none,,54,29.0,10,2,0.734509147483831,0.2712806650925979
29,beta,54,none,1.0,1.0,sae,none,,54,29.0,10,2,0.6972775530839231,0.2935181489033304
18,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.7160862001633117,0.2734317642700253
10,beta,54,none,1.0,1.0,sae,none,,54,29.0,20,2,0.6621995269147168,0.2873292068402164
17,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6658812726410429,0.2809426031826685
26,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6888827621309807,0.2882641128160446
38,beta,54,none,1.0,1.0,sae,none,,54,30.0,50,2,0.6721091288565336,0.2955481845182348
46,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6799653620214848,0.286564199074437
22,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6698146083077781,0.2968349304262455
34,beta,54,none,1.0,1.0,sae,none,,54,30.0,50,2,0.7000477343640852,0.2911824893679974
33,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6401212171188257,0.3002760719569834
47,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6887322761976675,0.2904912076643776
45,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6645057153789655,0.2922753456985208
9,beta,54,none,1.0,1.0,sae,none,,54,30.0,50,2,0.631222786647315,0.2942354411669583
15,beta,54,none,1.0,1.0,sae,none,,54,31.0,20,2,0.6709690875963904,0.2590460023585169
35,beta,54,none,1.0,1.0,sae,none,,54,30.0,5,2,0.6266302279724634,0.2779461403411495
37,beta,54,none,1.0,1.0,sae,none,,54,30.0,10,2,0.7369109887430594,0.2789001581718158
43,beta,54,none,1.0,1.0,sae,none,,54,31.0,10,2,0.6784301950075351,0.2637176191421204
27,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.668144854384489,0.2792274282053574
49,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.6858246356154306,0.2792197167583138
21,beta,54,none,1.0,1.0,sae,none,,54,29.0,5,2,0.5718428064186103,0.3159350902039099
41,beta,54,none,1.0,1.0,sae,none,,54,30.0,50,2,0.6883573539717847,0.2772738140205001
25,beta,54,none,1.0,1.0,sae,none,,54,31.0,10,2,0.7384517083669625,0.265517437417927
19,beta,54,none,1.0,1.0,sae,none,,54,29.0,20,2,0.7207174666006927,0.2670133017260827
31,beta,54,none,1.0,1.0,sae,none,,54,29.0,50,2,0.7206552432293672,0.2748493123101591
39,beta,54,none,1.0,1.0,sae,none,,54,29.0,20,2,0.7249523809523809,0.28843002460501055
