seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
2,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.7888296052350199,0.3671716524316081
1,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.6775947381911229,0.4163910868390681
6,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7354277662617992,0.3980247379095818
11,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.710874291482258,0.3938632635670018
3,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.6741359392877476,0.4032014759475699
0,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7549887063488195,0.3982855750261015
9,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,10,0.7070270924044508,0.3978065281709668
8,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.6953852201257862,0.3954373143790906
14,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7631681428752558,0.3699142584172696
4,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.701691133519109,0.4007001285362846
39,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,20,0.7626109175377467,0.3887386743852175
18,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7142248527912604,0.3878261047669679
10,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,20,0.7385224875335634,0.3888057688976796
19,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7412320633349827,0.368886446358661
12,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,20,0.7090415954157843,0.3982162048035785
31,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,20,0.7473580627219442,0.3730200313476758
46,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7570855729698945,0.3890297741895284
7,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7302209595959597,0.3759070592274233
42,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7635196226968379,0.3805613990475822
15,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,50,0.7812912170493654,0.3724078152024985
34,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,50,0.7186816001490244,0.3916111514470484
38,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,50,0.6897247312472226,0.3938547888085591
26,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.6951560909399389,0.4149435135304626
30,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7175112030334367,0.383571359171256
22,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7196843636743797,0.4072589083845277
35,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,50,0.7531336123891561,0.3771858090139187
23,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,50,0.738611612602644,0.391773899427792
47,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10,0.6869853655028585,0.3989130809541234
27,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7360333293274046,0.3890042441389092
43,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,50,0.7452607843359433,0.3925700969729236
44,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.6897949765970071,0.3814327911806364
20,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,50,0.7732653524158195,0.3605151748360126
16,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7049040523573009,0.3985219379785778
21,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.6948287841734098,0.379737237725892
36,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,20,0.6802990871759997,0.4172973766720256
32,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.6947579303460515,0.3803708978733249
48,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,20,0.7289939001335922,0.3826849588736248
24,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,20,0.719510934101856,0.4216744688063618
28,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7121586274903062,0.4155313422148525
5,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.664331448528189,0.4089429074664061
40,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7086080848623854,0.387192195497479
45,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7039548047447102,0.408246909535724
29,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,20,0.7296663296258847,0.3870696200407807
37,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,50,0.7346246383012003,0.3915951507119554
49,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7311811271016293,0.3914877138621576
33,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.6689618207306011,0.4083177688447876
25,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,50,0.7807640570352434,0.3843898971896207
17,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,50,0.7109186587420915,0.3873647823063268
13,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,10,0.746246420057965,0.4021060760107763
41,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,20,0.736780523477254,0.3641838632745408
