seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4354051607458242,0.5409908722838457,0.3138740728699585,0.8970994444810398
5,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4234137905000391,0.6092189947719079,0.3021506187986558,0.9077756164239524
4,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4392849579221968,0.5557684953413989,0.300249633143262,0.9206305029855276
0,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4367418361560253,0.5568306141842951,0.3143227111301629,0.9062117120084316
5,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4254389620694597,0.6161268708831135,0.3024453290685542,0.914378844435098
4,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4339240251086563,0.5752068557919622,0.3002602908334636,0.9154437809938266
0,bernoulli,54,none,0.7,1.0,pca,none,,4,0.438458975458344,0.5464371561134935,0.3126144557205764,0.8985486243769624
5,bernoulli,54,none,0.7,1.0,pca,none,,4,0.424339372827642,0.6096342222977181,0.3012268555523473,0.9108721938909626
4,bernoulli,54,none,0.7,1.0,pca,none,,4,0.4400627654727264,0.5657027882074817,0.299811993736681,0.9167999190365348
0,bernoulli,54,none,0.7,1.0,pca,none,,5,0.4393168768008725,0.5545227314470984,0.3155233403586204,0.9038183694530444
5,bernoulli,54,none,0.7,1.0,pca,none,,5,0.4251196734849862,0.6200243474321953,0.3000454510591077,0.9142999842279584
4,bernoulli,54,none,0.7,1.0,pca,none,,5,0.4396829978750333,0.5505971005423446,0.2951518923880546,0.9221637486084404
0,bernoulli,54,none,0.7,1.0,pca,none,,6,0.4392222666998268,0.5614463796586889,0.314752850532501,0.9051226313593748
5,bernoulli,54,none,0.7,1.0,pca,none,,6,0.4268495125094281,0.6308297000924824,0.3020175322305124,0.9098470111981496
4,bernoulli,54,none,0.7,1.0,pca,none,,6,0.4378049843283968,0.5876442775691837,0.2973849033456084,0.9204685760550552
0,bernoulli,54,none,0.7,1.0,pca,none,,7,0.4410362211812332,0.5649840684219353,0.3162921770528321,0.8917243045034362
5,bernoulli,54,none,0.7,1.0,pca,none,,7,0.428095747651409,0.6081478964951021,0.3029776303434387,0.9080227117396562
4,bernoulli,54,none,0.7,1.0,pca,none,,7,0.4401182100963486,0.5325667501042971,0.2941199002810729,0.9232972371217488
0,bernoulli,54,none,0.7,1.0,pca,none,,8,0.4419687451169285,0.5665692404749926,0.3151733727028316,0.9065718112552972
5,bernoulli,54,none,0.7,1.0,pca,none,,8,0.4280608337933571,0.6348404205122398,0.3071904931839403,0.9077493296882392
4,bernoulli,54,none,0.7,1.0,pca,none,,8,0.4393438076109061,0.5848977889027952,0.2961194185791313,0.9140724623013864
0,bernoulli,54,none,0.7,1.0,pca,none,,9,0.4419460877749547,0.5651677407505011,0.3158509125803689,0.9023384493775114
8,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4273988287263922,0.5844970792259949,0.3155550751797638,0.910585759200395
40,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4439826650886963,0.5628686440677967,0.3034546067850013,0.9223786931746868
5,bernoulli,54,none,0.7,1.0,pca,none,,9,0.4301379530313507,0.6117056414321576,0.3023471570870299,0.9069764996582724
4,bernoulli,54,none,0.7,1.0,pca,none,,9,0.4390696229730232,0.5582846613822834,0.2964027061109781,0.9189909928144924
36,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4466072300638332,0.5701569703914932,0.3425159954770169,0.8737986624739803
9,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4546156895355154,0.5969422911283376,0.3295739968340229,0.8959231989687144
7,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4426460072644871,0.5357553928669302,0.2984147547497542,0.9163755352169428
0,bernoulli,54,none,0.7,1.0,pca,none,,10,0.4428480787931772,0.5594100125376328,0.3142406859629815,0.8988867663526777
2,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4092581043349778,0.5476655982905984,0.2694438848019935,0.9312841922564984
8,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4187275780895139,0.5671869295363271,0.3109844411947558,0.9104211957698536
10,bernoulli,54,none,0.7,1.0,pca,none,,2,0.42999358979149,0.6083872041068542,0.2936729994760201,0.9215247747747748
40,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4471030127089155,0.5446059322033898,0.3038050024445076,0.916821045761478
5,bernoulli,54,none,0.7,1.0,pca,none,,10,0.4316749213907183,0.5912887152482872,0.3031787809857313,0.91286472845802
4,bernoulli,54,none,0.7,1.0,pca,none,,10,0.4402811345448106,0.5579022389097483,0.2952844778016306,0.9158840198360492
9,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4544239991383061,0.5833237630395254,0.3344138434834582,0.8897689523526203
36,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4423011889745095,0.5585107800548997,0.3351634333803296,0.8701595878175885
7,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4446377242881422,0.5329483615863446,0.300146014224209,0.9097868873509474
11,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4283716514563387,0.6100148707389614,0.2986337865061372,0.9107516738375168
0,bernoulli,54,none,0.7,1.0,pca,none,,11,0.4417064287473084,0.5837785390862701,0.3129641661972497,0.9051226313593748
2,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4113668287712332,0.576298076923077,0.2741251880977349,0.9289152882264298
10,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4295356135252515,0.6180443324777387,0.2906859533932736,0.9321621621621622
8,bernoulli,54,none,0.7,1.0,pca,none,,4,0.4242484473973886,0.5706964220518438,0.3058606938203365,0.9123071792961884
6,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4180780250094975,0.5899394229931143,0.2985101766121541,0.9226482682071592
40,bernoulli,54,none,0.7,1.0,pca,none,,4,0.447406047116784,0.5387245762711864,0.3013802545944588,0.917358234806838
38,bernoulli,54,none,0.7,1.0,pca,none,,2,0.419288690159111,0.6117988334574337,0.2815551427034482,0.92782410443799
5,bernoulli,54,none,0.7,1.0,pca,none,,11,0.4317756545193016,0.5937800804031482,0.303179714829537,0.9102781136638454
7,bernoulli,54,none,0.7,1.0,pca,none,,4,0.4447327738626765,0.5114277884351877,0.2948291203235749,0.916920161351027
3,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4295952958101174,0.5886787108145537,0.33737702557626,0.8673128019323673
4,bernoulli,54,none,0.7,1.0,pca,none,,11,0.44028132069035,0.557133048254763,0.2927214277920171,0.9191276186620788
9,bernoulli,54,none,0.7,1.0,pca,none,,4,0.4544499199347478,0.5896353718059145,0.3293927656047783,0.8923595617036045
36,bernoulli,54,none,0.7,1.0,pca,none,,4,0.4403280576525373,0.5372504863683607,0.343393596206713,0.8577107046370521
15,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4032355674400529,0.5408082171240065,0.259202605141945,0.950082642518459
46,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4248519345021614,0.5924208412098297,0.2885301946891128,0.9265236351889738
11,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4299026124199578,0.6086666993496095,0.3020427556024632,0.9104893817730024
12,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4326336687449009,0.5794522756587434,0.3288133190915597,0.8822953062318598
31,bernoulli,54,none,0.7,1.0,pca,none,,2,0.431547508725182,0.5880149812734082,0.3227371580825295,0.8881140554780722
0,bernoulli,54,none,0.7,1.0,pca,none,,12,0.4428603434913973,0.5620093752745102,0.3146765252996257,0.8951584217113497
19,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4220453201089615,0.5976714809044592,0.2951928214119131,0.9171404025079056
43,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4276456000465768,0.5510977701543739,0.2437117586337559,0.9581232658567624
16,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4462031442421998,0.5434742527439157,0.3212202862345536,0.8853654490561029
26,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4311369637222673,0.5833741318972239,0.3075106602852334,0.9078917201187944
2,bernoulli,54,none,0.7,1.0,pca,none,,4,0.4106379087732846,0.6031303418803419,0.2697033125616665,0.9300938766176272
28,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4555973970557803,0.5525934262986207,0.3331944342639235,0.880936077657389
35,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4304464919468082,0.5328898697968041,0.2894971518038776,0.9087072649572652
10,bernoulli,54,none,0.7,1.0,pca,none,,4,0.4341760110978305,0.603740849890674,0.3057652388266203,0.9098828828828828
39,bernoulli,54,none,0.7,1.0,pca,none,,2,0.435239435322969,0.5717049139875916,0.3181826797386989,0.894390632965515
6,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4199601799105876,0.5980998866904907,0.2971281302603752,0.9186801543856108
8,bernoulli,54,none,0.7,1.0,pca,none,,5,0.4188679265751535,0.5973119751734209,0.3038237383705549,0.9154317191681752
40,bernoulli,54,none,0.7,1.0,pca,none,,5,0.4462558725649171,0.5617076271186441,0.3036232358638605,0.9152094786253984
18,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4140959672178305,0.6298525798525798,0.3080619261332495,0.906977883233924
38,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4181725014303209,0.6102113841317118,0.2813957287157521,0.9225251673485536
24,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4114277341385677,0.5578414292546285,0.3071197484141497,0.9030102607080568
14,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4227588190651121,0.6039941896589364,0.2919159473923419,0.9267590909301174
20,bernoulli,54,none,0.7,1.0,pca,none,,2,0.3976002479495363,0.566168788999633,0.261160982106203,0.9485072492464744
5,bernoulli,54,none,0.7,1.0,pca,none,,12,0.4316908345428514,0.6217465979653851,0.3020189877195125,0.9094369381210244
7,bernoulli,54,none,0.7,1.0,pca,none,,5,0.4433743646583274,0.5425126257683123,0.2954821412205435,0.9149719052616198
3,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4315695553091709,0.5946168534139074,0.3351907525609827,0.8706219806763286
25,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4068698555757365,0.5993310767246938,0.2554793411065984,0.9554985398414686
30,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4256582519941227,0.5399363387371382,0.2909782052784294,0.9183714706516274
9,bernoulli,54,none,0.7,1.0,pca,none,,5,0.4546898261728462,0.5923485501004881,0.3286863475357919,0.892725221875155
48,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4302766575565098,0.5922867513611615,0.3224357964865724,0.8919382504288165
4,bernoulli,54,none,0.7,1.0,pca,none,,12,0.4423112621928801,0.5649944374913085,0.2936635235052808,0.9247495192794252
15,bernoulli,54,none,0.7,1.0,pca,none,,3,0.4145677470946725,0.5567776278302595,0.253402591892963,0.952852283677624
11,bernoulli,54,none,0.7,1.0,pca,none,,4,0.4251170621263788,0.6037520018302449,0.2996875521686655,0.9062904079331846
27,bernoulli,54,none,0.7,1.0,pca,none,,2,0.4240605995624774,0.5955290879601567,0.3019979687908213,0.917324235874198
