seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
2,beta,54,none,0.7,1.0,sae,none,,54,30.0,20,0.7031837606837608,0.2473435907248913
3,beta,54,none,0.7,1.0,sae,none,,54,29.0,10,0.6762033656469009,0.2916845787315649
1,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.7817907444668009,0.2562358067233672
6,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.7029111827769546,0.2736714316105061
0,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6957827236210601,0.2903423201004635
43,beta,54,none,0.7,1.0,sae,none,,54,31.0,20,0.7003316180674671,0.2535105335917531
7,beta,54,none,0.7,1.0,sae,none,,54,29.0,10,0.6843636221273931,0.29527384237541
19,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.7234746726177945,0.2842518429734163
4,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.7258378528716452,0.2843728474126816
23,beta,54,none,0.7,1.0,sae,none,,54,30.0,50,0.6497434949392245,0.2533036784620312
38,beta,54,none,0.7,1.0,sae,none,,54,30.0,20,0.6535844295524117,0.2930215406539269
8,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.7380430814165754,0.2694632817690889
46,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6901583175803403,0.2840713740264697
10,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6510758310359033,0.2992697674756312
15,beta,54,none,0.7,1.0,sae,none,,54,31.0,5,0.6840380866696656,0.263558327986272
9,beta,54,none,0.7,1.0,sae,none,,54,30.0,50,0.6266054167862954,0.3213867456418179
30,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6947220371604116,0.2968517344543793
40,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6693813559322034,0.308923424497549
27,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6836448827798621,0.2708103264915777
11,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.7035575383207503,0.28422231452808
39,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.6931842216582066,0.290419447922946
47,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6584933747064744,0.2958940814109921
35,beta,54,none,0.7,1.0,sae,none,,54,30.0,50,0.5932383113040047,0.2822916160503684
31,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.6329679364209372,0.287702389155496
34,beta,54,none,0.7,1.0,sae,none,,54,30.0,5,0.7169089135166238,0.2860040472584571
18,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.7047018092472638,0.2739469142656483
26,beta,54,none,0.7,1.0,sae,none,,54,29.0,10,0.66352971042086,0.2975406086678563
14,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.6456531595828645,0.2847033522847686
42,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6629901749918269,0.2862350359382788
22,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.7616386187020739,0.272796902270747
16,beta,54,none,0.7,1.0,sae,none,,54,29.0,10,0.7286506008416122,0.3084165209058059
24,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.7567252510760402,0.2533736438244441
20,beta,54,none,0.7,1.0,sae,none,,54,30.0,10,0.7643010418725471,0.223591388380693
5,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6840684747938017,0.2899165296048941
28,beta,54,none,0.7,1.0,sae,none,,54,29.0,5,0.6635460979378492,0.3035440507732766
32,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.7313908820758136,0.2666301502368828
12,beta,54,none,0.7,1.0,sae,none,,54,29.0,10,0.6539870093974572,0.3040951815739935
44,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6161409467204416,0.2835668530070147
36,beta,54,none,0.7,1.0,sae,none,,54,29.0,10,0.6310063161261092,0.322791877855992
48,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.70377722323049,0.2882614635510597
13,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6692597807502765,0.2883807080526157
33,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6926866883116883,0.2914600051716502
45,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6017147687477358,0.2857366951175352
29,beta,54,none,0.7,1.0,sae,none,,54,29.0,20,0.6757186975751106,0.2845281843369061
21,beta,54,none,0.7,1.0,sae,none,,54,29.0,5,0.6166357534004594,0.3108086112795707
41,beta,54,none,0.7,1.0,sae,none,,54,30.0,20,0.6430897660517366,0.2860413102321159
37,beta,54,none,0.7,1.0,sae,none,,54,30.0,5,0.6473428760271877,0.3050864859594111
17,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.7155180104828818,0.2803300806951878
25,beta,54,none,0.7,1.0,sae,none,,54,31.0,50,0.7313346228239844,0.2494360852059214
49,beta,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6812767952840301,0.29162985989526735
