seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
19,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5875052541364383,0.4390573032926864,22,2,30,2
10,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.556872831233427,0.4319819141107703,11,2,30,2
34,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.5923838865699331,0.4400347780983344,16,2,30,2
46,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,10,0.5957090687766281,0.4244393191522589,2,2,30,2
38,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,0.5991330390920555,0.4189436230036318,5,2,30,2
22,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.57892774607741,0.4453341328235167,2,2,30,2
27,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6107517930327869,0.4415272403415911,23,2,30,2
47,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5538478577305234,0.4506987035001834,24,2,30,2
42,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6191819616490478,0.4291988889239436,24,2,30,2
26,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.553527004469334,0.4408293642425452,3,2,30,2
8,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5851943332481618,0.4131752621002945,3,2,30,2
48,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5748172661075263,0.4420433678959992,18,2,30,2
16,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5687384127743557,0.4309769961851868,15,2,30,2
40,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6393152919524846,0.4290783292013447,26,2,30,2
36,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6036221387412053,0.44389875094811,8,2,30,2
21,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.6106421699244103,0.4340135415179606,21,2,30,2
9,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,0.5571482131140957,0.4450485049290451,4,2,30,2
44,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5994983186304481,0.41421380067773,2,2,30,2
24,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5772573313129512,0.4393954938610178,23,2,30,2
20,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,0.5587894070154255,0.4265030683259506,2,2,30,2
13,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5779243143571702,0.4434793788820818,15,2,30,2
25,bernoulli,54,none,0.9,1.0,raw,none,,54,31.0,10,0.5851866896855218,0.3969575097829706,2,2,30,2
28,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5399910883368608,0.445831932826234,19,2,30,2
29,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5817775879020552,0.426981293498569,7,2,30,2
45,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5922287209653428,0.4507223755257507,17,2,30,2
37,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.5969518702130246,0.4027271110996992,2,2,30,2
32,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.6041500399042299,0.4267405805447694,24,2,30,2
17,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5661030511776781,0.4479221872240864,29,2,30,2
33,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6247181510710258,0.4183479977155066,6,2,30,2
49,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5617195267448797,0.4275802787616392,2,2,30,2
41,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.5863699102829537,0.42912637311547397,3,2,30,2
