seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
0,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.6003454208977476,0.3072051422160012
2,beta,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5746853493332367,0.297823670128753
3,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5875789488184366,0.3134926289752016
6,beta,54,none,0.9,1.0,pca,none,,54,29.0,10,0.5765242132156544,0.3080838372666916
1,beta,54,none,0.9,1.0,pca,none,,54,29.0,10,0.5309927916462378,0.3412890558285367
23,beta,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5677674835624626,0.2890953354615238
7,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.6242475711302322,0.2866154268864571
43,beta,54,none,0.9,1.0,pca,none,,54,31.0,10,0.5364016967653682,0.3046194391772257
4,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5685651614855154,0.3130108234542053
5,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5723432143577334,0.3183662086174649
28,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5292469644647432,0.3346815584583204
26,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5149103440848635,0.3315500362581173
14,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.512360822796754,0.3485849598759922
34,beta,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5658980984562381,0.3215114438421461
15,beta,54,none,0.9,1.0,pca,none,,54,31.0,50,0.5667691748344973,0.303712495266271
11,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.6062746840442338,0.3038761020995051
40,beta,54,none,0.9,1.0,pca,none,,54,29.0,5,0.6424697451341252,0.278151906244321
19,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5176893809126094,0.3384275195058202
39,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5573144437270833,0.3058876706575141
35,beta,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5736866573686658,0.2916476791309438
27,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5712501829625293,0.3223475727736643
31,beta,54,none,0.9,1.0,pca,none,,54,29.0,10,0.5843068800039477,0.3183593867015251
10,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.6301313083541021,0.2992629708265165
47,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5630023416239479,0.3385680249541342
30,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5078301673450927,0.3370212881873539
18,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5357991900709917,0.3358829697996832
38,beta,54,none,0.9,1.0,pca,none,,54,30.0,50,0.6217276166456494,0.2880854461148484
46,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5819480371272062,0.3068710117702466
22,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5477559136316282,0.3458473098852935
42,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.6046165985688652,0.28224830147728
12,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.6380014282165921,0.3080285848459879
48,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5863512635927763,0.3237698906418257
8,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.6205888198052409,0.284195273584779
32,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5561370268607251,0.2991016607046495
16,beta,54,none,0.9,1.0,pca,none,,54,29.0,20,0.5805872854494348,0.3122116427398689
37,beta,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5948682273163219,0.3006485485283577
36,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.6319840183375252,0.3066858270458414
44,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.676396410166827,0.2771189947531535
20,beta,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5773638290064045,0.2913281855195674
24,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5386744708876806,0.3184991307463828
21,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5742138247588524,0.2981472736211278
25,beta,54,none,0.9,1.0,pca,none,,54,31.0,20,0.5972151698768943,0.2610135327426298
13,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5935844177864439,0.3181925494494531
9,beta,54,none,0.9,1.0,pca,none,,54,30.0,10,0.5824283973595061,0.3324544005389458
45,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5551113298068643,0.3300765562302367
29,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5859473758134743,0.3078598034523729
17,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.591894838163495,0.3259512674929637
49,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5927818651819448,0.299968351741208
33,beta,54,none,0.9,1.0,pca,none,,54,29.0,50,0.5941324177513579,0.2989971331208553
41,beta,54,none,0.9,1.0,pca,none,,54,30.0,50,0.5292328042328043,0.32016949834263103
