seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
3,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.54967972226297,0.4609197031238473
2,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,10,0.5405500374812593,0.4229394587903657
6,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6006627171402751,0.4432660647437861
1,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5424685781618225,0.5164267346911583
5,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5995801033591731,0.4347302260472868
7,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,10,0.4858552631578947,0.5027947994931321
14,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5976274985989165,0.4195879295890369
0,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5040206600068042,0.5078006449562715
4,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5471711357574056,0.5085497859112382
8,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5257311918850381,0.4853439944500424
12,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5764772405993781,0.4477279472522029
35,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5054418274757257,0.4709751087301382
42,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5558509731738078,0.4630871930823325
34,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,5,0.5084787003069551,0.5296157214387577
18,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5292596862662894,0.5084706662924808
19,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6028522899420055,0.4744556162238142
38,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5449918310921201,0.4414671121684236
46,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5999116295510781,0.4326910296038148
10,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5433786346396966,0.4993983612755122
22,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6405800082270672,0.3960623162491745
26,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5763762749755486,0.4783279829551224
11,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5442740139377829,0.4617135094411395
43,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,5,0.5613895686997424,0.3839145678440821
23,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,5,0.4479601990049751,0.5213781241426448
30,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6039787798408489,0.4392754598272451
15,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,50,0.5773580194063926,0.3837566410571095
39,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5557988645579885,0.4741351580277134
27,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5723736968724941,0.4535071964449977
47,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6620145475107307,0.4149296515369365
31,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5514138817480719,0.5044844511223863
9,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5494213009638262,0.495682839052929
33,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.589645890203215,0.4308588361693512
17,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,10,0.5425875767425064,0.4933947033288196
37,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,50,0.5865226032900579,0.4303340382612075
41,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,50,0.4850676336375489,0.4859195816318091
25,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,50,0.5335022913484239,0.4251662721472574
49,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5572852633327796,0.4627399279756989
13,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,5,0.5326710959169193,0.480279823313514
48,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.6132869600282272,0.429946959795042
29,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5634057281959606,0.4574998100207408
32,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5336781010491852,0.5147511562503021
21,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5322044334975369,0.4616018453885913
45,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5360918770009679,0.4971682858545704
44,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.4863087088517173,0.5195234484552868
16,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5534271284271284,0.4693304918015321
36,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5592671822719544,0.486591206673366
40,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.554658218811351,0.4845391118538312
28,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5966979618896897,0.4411147682784754
24,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5344287949921753,0.4920395825656571
20,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.4909576837416481,0.4621803209883419
