seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
2,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,2,0.7186572890798243,0.3908809395605073
3,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.696760773887829,0.3927292604039386
5,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7659418341511505,0.3881116692469729
1,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,2,0.6530497282523654,0.4270765044278905
0,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,2,0.7206034680778216,0.4098554870867817
7,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.6914200409129027,0.3834542519999069
10,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,2,0.7115945648650516,0.3948379306643648
12,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7322637232985594,0.3837421961310835
8,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,2,0.6596825937597592,0.3891995743875146
15,bernoulli,54,none,0.9,1.0,raw,none,,54,31.0,50,2,0.7082910424020239,0.3912134125698372
4,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7002387975839304,0.4018633483633331
40,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.6350559087613629,0.385290069236564
16,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7479666287901442,0.3796571193518385
11,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7274363151658768,0.3930241532450505
48,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.6926547193013969,0.4032683812437838
43,bernoulli,54,none,0.9,1.0,raw,none,,54,31.0,20,2,0.7084168128998383,0.3975809839212956
24,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7458032504382446,0.3873710333112377
38,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,2,0.7130517023959646,0.3865459132972626
30,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7002204884667571,0.4139307640249889
14,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.6849824914554108,0.4410272338258337
31,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7251853542393999,0.3851342541215188
39,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.706377678430035,0.3866495590734786
19,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.6445092227153377,0.4050967831117363
36,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7150003183598103,0.4085891030450321
32,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.6981899928720687,0.3631168731922495
46,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7205283779671333,0.3945502663741145
34,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,2,0.6476379778705361,0.4137577518877902
18,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.6960744129107712,0.4125243714386685
28,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,2,0.6944302105380415,0.405693479967275
20,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,2,0.7069645203679369,0.3990015263827008
27,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7572247328747073,0.3924108689845844
26,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7216951160411395,0.4065825495075463
35,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,2,0.7344387623327651,0.382246962106732
6,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7297265126001626,0.3893359085347848
42,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7242336295047236,0.3722042933854429
44,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7588462966197922,0.377599389495447
22,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7367541526306605,0.4161831872031746
47,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7183817479906335,0.4105338220671819
23,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,2,0.7286134118919535,0.3874774772497415
9,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,2,0.7225908171873118,0.4127333017422298
13,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.702418295112543,0.4129118315737296
25,bernoulli,54,none,0.9,1.0,raw,none,,54,31.0,20,2,0.6627624882931067,0.3761669519088423
21,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.6789460935025248,0.3903462941587142
37,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,2,0.7538262032446743,0.3634043249206701
45,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7061754213310371,0.4080296928269118
17,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7627480314047479,0.3998535648168435
29,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7035734350859122,0.3893293063384703
33,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,2,0.7236291892999898,0.3818924220617111
41,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,2,0.7291235334713596,0.3973680617334822
49,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,2,0.6910295287333466,0.3997064094156498
