seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive
3,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4022517052703805
2,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,10,0.5,0.3722421444575754
6,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4072559263771155
1,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4533356801608057
5,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4005687224484699
7,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,10,0.5,0.4099248687594106
14,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.3791176314488419
0,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4393344464585834
4,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4325116030840004
8,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4159351682991687
12,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4112266379100725
35,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5,0.3952644258601517
42,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4123989371561697
34,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,5,0.5,0.4647517073088462
18,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4453251150920978
19,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4296378020242963
38,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5,0.3996436804461366
46,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.3918766377915224
10,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4500509266381736
22,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.3731437078095979
26,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4336402627552177
11,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4129025388097744
43,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,5,0.5,0.356035263192926
23,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,5,0.5,0.4432228651245039
30,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4082659440323119
15,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,50,0.5,0.3414155304125338
39,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4213061559584579
27,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.41270288333186
47,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4009304222618005
31,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4536525352091013
9,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5,0.4531302451783823
33,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.3940970609424651
17,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,10,0.5,0.4276080707119373
37,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,50,0.5,0.3961515674114214
41,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,50,0.5,0.4149575546113829
25,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,50,0.5,0.3735472434089099
49,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4148554137578395
13,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,5,0.5,0.4070394072200343
48,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4058041510217374
29,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4154510607330448
32,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4376096077265726
21,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4035717270617339
45,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4311569922122095
44,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4494774943998781
16,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5,0.4148798558674222
36,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4180158428151218
40,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4223991246532271
28,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.3975831389902781
24,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5,0.4296389639058222
20,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5,0.38791579119743663
