seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
3,bernoulli,54,none,0.9,1.0,raw,none,,2,0.4523942744577866,0.5744477887443263,0.3387599192641546,0.8761267605633802
3,bernoulli,54,none,0.9,1.0,raw,none,,3,0.4252163876106025,0.6024147834891073,0.3263142212327511,0.8889251297257227
1,bernoulli,54,none,0.9,1.0,raw,none,,2,0.446625430436011,0.5508001168358352,0.3008332021854745,0.916603235014272
2,bernoulli,54,none,0.9,1.0,raw,none,,2,0.4217763008233734,0.5530631234856587,0.2621572720785903,0.9366700645599728
3,bernoulli,54,none,0.9,1.0,raw,none,,4,0.4249060674253008,0.5998353869783523,0.325432985531986,0.8941252779836917
1,bernoulli,54,none,0.9,1.0,raw,none,,3,0.4450286161137056,0.5534445707847822,0.2990155100005198,0.9107136060894386
2,bernoulli,54,none,0.9,1.0,raw,none,,3,0.4261803987176877,0.5722926145461357,0.2585342880526088,0.943163438668026
3,bernoulli,54,none,0.9,1.0,raw,none,,5,0.4282165144128659,0.5939361797381344,0.3263580339245042,0.882405485544848
1,bernoulli,54,none,0.9,1.0,raw,none,,4,0.445144839262738,0.5467343340878982,0.2954163353644173,0.9072058357120204
4,bernoulli,54,none,0.9,1.0,raw,none,,2,0.4358845586316653,0.5540563173306536,0.3043429064427095,0.912519661634114
7,bernoulli,54,none,0.9,1.0,raw,none,,2,0.4126255545128509,0.5885903208404771,0.3025431983029693,0.9091108015648098
2,bernoulli,54,none,0.9,1.0,raw,none,,4,0.4247616099297117,0.5639542963486626,0.259620123820643,0.9384199796126402
5,bernoulli,54,none,0.9,1.0,raw,none,,2,0.4284914884489746,0.566318814277072,0.3053292948848449,0.9036529593594812
0,bernoulli,54,none,0.9,1.0,raw,none,,2,0.4393862355506325,0.5771454451682247,0.3092119808525911,0.8999146567516294
3,bernoulli,54,none,0.9,1.0,raw,none,,6,0.4260183601564419,0.6007617656985034,0.3258666935027772,0.8907338769458858
1,bernoulli,54,none,0.9,1.0,raw,none,,5,0.4459128098045108,0.546236217022564,0.2953051672131062,0.9162067871868064
7,bernoulli,54,none,0.9,1.0,raw,none,,3,0.4116347775611395,0.608584766086088,0.2950291596362747,0.9202037668582652
4,bernoulli,54,none,0.9,1.0,raw,none,,3,0.4331436226434428,0.5839924578862632,0.3024872170852781,0.9175511821751032
2,bernoulli,54,none,0.9,1.0,raw,none,,5,0.425329668846284,0.5447157418988405,0.2628281126476466,0.9394189602446484
5,bernoulli,54,none,0.9,1.0,raw,none,,3,0.4290384939914353,0.5710408684546615,0.3083168550010148,0.905021156379852
3,bernoulli,54,none,0.9,1.0,raw,none,,7,0.427632533103249,0.6015056237042751,0.3247751379650117,0.8895663454410674
0,bernoulli,54,none,0.9,1.0,raw,none,,3,0.4400894474826059,0.5829465226040489,0.3037321690439493,0.907799394443448
1,bernoulli,54,none,0.9,1.0,raw,none,,6,0.4460154556538696,0.5463092394195762,0.2955632845391654,0.9124833491912464
6,bernoulli,54,none,0.9,1.0,raw,none,,2,0.4316965299970541,0.5651230983625595,0.2959361288407493,0.912779699022534
7,bernoulli,54,none,0.9,1.0,raw,none,,4,0.4151296180220123,0.6071506780539132,0.2949953934948312,0.9203718825218417
