seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch,knn_selection_version
1,beta,54,none,0.1,1.0,sae,none,,54,29.0,20,0.674812030075188,0.3033675309940837,2.0
4,beta,54,none,0.1,1.0,sae,none,,54,29.0,10,0.7014462809917354,0.2945778589783148,2.0
0,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.4658088235294118,0.3619141851961244,2.0
5,beta,54,none,0.1,1.0,sae,none,,54,29.0,20,0.5268686868686869,0.3567401659331203,2.0
8,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.7075098814229249,0.3030001427418778,2.0
7,beta,54,none,0.1,1.0,sae,none,,54,29.0,20,0.6198347107438017,0.3116817251603303,2.0
10,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.6337606837606837,0.2712326666791742,2.0
3,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.5647058823529413,0.3522270808787749,2.0
24,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.6013483146067415,0.3296074530524445,2.0
45,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.5357142857142857,0.3343652260323342,2.0
16,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.3867521367521367,0.3165663325989999,2.0
36,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.5129310344827586,0.3328527497860322,2.0
44,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6516323024054983,0.2914152537736975,2.0
32,beta,54,none,0.1,1.0,sae,none,,54,29.0,20,0.5195180722891567,0.3575938077041671,2.0
12,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.482545045045045,0.320271989540189,2.0
28,beta,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5967657798643714,0.3413707802021781,2.0
9,beta,54,none,0.1,1.0,sae,none,,54,30.0,50,0.6802059496567505,0.2847161358606643,2.0
33,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.5170068027210885,0.3532050966048738,2.0
48,beta,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5165525114155252,0.3031786949736572,2.0
14,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.708125,0.2606022920252657,2.0
20,beta,54,none,0.1,1.0,sae,none,,54,30.0,5,0.5576625386996904,0.3201913837239766,2.0
40,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.658169934640523,0.3135189134742334,2.0
17,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.6555023923444976,0.2648648717779187,2.0
29,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6280959752321982,0.3116114022837867,2.0
49,beta,54,none,0.1,1.0,sae,none,,54,29.0,20,0.5461538461538462,0.2986555910373629,2.0
35,beta,54,none,0.1,1.0,sae,none,,54,30.0,20,0.6893939393939394,0.2416146641033739,2.0
21,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.8093645484949833,0.2465917151032017,2.0
30,beta,54,none,0.1,1.0,sae,none,,54,29.0,20,0.6712550607287449,0.302443555381463,2.0
23,beta,54,none,0.1,1.0,sae,none,,54,30.0,20,0.4903969270166453,0.2996494624488715,2.0
41,beta,54,none,0.1,1.0,sae,none,,54,30.0,50,0.5148717948717949,0.3500963793615574,2.0
37,beta,54,none,0.1,1.0,sae,none,,54,30.0,50,0.8980322003577818,0.2302981084367024,2.0
13,beta,54,none,0.1,1.0,sae,none,,54,29.0,20,0.827,0.2614639522257749,2.0
25,beta,54,none,0.1,1.0,sae,none,,54,31.0,10,0.5610795454545454,0.3335379243367151,2.0
43,beta,54,none,0.1,1.0,sae,none,,54,31.0,50,0.6375598086124402,0.2656876826656972,2.0
11,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.5071428571428571,0.3687613622886879,2.0
2,beta,54,none,0.1,1.0,sae,none,,54,30.0,10,0.6764044943820225,0.2488775386881998,2.0
26,beta,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5127659574468085,0.2839190018245918,2.0
18,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.3117106773823191,0.4720979498592256,2.0
19,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6278350515463917,0.2890217211028287,2.0
47,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.4805007221954742,0.3956418787412588,2.0
39,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.3790476190476191,0.3466416351496224,2.0
6,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.7389240506329114,0.346421395376375,2.0
31,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.5947094945677847,0.3275200284956044,2.0
15,beta,54,none,0.1,1.0,sae,none,,54,31.0,10,0.3087121212121212,0.2585842257586844,2.0
27,beta,54,none,0.1,1.0,sae,none,,54,29.0,50,0.6320000000000001,0.3053832424712858,2.0
22,beta,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5853909465020576,0.2987701384687889,2.0
42,beta,54,none,0.1,1.0,sae,none,,54,29.0,10,0.5697151424287856,0.3039493912620617,2.0
46,beta,54,none,0.1,1.0,sae,none,,54,29.0,5,0.8877551020408163,0.2526263476330629,2.0
38,beta,54,none,0.1,1.0,sae,none,,54,30.0,5,0.5611253196930946,0.2837739781612764,2.0
34,beta,54,none,0.1,1.0,sae,none,,54,30.0,20,0.7965838509316769,0.25886571936409064,2.0
