seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
3,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,10,0.5767027571446557,0.4348065023750207,5,2,30,2
2,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,20,0.573840811965812,0.4276018851990265,19,2,30,2
7,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5079787025799631,0.4505644834096164,19,2,30,2
6,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5783197507190795,0.4241482277380429,6,2,30,2
1,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6365302928683211,0.4312521277941856,30,2,30,2
5,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.624148311722628,0.4375677226648098,23,2,30,2
0,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5412544021465705,0.4482060669284954,25,2,30,2
10,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6092388376588396,0.434003344377913,6,2,30,2
13,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5960374132555567,0.4305740054682701,9,2,30,2
11,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6279904892636533,0.4217153353021073,2,2,30,2
16,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5345755064856188,0.4488949977368727,15,2,30,2
39,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,20,0.5483070713479977,0.4403645029487138,8,2,30,2
15,bernoulli,54,none,0.7,1.0,sae,none,,54,31.0,5,0.5518068675963413,0.4053422065207281,2,2,30,2
4,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.550557989153108,0.4449433586955545,20,2,30,2
38,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,20,0.6140946885083148,0.4173242109231488,4,2,30,2
31,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,20,0.5674157303370786,0.438637158182685,13,2,30,2
43,bernoulli,54,none,0.7,1.0,sae,none,,54,31.0,20,0.5559405374499714,0.4397241561944447,21,2,30,2
35,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,50,0.5470075458670349,0.4291578149191309,6,2,30,2
46,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5915558331082906,0.4384419824774846,20,2,30,2
19,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5889216388058445,0.4387226221449143,21,2,30,2
27,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5900571765592489,0.4209585301810554,3,2,30,2
47,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5534007044615901,0.4417488658935807,8,2,30,2
26,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,10,0.6027942483091262,0.4298148746699458,3,2,30,2
14,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,20,0.614027943374364,0.433095611494498,18,2,30,2
23,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,50,0.5629997226972316,0.4271293088155855,2,2,30,2
42,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.616265464494038,0.4315780663358879,14,2,30,2
18,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.6515077060531606,0.4085464493923689,3,2,30,2
34,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,5,0.6121319390588648,0.4223693670815611,10,2,30,2
30,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.5247427640832037,0.4325402494951854,8,2,30,2
22,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.642159435952859,0.4341415518942482,28,2,30,2
37,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,5,0.5804091980783079,0.4347515628319367,14,2,30,2
9,bernoulli,54,none,0.7,1.0,sae,none,,54,30.0,50,0.5851373337161452,0.4542914373018274,3,2,30,2
17,bernoulli,54,none,0.7,1.0,sae,none,,54,29.0,50,0.628064012490242,0.4208846300165999,8,2,30,2
25,bernoulli,54,none,0.7,1.0,sae,none,,54,31.0,50,0.5451644100580271,0.4176325649248824,7,2,30,2
