seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
2,beta,54,none,0.1,1.0,raw,none,,54,30.0,50,2,0.6614232209737828,0.2434065578638486
0,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.680514705882353,0.321414783774335
4,beta,54,none,0.1,1.0,raw,none,,54,29.0,5,2,0.4824380165289257,0.3334662115468552
6,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.820675105485232,0.3010900571841145
3,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.6073529411764707,0.3029809624314161
8,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.75,0.2812720528539831
5,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.6743434343434342,0.2859393171867619
1,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.7449874686716792,0.2742978864850522
7,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.7203856749311295,0.2961206640326235
9,beta,54,none,0.1,1.0,raw,none,,54,30.0,20,2,0.6687643020594967,0.2739510754009429
24,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.7065168539325843,0.2992810824336897
18,beta,54,none,0.1,1.0,raw,none,,54,29.0,5,2,0.4500574052812859,0.4364647879233264
45,beta,54,none,0.1,1.0,raw,none,,54,29.0,10,2,0.524390243902439,0.3302428381949706
19,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.7314432989690722,0.2635983541207529
32,beta,54,none,0.1,1.0,raw,none,,54,29.0,10,2,0.704578313253012,0.3078202077220087
36,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.6022167487684729,0.3109126785569205
33,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.6977040816326531,0.3047353511306267
44,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.7143470790378006,0.2835623600299196
14,beta,54,none,0.1,1.0,raw,none,,54,29.0,10,2,0.805625,0.2463329000884321
16,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.6331908831908832,0.2680671427843436
12,beta,54,none,0.1,1.0,raw,none,,54,29.0,5,2,0.7398648648648649,0.2661779902466415
29,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.6354489164086687,0.3043260876169765
28,beta,54,none,0.1,1.0,raw,none,,54,29.0,5,2,0.6531038080333855,0.3137267472096828
48,beta,54,none,0.1,1.0,raw,none,,54,29.0,10,2,0.6506849315068493,0.2922681059804692
17,beta,54,none,0.1,1.0,raw,none,,54,29.0,5,2,0.6244019138755981,0.2911391156239922
30,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.8615384615384616,0.2281731704908151
49,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.6838056680161944,0.2761764946838497
13,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.715,0.2720733812190583
10,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.7269230769230769,0.2668313374190547
26,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.8212765957446809,0.2377646819098049
43,beta,54,none,0.1,1.0,raw,none,,54,31.0,20,2,0.5263157894736842,0.2646317846260068
23,beta,54,none,0.1,1.0,raw,none,,54,30.0,50,2,0.6600512163892445,0.2514142624435893
20,beta,54,none,0.1,1.0,raw,none,,54,30.0,50,2,0.6965944272445821,0.2931305375013315
21,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.8745819397993312,0.2336266172372472
40,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.7339869281045751,0.2637141723615225
41,beta,54,none,0.1,1.0,raw,none,,54,30.0,5,2,0.4841025641025641,0.3518215390716546
37,beta,54,none,0.1,1.0,raw,none,,54,30.0,5,2,0.6985688729874777,0.2905269334293321
22,beta,54,none,0.1,1.0,raw,none,,54,29.0,10,2,0.5972222222222222,0.2994635937276784
25,beta,54,none,0.1,1.0,raw,none,,54,31.0,50,2,0.671875,0.3254164095917067
42,beta,54,none,0.1,1.0,raw,none,,54,29.0,10,2,0.7177661169415293,0.2699995257673691
11,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.5155844155844156,0.3398648069150279
46,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.660482374768089,0.2801900733022908
27,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.728,0.3072773221541854
15,beta,54,none,0.1,1.0,raw,none,,54,31.0,20,2,0.6761363636363636,0.2219986574356834
39,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.5883333333333333,0.310643966659901
47,beta,54,none,0.1,1.0,raw,none,,54,29.0,50,2,0.5984593163216178,0.333922865708129
35,beta,54,none,0.1,1.0,raw,none,,54,30.0,20,2,0.4646464646464646,0.246882091794583
31,beta,54,none,0.1,1.0,raw,none,,54,29.0,20,2,0.7345299952763344,0.2876511218076461
38,beta,54,none,0.1,1.0,raw,none,,54,30.0,5,2,0.8056265984654731,0.2552899729620268
34,beta,54,none,0.1,1.0,raw,none,,54,30.0,20,2,0.6366459627329192,0.2630298710519857
