seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive
3,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4193676684686716
6,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4280626091429919
2,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.5,0.3518482318677083
10,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.5,0.4206565639901907
0,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5,0.4603188128792753
1,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4118554838300568
5,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4727022920992765
13,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.3017396643653394
42,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4277890314167334
15,bernoulli,54,none,0.1,1.0,pca,none,,54,31.0,10,0.5,0.2623852456260997
8,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.5,0.4054146578066939
4,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4003603109653926
47,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5,0.4882936857547263
30,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.3341501616427487
7,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.5,0.4577698404532294
12,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.5,0.4311381215636766
19,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.3765015738810233
39,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4508911018796044
9,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,20,0.5,0.4244145322710185
38,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,5,0.5,0.4094400419733678
44,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.5,0.4024450304275018
34,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.5,0.3007835412867082
22,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.5,0.4208285988487851
26,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5,0.3093458739933323
14,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.347292334577486
46,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.5,0.3553338266378799
43,bernoulli,54,none,0.1,1.0,pca,none,,54,31.0,20,0.5,0.4181149307315805
21,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.3393207998885525
32,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5,0.43636459088921
23,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.5,0.4255277771618609
33,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.437977241028246
35,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,5,0.5,0.3114676948828789
16,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5,0.393926818443808
18,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5,0.4499499134164102
29,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.5,0.4840395596549667
41,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.5,0.4288680325350474
48,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,10,0.5,0.4385802012689342
40,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.3666550042002734
27,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.5,0.4266470060376013
37,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,10,0.5,0.3388581618280576
17,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.3984307120249851
11,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,20,0.5,0.5301280516105094
31,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5,0.4633150046597476
36,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4829497441649833
45,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,5,0.5,0.4399041298708616
28,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4498665658160722
20,bernoulli,54,none,0.1,1.0,pca,none,,54,30.0,50,0.5,0.4781019953261011
24,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4160190994045973
25,bernoulli,54,none,0.1,1.0,pca,none,,54,31.0,5,0.5,0.4393480641558678
49,bernoulli,54,none,0.1,1.0,pca,none,,54,29.0,50,0.5,0.4136763337411034
